,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 1,41 B","R$ 650,38 M","R$ 10,06",64.663.000,0,0,64.663.000,1.202.000,0,0,1.202.000,63.461.000,0,63.461.000
1,31/03/2024,"R$ 1,41 B","R$ 640,70 M","R$ 9,91",64.663.000,0,0,64.663.000,1.202.000,0,0,1.202.000,63.461.000,0,63.461.000
2,31/12/2023,"R$ 1,35 B","R$ 635,11 M","R$ 9,82",64.663.000,0,0,64.663.000,1.202.000,0,0,1.202.000,63.461.000,0,63.461.000
3,30/09/2023,"R$ 1,39 B","R$ 644,88 M","R$ 9,97",64.663.000,0,0,64.663.000,1.202.000,0,0,1.202.000,63.461.000,0,63.461.000
4,30/06/2023,"R$ 1,39 B","R$ 643,08 M","R$ 9,95",64.663.000,0,0,64.663.000,1.202.000,0,0,1.202.000,63.461.000,0,63.461.000
5,31/03/2023,"R$ 1,47 B","R$ 639,91 M","R$ 9,90",64.663.000,0,0,64.663.000,935.000,0,0,935.000,63.728.000,0,63.728.000
6,31/12/2022,"R$ 1,64 B","R$ 647,79 M","R$ 10,02",64.663.000,0,0,64.663.000,935.000,0,0,935.000,63.728.000,0,63.728.000
7,30/09/2022,"R$ 1,69 B","R$ 647,90 M","R$ 10,02",64.663.000,0,0,64.663.000,890.000,0,0,890.000,63.773.000,0,63.773.000
8,30/06/2022,"R$ 1,73 B","R$ 639,50 M","R$ 9,89",64.663.000,0,0,64.663.000,0,0,0,0,64.663.000,0,64.663.000
9,31/03/2022,"R$ 1,31 B","R$ 630,31 M","R$ 9,75",64.663.000,0,0,64.663.000,0,0,0,0,64.663.000,0,64.663.000
10,31/12/2021,"R$ 1,49 B","R$ 629,47 M","R$ 0,01",64.329.000.000,0,0,64.329.000.000,0,0,0,0,64.329.000.000,0,64.329.000.000
11,30/09/2021,"R$ 1,53 B","R$ 616,16 M","R$ 9,58",64.329.000,0,0,64.329.000,0,0,0,0,64.329.000,0,64.329.000
12,30/06/2021,"R$ 1,09 B","R$ 165,91 M","R$ 3,70",44.792.000,0,0,44.792.000,0,0,0,0,44.792.000,0,44.792.000
13,31/03/2021,"R$ 1,03 B","R$ 139,50 M","R$ 3,11",44.792.000,0,0,44.792.000,0,0,0,0,44.792.000,0,44.792.000
14,31/12/2020,"R$ 911,31 M","R$ 129,96 M","R$ 1,45",89.584.000,0,0,89.584.000,0,0,0,0,89.584.000,0,89.584.000
