,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 193,12 M","R$ 55,50 M","R$ 23,94 M","- R$ 50,66 M","R$ 74,61 M","R$ 8,30 M","R$ 0,13"
1,31/03/2024,"R$ 209,54 M","R$ 54,13 M","R$ 17,91 M","- R$ 50,28 M","R$ 68,19 M","R$ 4,74 M","R$ 0,07"
2,31/12/2023,"R$ 218,90 M","R$ 38,66 M","- R$ 4,74 M","- R$ 49,97 M","R$ 45,24 M","- R$ 9,85 M","- R$ 0,15"
3,30/09/2023,"R$ 217,82 M","R$ 47,82 M","R$ 11,19 M","- R$ 49,15 M","R$ 60,34 M","R$ 855,00 mil","R$ 0,01"
4,30/06/2023,"R$ 219,73 M","R$ 51,66 M","R$ 19,52 M","- R$ 49,04 M","R$ 68,56 M","R$ 3,51 M","R$ 0,05"
5,31/03/2023,"R$ 244,26 M","R$ 50,12 M","R$ 10,41 M","- R$ 47,07 M","R$ 57,47 M","- R$ 6,39 M","- R$ 0,10"
6,31/12/2022,"R$ 277,49 M","R$ 58,69 M","R$ 17,26 M","- R$ 44,72 M","R$ 61,98 M","R$ 1,50 M","R$ 0,02"
7,30/09/2022,"R$ 267,90 M","R$ 59,40 M","R$ 20,27 M","- R$ 42,35 M","R$ 62,62 M","R$ 15,21 M","R$ 0,24"
8,30/06/2022,"R$ 284,32 M","R$ 69,56 M","R$ 25,46 M","- R$ 41,93 M","R$ 67,39 M","R$ 8,56 M","R$ 0,13"
9,31/03/2022,"R$ 241,19 M","R$ 60,01 M","R$ 25,80 M","- R$ 39,50 M","R$ 65,31 M","- R$ 2,09 M","- R$ 0,03"
10,31/12/2021,"R$ 276,13 M","R$ 76,12 M","R$ 37,11 M","- R$ 37,80 M","R$ 74,91 M","R$ 24,18 M","R$ 0,00"
11,30/09/2021,"R$ 288,19 M","R$ 79,47 M","R$ 33,99 M","- R$ 35,69 M","R$ 69,68 M","R$ 12,10 M","R$ 0,19"
12,30/06/2021,"R$ 276,68 M","R$ 73,69 M","R$ 37,30 M","- R$ 33,41 M","R$ 70,71 M","R$ 26,72 M","R$ 0,60"
13,31/03/2021,"R$ 225,59 M","R$ 65,58 M","R$ 26,10 M","- R$ 30,48 M","R$ 56,58 M","R$ 9,45 M","R$ 0,21"
14,31/12/2020,NA,NA,NA,NA,NA,NA,NA
