,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"- R$ 6,58 M","- R$ 46,02 M","R$ 30,83 M","- R$ 20,39 M"
1,31/03/2024,"R$ 42,42 M","- R$ 32,45 M","- R$ 17,06 M","- R$ 6,25 M"
2,31/12/2023,"R$ 83,02 M","- R$ 43,23 M","- R$ 36,41 M","R$ 3,46 M"
3,30/09/2023,"R$ 89,49 M","- R$ 36,20 M","- R$ 27,99 M","R$ 26,25 M"
4,30/06/2023,"R$ 17,78 M","- R$ 35,12 M","- R$ 44,38 M","- R$ 61,96 M"
5,31/03/2023,"R$ 13,58 M","R$ 73,83 M","- R$ 105,56 M","- R$ 18,25 M"
6,31/12/2022,"- R$ 18,18 M","R$ 93,88 M","- R$ 102,47 M","- R$ 27,22 M"
7,30/09/2022,"R$ 81,59 M","- R$ 59,21 M","- R$ 71,69 M","- R$ 49,37 M"
8,30/06/2022,"R$ 52,45 M","- R$ 253,32 M","R$ 412,40 M","R$ 212,16 M"
9,31/03/2022,"- R$ 126,37 M","R$ 172,10 M","- R$ 66,43 M","- R$ 21,57 M"
10,31/12/2021,"R$ 92,02 M","- R$ 378,41 M","- R$ 68,42 M","- R$ 135,99 M"
11,30/09/2021,"- R$ 46,53 M",NA,"R$ 416,24 M","R$ 151,87 M"
12,30/06/2021,"- R$ 35,27 M","- R$ 64,02 M","R$ 90,77 M","- R$ 8,76 M"
13,31/03/2021,"- R$ 39,76 M","- R$ 22,99 M","R$ 56,31 M","- R$ 6,44 M"
14,31/12/2020,NA,NA,NA,NA
