,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"9,10","1,12","2,41","3,82","4,11","0,30","3,33","3,11","7,47","7,02","-0,48","5,42","9,23","0,68","R$ 9,23 B","4,49%"
1,30/09/2024,"9,20","1,13","2,44","3,86","4,16","0,31","3,37","3,15","7,46","7,01","-0,48","5,41","9,21","0,68","R$ 9,19 B","4,44%"
2,30/06/2024,"13,73","1,29","2,89","4,08","4,51","0,33","4,04","4,22","8,58","8,03","-0,51","6,15","9,59","0,71","R$ 10,08 B","3,84%"
3,31/03/2024,"12,41","1,17","2,70","3,58","4,06","0,31","3,79","3,96","8,42","7,87","-0,47","5,99","9,00","0,68","R$ 8,96 B","3,85%"
4,31/12/2023,"13,06","1,23","2,74","3,81","4,50","0,32","3,84","4,18","8,50","7,98","-0,48","6,05","9,94","0,70","R$ 9,05 B","6,05%"
5,30/09/2023,"12,03","1,19","2,83","3,97","5,17","0,32","3,94","3,53","8,60","8,06","-0,49","6,18","11,30","0,69","R$ 8,88 B","5,71%"
6,30/06/2023,"11,05","1,13","2,65","3,58","4,99","0,30","3,63","2,72","8,33","7,84","-0,48","6,08","11,45","0,69","R$ 8,40 B","5,44%"
7,31/03/2023,"11,41","1,14","2,30","3,64","5,41","0,29","3,21","2,74","7,40","7,00","-0,44","5,31","12,46","0,66","R$ 8,18 B","5,15%"
8,31/12/2022,"8,97","1,18","2,15","3,56","5,58","0,29","2,87","2,92","6,69","6,36","-0,45","5,00","13,00","0,69","R$ 8,35 B","4,38%"
9,30/09/2022,"8,47","1,11","1,89","3,66","5,18","0,29","2,56","2,45","5,84","5,58","-0,47","4,31","11,80","0,67","R$ 8,05 B","4,50%"
10,30/06/2022,"7,77","1,14","1,75","4,54","5,94","0,31","2,35","2,67","5,25","5,03","-0,49","3,91","13,25","0,68","R$ 8,30 B","4,34%"
11,31/03/2022,"6,28","1,08","1,56","5,02","6,55","0,29","2,02","3,88","4,53","4,36","-0,44","3,50","14,67","0,65","R$ 7,67 B","4,69%"
12,31/12/2021,"6,81","1,16","1,45","7,20","9,04","0,30","2,01","3,89","4,56","4,40","-0,44","3,29","20,51","0,67","R$ 7,52 B","3,24%"
