,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"6,90%","9,87%","10,46%","14,95%","13,22%","3,53%","74,61%","26,53%","72,52%","77,18%","0,13","3,70","2,70","3,84"
1,30/06/2024,"6,28%","8,97%","9,52%","13,59%","9,82%","2,61%","75,16%","21,08%","71,66%","76,55%","0,12","3,85","2,85","4,25"
2,31/03/2024,"5,98%","8,67%","9,06%","13,14%","10,00%","2,51%","75,41%","21,74%","71,12%","76,05%","0,12","3,79","2,79","4,31"
3,31/12/2023,"6,12%","8,75%","9,28%","13,25%","9,97%","2,48%","75,91%","20,96%","71,20%","75,87%","0,12","3,87","2,87","4,38"
4,30/09/2023,"5,98%","8,64%","9,07%","13,09%","10,36%","2,72%","75,83%","23,53%","71,92%","76,68%","0,12","3,75","2,75","4,40"
5,30/06/2023,"6,02%","8,71%","9,12%","13,20%","10,44%","2,80%","76,94%","23,99%","72,98%","77,60%","0,12","3,77","2,77","4,42"
6,31/03/2023,"6,94%","10,13%","10,51%","15,34%","10,14%","2,70%","79,84%","20,19%","71,68%","75,80%","0,13","3,98","2,98","3,97"
7,31/12/2022,"8,02%","11,63%","12,16%","17,61%","14,02%","3,57%","81,93%","23,96%","74,76%","78,68%","0,15","4,01","3,01","3,59"
8,30/09/2022,"8,97%","13,18%","13,59%","19,97%","14,32%","3,86%","80,24%","22,37%","73,84%","77,35%","0,17","3,81","2,81","3,12"
9,30/06/2022,"10,42%","15,27%","15,78%","23,14%","16,80%","4,44%","78,93%","22,57%","74,42%","77,71%","0,20","3,73","2,73","2,78"
10,31/03/2022,"11,66%","17,01%","17,67%","25,77%","20,08%","5,20%","78,20%","24,89%","77,23%","80,27%","0,21","3,75","2,75","2,42"
11,31/12/2021,"12,32%","17,71%","18,67%","26,83%","19,40%","4,94%","73,26%","21,31%","72,22%","74,90%","0,23","3,93","2,93","2,48"
12,30/09/2021,"15,90%","22,10%","24,09%","33,48%","24,67%","6,52%","72,39%","21,27%","71,60%","73,69%","0,31","3,71","2,71","1,92"
13,30/06/2021,"16,15%","22,13%","24,47%","33,53%","24,61%","6,54%","67,27%","19,44%","65,89%","67,63%","0,34","3,78","2,78","1,95"
14,31/03/2021,"13,76%","18,61%","20,85%","28,20%","20,24%","5,29%","59,70%","16,37%","57,88%","60,02%","0,32","3,86","2,86","2,23"
15,31/12/2020,"12,92%","17,49%","19,58%","26,50%","18,83%","4,86%","56,04%","15,34%","54,04%","56,25%","0,32","3,93","2,93","2,41"
16,30/09/2020,"11,59%","16,49%","17,55%","24,98%","11,82%","3,65%","46,15%","11,73%","44,80%","47,52%","0,31","3,79","2,79","3,36"
17,30/06/2020,"12,11%","17,14%","18,34%","25,97%","13,01%","4,01%","45,88%","12,93%","44,74%","47,57%","0,31","3,77","2,77","3,41"
18,31/03/2020,"12,67%","17,85%","19,20%","27,04%","14,14%","4,34%","49,37%","14,34%","47,57%","50,02%","0,30","3,83","2,83","3,43"
19,31/12/2019,"15,14%","20,80%","22,93%","31,52%","20,57%","6,10%","53,72%","19,39%","53,24%","55,70%","0,31","3,87","2,87","2,94"
20,30/09/2019,"12,18%","16,91%","18,46%","25,62%","16,79%","5,93%","56,09%","20,82%","53,93%","56,88%","0,28","3,24","2,24","1,98"
21,30/06/2019,"11,57%","15,98%","17,53%","24,22%","16,46%","5,84%","63,58%","23,99%","60,86%","64,44%","0,24","3,25","2,25","1,86"
22,31/03/2019,"11,64%","15,92%","17,63%","24,12%","17,42%","6,06%","67,70%","27,35%","66,36%","70,27%","0,22","3,26","2,26","1,86"
23,31/12/2018,"8,63%","11,14%","13,08%","16,88%","9,96%","3,37%","67,40%","20,54%","63,36%","68,77%","0,16","3,37","2,37","2,65"
24,30/09/2018,"9,36%","12,08%","14,18%","18,31%","11,38%","4,09%","72,87%","23,92%","69,85%","75,33%","0,17","2,83","1,83","2,22"
25,30/06/2018,"8,33%","10,74%","12,62%","16,27%","10,20%","3,64%","72,57%","23,47%","69,30%","75,37%","0,16","2,82","1,82","2,49"
26,31/03/2018,"7,60%","9,86%","11,52%","14,94%","10,68%","3,13%","70,63%","20,70%","66,96%","73,52%","0,15","2,87","1,87","2,80"
27,31/12/2017,"7,96%","10,31%","12,06%","15,62%","11,41%","3,23%","73,54%","21,51%","69,61%","76,08%","0,15","2,95","1,95","2,72"
28,30/09/2017,"8,36%","10,73%","12,67%","16,26%","12,83%","3,63%","75,31%","25,05%","76,12%","82,52%","0,15","2,78","1,78","2,59"
29,30/06/2017,"8,73%","11,32%","13,23%","17,15%","11,48%","3,00%","75,37%","19,91%","75,89%","82,26%","0,15","2,80","1,80","2,64"
