,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"- R$ 8,46 M","R$ 872,00 mil","R$ 7,64 M","R$ 53,00 mil",393
1,31/03/2024,"R$ 2,79 M","R$ 668,00 mil","- R$ 721,00 mil","R$ 2,74 M",393
2,31/12/2023,"R$ 11,10 M","R$ 1,06 M","- R$ 12,02 M","R$ 136,00 mil",393
3,30/09/2023,"R$ 8,14 M","R$ 7,39 M","- R$ 15,65 M","- R$ 125,00 mil",393
4,30/06/2023,"- R$ 7,40 M","R$ 15,13 M","- R$ 8,64 M","- R$ 910,00 mil",393
5,31/03/2023,"- R$ 36,00 M","R$ 35,57 M","- R$ 120,00 mil","- R$ 551,00 mil",393
6,31/12/2022,"- R$ 42,89 M","R$ 34,18 M","R$ 8,35 M","- R$ 364,00 mil",393
7,30/09/2022,"- R$ 47,84 M","R$ 25,24 M","R$ 15,21 M","- R$ 7,39 M",393
8,30/06/2022,"- R$ 34,62 M","R$ 17,22 M","R$ 11,75 M","- R$ 5,65 M",393
9,31/03/2022,"- R$ 17,88 M","- R$ 3,40 M","R$ 13,89 M","- R$ 7,39 M",393
10,31/12/2021,"- R$ 22,89 M","- R$ 2,02 M","R$ 18,77 M","- R$ 6,13 M",393
11,30/09/2021,"- R$ 19,20 M","- R$ 356,00 mil","R$ 23,89 M","R$ 4,34 M",393
12,30/06/2021,"- R$ 21,46 M","- R$ 89,00 mil","R$ 28,20 M","R$ 6,65 M",393
13,31/03/2021,"- R$ 14,17 M","R$ 795,00 mil","R$ 21,17 M","R$ 7,80 M",393
14,31/12/2020,"- R$ 12,02 M","R$ 727,00 mil","R$ 15,96 M","R$ 4,67 M",393
15,30/09/2020,"R$ 46,00 mil","- R$ 675,00 mil","R$ 3,80 M","R$ 3,17 M",393
16,30/06/2020,"R$ 9,57 M","- R$ 1,34 M","- R$ 7,49 M","R$ 736,00 mil",393
17,31/03/2020,"R$ 12,96 M","- R$ 2,24 M","- R$ 9,93 M","R$ 787,00 mil",393
18,31/12/2019,"R$ 11,80 M","- R$ 2,65 M","- R$ 7,15 M","R$ 2,00 M",393
19,30/09/2019,"- R$ 12,99 M","R$ 25,53 M","- R$ 12,19 M","R$ 344,00 mil",393
20,30/06/2019,"- R$ 24,89 M","R$ 25,22 M","- R$ 728,00 mil","- R$ 397,00 mil",393
21,31/03/2019,"- R$ 24,62 M","R$ 24,09 M","- R$ 450,00 mil","- R$ 976,00 mil",393
22,31/12/2018,"- R$ 28,46 M","R$ 23,44 M","R$ 2,42 M","- R$ 2,60 M",393
23,30/09/2018,"- R$ 10,04 M","- R$ 3,79 M","R$ 11,63 M","- R$ 2,21 M",393
24,30/06/2018,"- R$ 850,00 mil","- R$ 4,17 M","R$ 2,98 M","- R$ 2,04 M",393
25,31/03/2018,"R$ 2,61 M","- R$ 3,71 M","R$ 84,00 mil","- R$ 1,02 M",393
26,31/12/2017,"R$ 6,36 M","- R$ 636,00 mil","- R$ 5,29 M","R$ 441,00 mil",393
27,30/09/2017,"R$ 11,02 M","- R$ 619,00 mil","- R$ 9,26 M","R$ 1,15 M",393
