,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"-1,03","-0,05","0,18","-3,26","-3,68","0,09","-2,52","-0,04","-11,10","-13,43","-0,02","0,79","-16,23","0,41","R$ 38,85 M","0,00%"
1,30/06/2024,"-627,38","-29,68","109,01","-1.988,37","-2.245,42","57,08","-1.535,22","-26,19","-1.542,77","-1.867,41","-11,19","109,55","-2.256,46","57,36","R$ 16,81 B","0,00%"
2,31/03/2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,00%"
3,31/12/2023,"-0,70","-0,03","0,10","1,38","1,26","0,05","-1,39","-0,03","-8,78","-10,72","-0,01","0,61","8,01","0,32","R$ 15,36 M","0,00%"
4,30/09/2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,00%"
5,30/06/2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,00%"
6,31/03/2023,"-1,09","-0,11","0,32","-1,55","-1,47","0,22","2,34","-0,10","5,53","5,09","-0,04","0,76","-3,47","0,52","R$ 55,75 M","0,00%"
7,31/12/2022,"-0,83","-0,08","0,22","-0,90","-0,84","0,14","1,68","-0,07","6,01","5,52","-0,03","0,79","-3,00","0,50","R$ 44,69 M","0,00%"
8,30/09/2022,"-2,30","-0,07","0,17","-0,68","-0,61","0,11","0,65","-0,06","2,83","2,72","-0,02","0,74","-2,66","0,46","R$ 40,38 M","0,00%"
9,30/06/2022,"-19,13","-0,08","0,20","-1,06","-0,94","0,13","0,77","-0,07","2,63","2,53","-0,03","0,68","-3,22","0,46","R$ 43,38 M","0,00%"
10,31/03/2022,"-4,13","-0,08","0,22","-2,24","-1,88","0,15","1,09","-0,08","3,30","3,13","-0,03","0,67","-5,69","0,44","R$ 45,51 M","0,00%"
11,31/12/2021,"-9,27","-0,08","0,22","-1,75","-1,61","0,14","1,03","-0,08","3,35","3,19","-0,03","0,73","-5,25","0,45","R$ 45,51 M","0,00%"
12,30/09/2021,"-2,46","-0,09","0,27","-2,48","-2,53","0,17","3,16","-0,09","8,92","7,80","-0,04","0,76","-7,14","0,49","R$ 50,63 M","0,00%"
13,30/06/2021,"-2,68","-0,10","0,32","-2,37","-2,36","0,21","3,35","-0,10","7,80","7,12","-0,04","0,75","-5,49","0,48","R$ 52,79 M","0,00%"
14,31/03/2021,"-1,50","-0,06","0,20","-2,05","-2,18","0,12","2,05","-0,06","5,95","5,26","-0,02","0,58","-6,32","0,36","R$ 30,16 M","0,00%"
15,31/12/2020,"-1,35","-0,04","0,15","-1,76","-1,88","0,09","0,84","-0,04","3,38","3,11","-0,02","0,61","-7,54","0,35","R$ 24,89 M","0,00%"
16,30/09/2020,"-0,87","-0,04","0,19","444,22","-33,61","0,08","1,62","-0,04","6,45","5,38","-0,02","0,77","-133,52","0,33","R$ 24,39 M","0,00%"
17,30/06/2020,"-0,82","-0,05","0,23","2,47","2,87","0,11","2,47","-0,05","7,26","5,25","-0,02","0,67","8,43","0,33","R$ 26,55 M","0,00%"
18,31/03/2020,"-0,87","-0,06","0,26","2,15","2,60","0,13","3,66","-0,06","9,09","6,12","-0,02","0,65","6,44","0,33","R$ 29,36 M","0,00%"
19,31/12/2019,"-0,68","-0,06","0,25","2,36","3,01","0,14","-4,22","-0,06","-11,75","-27,10","-0,02","0,69","8,37","0,38","R$ 29,36 M","0,00%"
