,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 154,24 M","R$ 68,97 M","- R$ 10,95 M","- R$ 1,90 M","- R$ 9,05 M","- R$ 26,80 M","- R$ 0,00",393
1,31/03/2024,"R$ 159,08 M","R$ 67,64 M","- R$ 8,70 M","- R$ 1,97 M","- R$ 6,74 M","- R$ 19,32 M","- R$ 2,39",393
2,31/12/2023,"R$ 160,57 M","R$ 67,11 M","- R$ 11,08 M","- R$ 2,01 M","- R$ 9,07 M","- R$ 21,81 M","- R$ 2,70",393
3,30/09/2023,"R$ 159,83 M","R$ 70,57 M","R$ 783,00 mil","- R$ 2,06 M","R$ 2,84 M","- R$ 67,89 M","- R$ 8,40",393
4,30/06/2023,"R$ 173,84 M","R$ 81,72 M","R$ 9,90 M","- R$ 2,09 M","R$ 11,99 M","- R$ 64,80 M","- R$ 8,02",393
5,31/03/2023,"R$ 173,69 M","R$ 86,65 M","R$ 23,81 M","- R$ 2,05 M","R$ 25,86 M","- R$ 51,37 M","- R$ 63,57",393
6,31/12/2022,"R$ 176,37 M","R$ 89,32 M","R$ 23,10 M","- R$ 2,02 M","R$ 25,11 M","- R$ 46,51 M","- R$ 57,56",393
7,30/09/2022,"R$ 189,06 M","R$ 95,69 M","R$ 49,62 M","- R$ 1,93 M","R$ 51,56 M","- R$ 14,06 M","- R$ 17,40",393
8,30/06/2022,"R$ 186,58 M","R$ 91,05 M","R$ 47,93 M","- R$ 1,90 M","R$ 49,82 M","- R$ 1,92 M","- R$ 2,38",393
9,31/03/2022,"R$ 182,03 M","R$ 86,48 M","R$ 36,75 M","- R$ 1,92 M","R$ 38,67 M","- R$ 9,68 M","- R$ 11,98",393
10,31/12/2021,"R$ 179,06 M","R$ 85,35 M","R$ 39,02 M","- R$ 1,98 M","R$ 41,00 M","- R$ 4,31 M","- R$ 5,34",393
11,30/09/2021,"R$ 177,24 M","R$ 84,56 M","R$ 15,09 M","- R$ 2,16 M","R$ 17,25 M","- R$ 19,34 M","- R$ 23,94",393
12,30/06/2021,"R$ 156,94 M","R$ 77,75 M","R$ 15,18 M","- R$ 1,46 M","R$ 16,63 M","- R$ 18,99 M","- R$ 23,50",393
13,31/03/2021,"R$ 146,23 M","R$ 73,26 M","R$ 14,20 M","- R$ 1,84 M","R$ 16,04 M","- R$ 19,35 M","- R$ 23,95",393
14,31/12/2020,"R$ 138,56 M","R$ 70,37 M","R$ 25,16 M","- R$ 2,20 M","R$ 27,35 M","- R$ 15,70 M","- R$ 19,43",393
15,30/09/2020,"R$ 106,09 M","R$ 50,53 M","R$ 12,60 M","- R$ 2,48 M","R$ 15,08 M","- R$ 23,45 M","- R$ 29,02",393
16,30/06/2020,"R$ 103,91 M","R$ 47,94 M","R$ 9,58 M","- R$ 3,67 M","R$ 13,25 M","- R$ 28,90 M","- R$ 35,77",393
17,31/03/2020,"R$ 106,53 M","R$ 52,74 M","R$ 7,61 M","- R$ 3,70 M","R$ 11,31 M","- R$ 32,21 M","- R$ 39,86",393
18,31/12/2019,"R$ 112,16 M","R$ 56,31 M","- R$ 6,61 M","- R$ 3,74 M","- R$ 2,86 M","- R$ 40,87 M","- R$ 50,59",393
19,30/09/2019,"R$ 135,32 M","R$ 66,16 M","R$ 5,25 M","- R$ 3,81 M","R$ 9,06 M","- R$ 39,14 M","- R$ 48,44",393
20,30/06/2019,"R$ 136,37 M","R$ 68,79 M","R$ 21,97 M","- R$ 3,82 M","R$ 25,79 M","- R$ 26,88 M","- R$ 33,26",393
21,31/03/2019,"R$ 135,35 M","R$ 64,76 M","R$ 18,53 M","- R$ 3,78 M","R$ 22,31 M","- R$ 27,20 M","- R$ 33,67",393
22,31/12/2018,"R$ 135,27 M","R$ 63,53 M","R$ 17,71 M","- R$ 3,69 M","R$ 21,39 M","- R$ 28,56 M","- R$ 35,34",393
23,30/09/2018,"R$ 134,53 M","R$ 70,84 M","R$ 9,06 M","- R$ 3,64 M","R$ 12,71 M","- R$ 29,83 M","- R$ 36,91",393
24,30/06/2018,"R$ 142,20 M","R$ 78,19 M","- R$ 6,21 M","- R$ 3,54 M","- R$ 2,67 M","- R$ 41,10 M","- R$ 50,87",393
25,31/03/2018,"R$ 141,35 M","R$ 77,93 M","- R$ 7,05 M","- R$ 3,45 M","- R$ 3,60 M","- R$ 43,85 M","- R$ 54,27",393
26,31/12/2017,"R$ 142,74 M","R$ 79,31 M","- R$ 5,59 M","- R$ 3,37 M","- R$ 2,22 M","- R$ 43,58 M","- R$ 53,94",393
27,30/09/2017,"R$ 143,00 M","R$ 78,85 M","- R$ 2,78 M","- R$ 3,21 M","R$ 426,00 mil","- R$ 45,36 M","- R$ 56,13",393
28,30/06/2017,"R$ 138,93 M","R$ 67,61 M","- R$ 10,94 M","- R$ 3,12 M","- R$ 7,82 M","- R$ 57,84 M","- R$ 71,58",393
29,31/03/2017,"R$ 141,40 M","R$ 69,83 M","- R$ 6,74 M","- R$ 3,11 M","- R$ 3,63 M","- R$ 61,26 M","- R$ 3,79",393
30,31/12/2016,"R$ 140,95 M","R$ 69,81 M","- R$ 10,78 M","- R$ 3,16 M","- R$ 7,62 M","- R$ 62,48 M","- R$ 3,86",393
31,30/09/2016,"R$ 153,67 M","R$ 69,11 M","- R$ 16,39 M","- R$ 3,20 M","- R$ 13,19 M","- R$ 71,54 M","- R$ 4,43",393
32,30/06/2016,"R$ 167,70 M","R$ 77,76 M","- R$ 5,81 M","- R$ 3,26 M","- R$ 2,56 M","- R$ 54,80 M","- R$ 3,39",393
33,31/03/2016,"R$ 169,32 M","R$ 75,38 M","- R$ 7,25 M","- R$ 3,26 M","- R$ 4,00 M","- R$ 47,68 M","- R$ 2,95",393
34,31/12/2015,"R$ 169,01 M","R$ 71,64 M","- R$ 7,80 M","- R$ 3,24 M","- R$ 4,56 M","- R$ 44,90 M","- R$ 2,78",393
35,30/09/2015,"R$ 178,45 M","R$ 82,82 M","R$ 9,36 M","- R$ 3,22 M","R$ 12,57 M","- R$ 27,96 M","- R$ 1,73",393
36,30/06/2015,"R$ 210,31 M","R$ 100,33 M","R$ 24,63 M","- R$ 3,20 M","R$ 27,83 M","- R$ 14,21 M","- R$ 0,88",393
37,31/03/2015,"R$ 216,73 M","R$ 105,64 M","R$ 11,37 M","- R$ 3,17 M","R$ 14,54 M","- R$ 27,95 M","- R$ 1,73",393
38,31/12/2014,"R$ 210,81 M","R$ 104,29 M","R$ 14,34 M","- R$ 3,13 M","R$ 17,47 M","- R$ 25,39 M","- R$ 1,57",393
39,30/09/2014,"R$ 186,18 M","R$ 89,13 M","R$ 5,26 M","- R$ 3,16 M","R$ 8,42 M","- R$ 28,79 M","- R$ 1,78",393
40,30/06/2014,"R$ 143,83 M","R$ 65,64 M","- R$ 13,36 M","- R$ 3,23 M","- R$ 10,13 M","- R$ 47,54 M","- R$ 2,94",393
41,31/03/2014,"R$ 133,40 M","R$ 58,11 M","- R$ 1,47 M","- R$ 3,34 M","R$ 1,87 M","- R$ 35,98 M","- R$ 2,23",393
42,31/12/2013,"R$ 130,98 M","R$ 56,37 M","- R$ 1,37 M","- R$ 3,30 M","R$ 1,94 M","- R$ 36,39 M","- R$ 2,25",393
43,30/09/2013,"R$ 135,37 M","R$ 58,35 M","R$ 2,81 M","- R$ 3,20 M","R$ 6,01 M","- R$ 30,00 M","- R$ 1,86",393
44,30/06/2013,"R$ 122,78 M","R$ 49,67 M","- R$ 1,36 M","- R$ 3,04 M","R$ 1,68 M","- R$ 29,17 M","- R$ 1,80",393
