,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 51,38 M","R$ 1,90 M","- R$ 62,34 M","- R$ 9,06 M",221
1,31/03/2024,"R$ 63,89 M","R$ 3,13 M","- R$ 49,69 M","R$ 17,32 M",221
2,31/12/2023,"R$ 75,70 M","R$ 2,53 M","- R$ 51,41 M","R$ 26,83 M",221
3,30/09/2023,"R$ 79,36 M","R$ 800,00 mil","- R$ 46,15 M","R$ 34,01 M",221
4,30/06/2023,"R$ 91,85 M","- R$ 13,17 M","- R$ 38,23 M","R$ 40,45 M",221
5,31/03/2023,"R$ 61,62 M","- R$ 11,96 M","- R$ 34,74 M","R$ 14,93 M",221
6,31/12/2022,"R$ 42,44 M","- R$ 10,22 M","- R$ 23,53 M","R$ 8,69 M",221
7,30/09/2022,"R$ 9,20 M","- R$ 3,30 M","- R$ 25,44 M","- R$ 19,54 M",221
8,30/06/2022,"- R$ 8,66 M","R$ 399,00 mil","- R$ 29,39 M","- R$ 37,65 M",221
9,31/03/2022,"R$ 12,88 M","R$ 122,00 mil","- R$ 27,38 M","- R$ 14,38 M",221
10,31/12/2021,"R$ 42,46 M","- R$ 133,00 mil","- R$ 17,95 M","R$ 24,38 M",221
11,30/09/2021,"R$ 71,08 M","R$ 1,24 M","- R$ 10,24 M","R$ 62,08 M",221
12,30/06/2021,"R$ 69,09 M","R$ 155,00 mil","- R$ 16,89 M","R$ 52,36 M",221
13,31/03/2021,"R$ 65,28 M","R$ 686,00 mil","- R$ 17,61 M","R$ 48,36 M",221
14,31/12/2020,"R$ 12,95 M","R$ 378,00 mil","- R$ 2,18 M","R$ 11,15 M",221
15,30/09/2020,"- R$ 3,38 M","- R$ 7,45 M","- R$ 29,73 M","- R$ 40,56 M",221
16,30/06/2020,"- R$ 8,73 M","- R$ 5,31 M","R$ 33,91 M","R$ 19,87 M",221
17,31/03/2020,"- R$ 23,18 M","- R$ 6,19 M","R$ 28,64 M","- R$ 723,00 mil",221
18,31/12/2019,"R$ 5,21 M","- R$ 9,42 M","- R$ 11,54 M","- R$ 15,75 M",221
