,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"15,61%","11,41%","23,66%","17,29%","17,43%","10,02%","54,86%","17,80%","17,98%","15,35%","0,56","1,58","0,58","-0,14"
1,31/03/2024,"15,25%","11,04%","23,11%","16,73%","16,82%","9,50%","55,23%","17,00%","17,94%","15,16%","0,56","1,61","0,61","-0,42"
2,31/12/2023,"14,25%","10,53%","21,60%","15,95%","15,40%","8,75%","55,32%","16,42%","18,03%","15,21%","0,53","1,65","0,65","-0,60"
3,30/09/2023,"13,80%","10,11%","20,91%","15,32%","15,41%","8,36%","55,00%","15,45%","17,30%","14,22%","0,54","1,71","0,71","-0,36"
4,30/06/2023,"12,72%","9,35%","19,27%","14,17%","14,36%","7,73%","55,06%","14,03%","16,52%","13,37%","0,55","1,74","0,74","0,14"
5,31/03/2023,"14,02%","9,97%","21,25%","15,10%","14,87%","7,67%","54,62%","13,62%","16,00%","13,04%","0,56","1,77","0,77","0,47"
6,31/12/2022,"13,71%","9,84%","20,77%","14,90%","12,13%","6,21%","54,25%","11,37%","15,83%","13,05%","0,55","1,76","0,76","0,48"
7,30/09/2022,"15,75%","10,92%","23,87%","16,54%","11,22%","5,63%","53,19%","10,23%","16,71%","14,65%","0,55","1,84","0,84","0,83"
8,30/06/2022,"15,48%","10,60%","23,45%","16,07%","10,64%","5,47%","52,73%","9,71%","16,33%","14,24%","0,56","1,86","0,86","1,30"
9,31/03/2022,"15,03%","10,32%","22,78%","15,63%","8,64%","4,48%","52,78%","8,11%","16,70%","14,31%","0,55","1,94","0,94","1,06"
10,31/12/2021,"11,92%","8,59%","18,05%","13,01%","8,88%","4,69%","52,54%","8,93%","16,11%","13,28%","0,53","1,95","0,95","1,06"
11,30/09/2021,"7,84%","5,98%","11,88%","9,05%","4,10%","2,02%","51,73%","4,03%","12,68%","8,56%","0,50","1,99","0,99","1,28"
12,30/06/2021,"7,69%","5,85%","11,66%","8,86%","3,26%","1,55%","50,92%","3,31%","12,17%","8,07%","0,47","1,94","0,94","1,48"
13,31/03/2021,"0,65%","0,51%","0,98%","0,77%","-4,51%","-2,17%","47,32%","-5,99%","1,32%","-3,49%","0,36","1,93","0,93","-5,04"
14,31/12/2020,"-2,10%","-1,62%","-3,18%","-2,45%","-8,18%","-4,17%","45,95%","-11,51%","-3,93%","-8,46%","0,36","1,89","0,89","-3,52"
15,30/09/2020,"-19,04%","-13,23%","-28,86%","-20,04%","-25,04%","-13,36%","44,44%","-45,23%","-40,26%","-45,85%","0,30","2,03","1,03","-1,25"
16,30/06/2020,"-20,81%","-14,57%","-31,54%","-22,08%","-26,40%","-15,68%","43,11%","-46,70%","-43,07%","-48,36%","0,34","2,10","1,10","-0,95"
17,31/03/2020,"-23,93%","-18,24%","-36,26%","-27,63%","-28,53%","-17,11%","33,87%","-44,10%","-45,58%","-49,74%","0,39","2,07","1,07","-0,62"
18,31/12/2019,"-21,87%","-16,65%","-33,14%","-25,22%","-26,34%","-15,48%","34,55%","-38,79%","-40,05%","-43,92%","0,40","1,96","0,96","-0,34"
19,30/09/2019,"-8,70%","-6,13%","-13,18%","-9,28%","-5,15%","-3,06%","34,79%","-7,29%","-15,10%","-18,61%","0,42","1,87","0,87","-0,79"
20,30/06/2019,"-9,14%","-6,38%","-13,85%","-9,67%","-5,37%","-3,24%","35,35%","-7,70%","-15,95%","-19,59%","0,42","1,68","0,68","-0,69"
21,31/03/2019,"0,69%","0,48%","1,05%","0,72%","4,33%","2,74%","47,39%","6,21%","1,19%","-2,46%","0,44","1,67","0,67","-3,98"
22,31/12/2018,"-0,50%","-0,35%","-0,76%","-0,54%","3,10%","2,01%","47,98%","4,70%","-0,95%","-4,64%","0,43","1,70","0,70","-2,57"
23,30/09/2018,"-0,80%","-0,57%","-1,22%","-0,87%","0,72%","0,46%","45,76%","1,03%","-1,46%","-5,35%","0,44","1,68","0,68","-4,05"
24,30/06/2018,"-0,66%","-0,47%","-1,00%","-0,71%","-0,02%","-0,01%","45,78%","-0,03%","-1,16%","-4,85%","0,42","1,66","0,66","-4,44"
25,31/03/2018,"-0,41%","-0,30%","-0,62%","-0,45%","-0,80%","-0,49%","45,49%","-1,07%","-0,71%","-4,25%","0,46","1,58","0,58","-4,48"
26,31/12/2017,"-0,48%","-0,35%","-0,73%","-0,53%","-0,41%","-0,26%","45,60%","-0,56%","-0,86%","-4,44%","0,46","1,54","0,54","-5,11"
27,30/09/2017,"1,43%","1,05%","2,17%","1,59%","1,21%","0,69%","48,18%","1,58%","2,42%","-1,50%","0,44","1,58","0,58","-15,12"
28,30/06/2017,"0,98%","0,72%","1,49%","1,10%","1,39%","0,83%","47,42%","1,82%","1,71%","-2,48%","0,46","1,65","0,65","-7,89"
29,31/03/2017,"0,52%","0,38%","0,79%","0,57%","-0,68%","-0,41%","46,73%","-0,88%","0,93%","-3,05%","0,46","1,64","0,64","-7,04"
30,31/12/2016,"1,26%","0,92%","1,91%","1,40%","-0,42%","-0,25%","46,99%","-0,54%","2,37%","-1,32%","0,46","1,60","0,60","-17,70"
31,30/09/2016,"-0,96%","-0,72%","-1,46%","-1,09%","-4,99%","-2,85%","47,82%","-6,11%","-1,73%","-5,35%","0,47","1,76","0,76","-3,70"
32,30/06/2016,"0,82%","0,60%","1,24%","0,90%","-2,03%","-1,22%","49,11%","-2,53%","1,36%","-1,93%","0,48","1,68","0,68","-11,62"
