,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 3,63 B","R$ 1,47 B","R$ 17,26",84.909.375,0,0,84.909.375,516.796,0,0,516.796,84.392.579,0,84.392.579,192
1,31/03/2024,"R$ 3,51 B","R$ 1,38 B","R$ 16,30",84.909.375,0,0,84.909.375,1.153.611,0,0,1.153.611,83.755.764,0,83.755.764,192
2,31/12/2023,"R$ 3,44 B","R$ 1,34 B","R$ 15,80",84.909.375,0,0,84.909.375,1.153.611,0,0,1.153.611,83.755.764,0,83.755.764,192
3,30/09/2023,"R$ 3,25 B","R$ 1,31 B","R$ 15,39",84.909.375,0,0,84.909.375,1.153.611,0,0,1.153.611,83.755.764,0,83.755.764,192
4,30/06/2023,"R$ 3,08 B","R$ 1,26 B","R$ 14,80",84.909.375,0,0,84.909.375,1.729.946,0,0,1.729.946,83.179.429,0,83.179.429,192
5,31/03/2023,"R$ 2,92 B","R$ 1,21 B","R$ 14,27",84.909.375,0,0,84.909.375,1.860.500,0,0,1.860.500,83.048.875,0,83.048.875,192
6,31/12/2022,"R$ 2,82 B","R$ 1,18 B","R$ 13,92",84.909.375,0,0,84.909.375,1.665.300,0,0,1.665.300,83.244.075,0,83.244.075,192
7,30/09/2022,"R$ 2,81 B","R$ 1,17 B","R$ 13,80",84.909.375,0,0,84.909.375,1.581.000,0,0,1.581.000,83.328.375,0,83.328.375,192
8,30/06/2022,"R$ 2,66 B","R$ 1,13 B","R$ 13,32",84.909.375,0,0,84.909.375,1.480.149,0,0,1.480.149,83.429.226,0,83.429.226,192
9,31/03/2022,"R$ 2,61 B","R$ 1,10 B","R$ 12,93",84.909.375,0,0,84.909.375,1.690.000,0,0,1.690.000,83.219.375,0,83.219.375,192
