,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 1,29 B","R$ 455,54 M","R$ 206,75 M","- R$ 9,76 M","R$ 216,52 M","R$ 197,12 M","R$ 2,32",192
1,31/03/2024,"R$ 1,21 B","R$ 417,48 M","R$ 181,48 M","- R$ 8,52 M","R$ 190,00 M","R$ 167,48 M","R$ 1,97",192
2,31/12/2023,"R$ 1,15 B","R$ 399,79 M","R$ 171,85 M","- R$ 7,65 M","R$ 179,50 M","R$ 155,84 M","R$ 1,84",192
3,30/09/2023,"R$ 1,08 B","R$ 356,80 M","R$ 149,64 M","- R$ 6,55 M","R$ 156,19 M","R$ 132,68 M","R$ 1,56",192
4,30/06/2023,"R$ 984,43 M","R$ 313,84 M","R$ 126,29 M","- R$ 5,94 M","R$ 132,23 M","R$ 127,51 M","R$ 1,50",192
5,31/03/2023,"R$ 880,58 M","R$ 280,52 M","R$ 100,89 M","- R$ 5,59 M","R$ 106,48 M","R$ 113,31 M","R$ 1,33",192
6,31/12/2022,"R$ 799,53 M","R$ 266,47 M","R$ 87,56 M","- R$ 4,98 M","R$ 92,54 M","R$ 105,92 M","R$ 1,25",192
7,30/09/2022,"R$ 734,94 M","R$ 266,31 M","R$ 86,44 M","- R$ 4,94 M","R$ 91,38 M","R$ 110,05 M","R$ 1,30",192
8,30/06/2022,"R$ 684,53 M","R$ 260,35 M","R$ 81,29 M","- R$ 4,56 M","R$ 85,85 M","R$ 94,76 M","R$ 1,12",192
9,31/03/2022,"R$ 630,49 M","R$ 243,67 M","R$ 69,53 M","- R$ 4,28 M","R$ 73,81 M","R$ 89,19 M","R$ 1,05",192
10,31/12/2021,"R$ 619,64 M","R$ 225,76 M","R$ 62,24 M","- R$ 4,18 M","R$ 66,42 M","R$ 82,95 M","R$ 0,98",192
11,30/09/2021,"R$ 667,27 M","R$ 219,73 M","R$ 57,76 M","- R$ 5,41 M","R$ 63,17 M","R$ 76,06 M","R$ 0,90",192
12,30/06/2021,"R$ 705,49 M","R$ 217,43 M","R$ 64,55 M","- R$ 4,74 M","R$ 69,29 M","R$ 63,54 M","R$ 0,75",192
13,31/03/2021,"R$ 608,18 M","R$ 178,00 M","- R$ 51,00 M","- R$ 4,74 M","- R$ 46,26 M","- R$ 50,81 M","- R$ 0,60",192
14,31/12/2020,"R$ 513,30 M","R$ 138,97 M","- R$ 72,31 M","- R$ 4,46 M","- R$ 67,85 M","- R$ 100,12 M","- R$ 1,18",192
15,30/09/2020,"R$ 419,61 M","R$ 107,60 M","- R$ 67,55 M","- R$ 2,66 M","- R$ 64,90 M","- R$ 138,83 M","- R$ 1,64",192
16,30/06/2020,"R$ 265,98 M","R$ 83,45 M","- R$ 78,44 M","- R$ 3,30 M","- R$ 75,15 M","- R$ 171,90 M","- R$ 2,02",192
17,31/03/2020,"R$ 306,42 M","R$ 97,15 M","R$ 25,67 M","- R$ 2,71 M","R$ 28,38 M","- R$ 137,17 M","- R$ 1,62",192
18,31/12/2019,"R$ 407,77 M","R$ 161,93 M","R$ 90,22 M","- R$ 2,93 M","R$ 93,15 M","- R$ 96,33 M","- R$ 3,60",192
19,30/09/2019,"R$ 355,06 M","R$ 153,76 M","R$ 42,62 M","- R$ 7,34 M","R$ 49,96 M","- R$ 144,54 M","- R$ 0,36",192
20,30/06/2019,"R$ 316,52 M","R$ 45,89 M","- R$ 65,38 M","- R$ 8,88 M","- R$ 56,50 M","- R$ 243,68 M","- R$ 0,61",192
21,31/03/2019,"R$ 384,93 M","R$ 94,59 M","- R$ 16,16 M","- R$ 9,04 M","- R$ 7,12 M","- R$ 174,04 M","- R$ 0,43",192
22,31/12/2018,"R$ 359,96 M","R$ 70,67 M","- R$ 54,60 M","- R$ 9,35 M","- R$ 45,24 M","- R$ 202,32 M","- R$ 0,50",192
23,30/09/2018,"R$ 459,78 M","R$ 138,03 M","R$ 33,06 M","- R$ 18,34 M","R$ 51,41 M","- R$ 93,65 M","- R$ 0,23",192
24,30/06/2018,"R$ 582,68 M","R$ 214,86 M","R$ 106,68 M","- R$ 17,55 M","R$ 124,23 M","- R$ 27,46 M","- R$ 0,07",192
25,31/03/2018,"R$ 588,91 M","R$ 216,61 M","R$ 112,42 M","- R$ 18,54 M","R$ 130,96 M","- R$ 15,39 M","- R$ 0,04",192
26,31/12/2017,"R$ 609,61 M","R$ 172,93 M","R$ 88,23 M","- R$ 19,00 M","R$ 107,23 M","- R$ 1,25 M","- R$ 0,00",192
27,30/09/2017,"R$ 562,73 M","R$ 105,54 M","- R$ 89,55 M","- R$ 7,36 M","- R$ 82,19 M","- R$ 173,54 M","- R$ 0,43",192
28,30/06/2017,"R$ 563,61 M","R$ 86,78 M","- R$ 39,89 M","- R$ 11,60 M","- R$ 28,29 M","- R$ 109,66 M","- R$ 0,27",192
29,31/03/2017,"R$ 566,60 M","R$ 25,38 M","- R$ 56,22 M","- R$ 11,71 M","- R$ 44,51 M","- R$ 121,08 M","- R$ 0,30",192
30,31/12/2016,"R$ 602,82 M","R$ 79,81 M","- R$ 12,21 M","- R$ 15,83 M","R$ 3,62 M","- R$ 112,22 M","- R$ 0,28",192
31,30/09/2016,"R$ 694,20 M","R$ 122,03 M","R$ 166,88 M","- R$ 14,11 M","R$ 180,98 M","R$ 29,01 M","R$ 0,08",192
32,30/06/2016,"R$ 751,44 M","R$ 163,37 M","R$ 142,22 M","- R$ 10,86 M","R$ 153,08 M","R$ 16,66 M","R$ 0,04",192
33,31/03/2016,"R$ 772,24 M","R$ 210,39 M","R$ 141,00 M","- R$ 11,46 M","R$ 152,46 M","R$ 15,41 M","R$ 0,04",192
34,31/12/2015,"R$ 774,91 M","R$ 214,36 M","R$ 148,04 M","- R$ 8,53 M","R$ 156,57 M","R$ 35,61 M","R$ 0,09",192
35,30/09/2015,"R$ 811,05 M","R$ 203,51 M","R$ 110,71 M","- R$ 13,11 M","R$ 123,82 M","R$ 33,87 M","R$ 0,09",192
36,30/06/2015,"R$ 849,01 M","R$ 248,61 M","R$ 157,29 M","- R$ 13,06 M","R$ 170,35 M","R$ 64,01 M","R$ 0,17",192
37,31/03/2015,"R$ 847,95 M","R$ 260,51 M","R$ 168,66 M","- R$ 12,87 M","R$ 181,54 M","R$ 75,46 M","R$ 0,20",192
38,31/12/2014,"R$ 851,56 M","R$ 246,03 M","R$ 150,31 M","- R$ 12,50 M","R$ 162,81 M","R$ 69,13 M","R$ 0,18",192
39,30/09/2014,"R$ 980,30 M","R$ 287,00 M","R$ 210,20 M","- R$ 9,34 M","R$ 219,54 M","R$ 113,25 M","R$ 0,30",192
40,30/06/2014,"R$ 915,76 M","R$ 260,75 M","R$ 177,90 M","- R$ 8,83 M","R$ 186,73 M","R$ 93,83 M","R$ 0,25",192
41,31/03/2014,"R$ 883,74 M","R$ 239,90 M","R$ 154,64 M","- R$ 7,88 M","R$ 162,52 M","R$ 93,76 M","R$ 0,25",192
42,31/12/2013,"R$ 824,45 M","R$ 232,63 M","R$ 155,74 M","- R$ 6,52 M","R$ 162,26 M","R$ 101,72 M","R$ 0,29",192
43,30/09/2013,"R$ 796,32 M","R$ 182,64 M","R$ 103,15 M","- R$ 5,91 M","R$ 109,07 M","R$ 82,33 M","R$ 0,23",192
44,30/06/2013,"R$ 849,71 M","R$ 177,79 M","R$ 104,54 M","- R$ 5,86 M","R$ 110,40 M","R$ 91,30 M","R$ 0,26",192
45,31/03/2013,"R$ 874,45 M","R$ 181,07 M","R$ 114,02 M","- R$ 4,79 M","R$ 118,82 M","R$ 95,25 M","R$ 0,27",192
46,31/12/2012,"R$ 895,01 M","R$ 210,41 M","R$ 143,74 M","- R$ 4,47 M","R$ 148,21 M","R$ 112,02 M","R$ 0,32",192
47,30/09/2012,"R$ 949,25 M","R$ 257,38 M","R$ 173,55 M","- R$ 2,30 M","R$ 175,85 M","R$ 129,50 M","R$ 0,36",192
