,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"5,57","1,20","0,94","2,21","3,32","0,44","2,88","-40,82","4,69","3,19","-0,68","1,52","5,40","0,71","R$ 493,53 B","17,60%"
1,30/09/2024,"5,47","1,18","0,92","2,16","3,26","0,43","2,83","-40,07","4,64","3,15","-0,67","1,51","5,34","0,70","R$ 484,57 B","17,93%"
2,30/06/2024,"6,10","1,29","0,96","2,31","3,31","0,45","2,92","-25,76","4,79","3,26","-0,68","1,58","5,44","0,75","R$ 501,90 B","17,54%"
3,31/03/2024,"4,93","1,33","1,11","2,60","3,70","0,51","3,14","44,91","4,69","3,24","-0,84","1,66","5,54","0,76","R$ 561,67 B","13,28%"
4,31/12/2023,"3,78","1,24","0,92","2,18","3,03","0,45","2,49","-68,79","3,80","2,71","-0,70","1,40","4,63","0,68","R$ 477,57 B","20,26%"
5,30/09/2023,"3,32","1,18","0,85","2,02","2,77","0,44","2,19","-62,67","3,47","2,55","-0,70","1,34","4,38","0,70","R$ 474,79 B","26,60%"
6,30/06/2023,"2,50","1,06","0,67","1,68","2,22","0,40","1,67","-26,47","2,74","2,08","-0,62","1,10","3,64","0,65","R$ 412,77 B","49,54%"
7,31/03/2023,"1,82","0,83","0,52","1,29","1,61","0,34","1,15","11,54","1,97","1,57","-0,61","0,89","2,76","0,58","R$ 351,97 B","65,50%"
8,31/12/2022,"1,71","0,89","0,50","1,26","1,56","0,33","1,09","-473,37","1,99","1,58","-0,52","0,91","2,84","0,60","R$ 346,13 B","68,05%"
9,30/09/2022,"2,21","1,05","0,63","1,63","1,96","0,41","1,33","16,61","2,33","1,86","-0,71","1,11","3,45","0,72","R$ 416,81 B","55,65%"
10,30/06/2022,"2,61","1,03","0,74","1,82","2,18","0,42","1,47","7,85","2,21","1,76","-0,78","1,12","3,29","0,63","R$ 439,37 B","35,76%"
11,31/03/2022,"2,78","0,96","0,82","1,93","2,34","0,42","1,72","6,03","2,60","2,01","-0,84","1,24","3,54","0,63","R$ 435,27 B","24,46%"
12,31/12/2021,"4,18","1,15","0,99","2,20","2,64","0,46","2,12","13,39","3,47","2,61","-0,81","1,62","4,33","0,75","R$ 461,71 B","16,52%"
13,30/09/2021,"2,80","1,02","0,96","1,99","2,40","0,39","1,71","13,65","2,93","2,27","-0,65","1,64","4,12","0,66","R$ 382,46 B","8,30%"
14,30/06/2021,"3,35","0,96","1,00","1,90","2,28","0,36","1,99","9,63","3,58","2,61","-0,62","1,80","4,10","0,65","R$ 345,94 B","3,02%"
15,31/03/2021,"5,74","1,04","1,15","2,13","2,66","0,33","2,53","11,05","5,11","3,43","-0,50","2,33","5,37","0,66","R$ 322,34 B","3,17%"
16,31/12/2020,"42,56","0,98","1,11","2,04","2,56","0,31","6,10","50,12","12,73","5,59","-0,45","2,32","5,35","0,64","R$ 300,05 B","0,00%"
17,30/09/2020,"-5,46","0,98","0,87","1,73","2,31","0,25","-57,26","22,27","-145,92","10,07","-0,34","2,23","5,88","0,64","R$ 243,32 B","3,32%"
18,30/06/2020,"-8,76","1,23","1,04","2,33","3,26","0,29","-37,29","5,15","-86,99","12,18","-0,42","2,43","7,61","0,68","R$ 301,40 B","3,60%"
19,31/03/2020,"-18,28","0,98","0,74","1,91","2,75","0,23","10,21","7,90","27,55","7,03","-0,32","2,00","7,42","0,63","R$ 229,13 B","5,29%"
20,31/12/2019,"9,93","1,35","1,32","3,92","5,88","0,43","4,88","-98,49","9,00","5,07","-0,63","2,43","10,85","0,79","R$ 413,54 B","3,08%"
21,30/09/2019,"10,84","1,21","1,08","3,80","5,61","0,40","4,55","26,50","8,72","5,06","-0,61","2,06","10,74","0,77","R$ 387,95 B","3,95%"
