,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 499,07 B","R$ 260,69 B","R$ 164,74 B","- R$ 77,76 B","R$ 242,51 B","R$ 78,76 B","R$ 6,04",4
1,31/03/2024,"R$ 490,65 B","R$ 257,32 B","R$ 173,17 B","- R$ 77,48 B","R$ 250,65 B","R$ 110,15 B","R$ 8,44",4
2,31/12/2023,"R$ 511,99 B","R$ 269,93 B","R$ 189,34 B","- R$ 76,02 B","R$ 265,36 B","R$ 124,61 B","R$ 9,55",4
3,30/09/2023,"R$ 536,32 B","R$ 273,94 B","R$ 207,53 B","- R$ 74,99 B","R$ 282,51 B","R$ 136,90 B","R$ 10,50",4
4,30/06/2023,"R$ 581,56 B","R$ 294,47 B","R$ 234,59 B","- R$ 74,05 B","R$ 308,64 B","R$ 156,38 B","R$ 11,99",4
5,31/03/2023,"R$ 638,68 B","R$ 332,65 B","R$ 289,05 B","- R$ 74,39 B","R$ 363,44 B","R$ 181,92 B","R$ 13,95",4
6,31/12/2022,"R$ 641,26 B","R$ 334,10 B","R$ 294,26 B","- R$ 75,12 B","R$ 369,38 B","R$ 188,33 B","R$ 14,44",4
7,30/09/2022,"R$ 616,87 B","R$ 316,51 B","R$ 294,73 B","- R$ 74,38 B","R$ 369,11 B","R$ 176,49 B","R$ 13,53",4
8,30/06/2022,"R$ 568,39 B","R$ 289,23 B","R$ 286,58 B","- R$ 73,61 B","R$ 360,19 B","R$ 161,54 B","R$ 12,38",4
9,31/03/2022,"R$ 508,14 B","R$ 250,37 B","R$ 242,33 B","- R$ 71,47 B","R$ 313,79 B","R$ 150,06 B","R$ 11,50",4
10,31/12/2021,"R$ 452,67 B","R$ 219,64 B","R$ 210,83 B","- R$ 69,77 B","R$ 280,60 B","R$ 106,67 B","R$ 8,18",4
11,30/09/2021,"R$ 393,45 B","R$ 200,95 B","R$ 220,55 B","- R$ 64,38 B","R$ 284,93 B","R$ 135,05 B","R$ 10,35",4
12,30/06/2021,"R$ 342,59 B","R$ 175,17 B","R$ 172,13 B","- R$ 63,60 B","R$ 235,73 B","R$ 102,37 B","R$ 7,85",4
13,31/03/2021,"R$ 282,77 B","R$ 136,38 B","R$ 128,97 B","- R$ 63,09 B","R$ 192,05 B","R$ 56,80 B","R$ 4,35",4
14,31/12/2020,"R$ 272,07 B","R$ 123,96 B","R$ 49,62 B","- R$ 63,35 B","R$ 112,97 B","R$ 7,11 B","R$ 0,54",4
