,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 47,17 B","- R$ 10,46 B","- R$ 54,18 B","- R$ 13,86 B",4
1,31/03/2024,"R$ 46,48 B","- R$ 16,44 B","- R$ 35,58 B","- R$ 3,92 B",4
2,31/12/2023,"R$ 57,66 B","- R$ 15,98 B","- R$ 38,93 B","R$ 971,00 M",4
3,30/09/2023,"R$ 56,53 B","- R$ 13,78 B","- R$ 34,74 B","R$ 10,76 B",4
4,30/06/2023,"R$ 47,75 B","- R$ 4,00 B","- R$ 43,50 B","- R$ 2,40 B",4
5,31/03/2023,"R$ 53,76 B","- R$ 5,74 B","- R$ 36,26 B","R$ 10,55 B",4
6,31/12/2022,"R$ 67,58 B","- R$ 12,30 B","- R$ 36,98 B","R$ 18,07 B",4
7,30/09/2022,"R$ 63,21 B","- R$ 3,82 B","- R$ 121,01 B","- R$ 61,70 B",4
8,30/06/2022,"R$ 71,80 B","R$ 16,73 B","- R$ 89,71 B","R$ 3,71 B",4
9,31/03/2022,"R$ 52,82 B","- R$ 4,98 B","- R$ 16,46 B","R$ 23,16 B",4
10,31/12/2021,"R$ 51,39 B","R$ 3,11 B","- R$ 55,73 B","- R$ 944,00 M",4
11,30/09/2021,"R$ 55,10 B","R$ 20,58 B","- R$ 68,22 B","R$ 10,30 B",4
12,30/06/2021,"R$ 56,56 B","- R$ 5,19 B","- R$ 65,53 B","- R$ 19,03 B",4
13,31/03/2021,"R$ 40,07 B","- R$ 7,43 B","- R$ 30,82 B","R$ 7,23 B",4
14,31/12/2020,"R$ 37,70 B","- R$ 1,84 B","- R$ 39,24 B","- R$ 10,73 B",4
15,30/09/2020,"R$ 46,10 B","- R$ 3,05 B","- R$ 78,95 B","- R$ 34,96 B",4
16,30/06/2020,"R$ 29,31 B","- R$ 11,91 B","R$ 3,62 B","R$ 26,21 B",4
17,31/03/2020,"R$ 34,99 B","- R$ 6,66 B","R$ 12,80 B","R$ 50,68 B",4
18,31/12/2019,"R$ 30,69 B","- R$ 31,94 B","- R$ 26,26 B","- R$ 25,15 B",4
19,30/09/2019,"R$ 32,82 B","- R$ 2,55 B","- R$ 48,38 B","- R$ 11,06 B",4
20,30/06/2019,"R$ 20,50 B","R$ 31,10 B","- R$ 21,50 B","R$ 29,46 B",4
21,31/03/2019,"R$ 17,75 B","- R$ 4,56 B","- R$ 30,20 B","- R$ 17,38 B",4
22,31/12/2018,"R$ 26,11 B","- R$ 5,52 B","- R$ 21,70 B","- R$ 2,95 B",4
23,30/09/2018,"R$ 21,93 B","- R$ 13,90 B","- R$ 18,65 B","- R$ 8,73 B",4
24,30/06/2018,"R$ 25,60 B","R$ 28,00 M","- R$ 35,25 B","- R$ 826,00 M",4
25,31/03/2018,"R$ 22,22 B","R$ 638,00 M","- R$ 30,49 B","- R$ 8,13 B",4
26,31/12/2017,"R$ 19,57 B","- R$ 12,31 B","- R$ 9,87 B","R$ 63,00 M",4
27,30/09/2017,"R$ 24,02 B","- R$ 11,60 B","- R$ 12,58 B","- R$ 3,54 B",4
28,30/06/2017,"R$ 19,65 B","- R$ 3,05 B","- R$ 2,68 B","R$ 17,10 B",4
29,31/03/2017,"R$ 23,23 B","- R$ 8,26 B","- R$ 21,36 B","- R$ 8,23 B",4
30,31/12/2016,"R$ 23,74 B","- R$ 6,90 B","- R$ 17,72 B","- R$ 952,00 M",4
31,30/09/2016,"R$ 26,72 B","- R$ 7,89 B","- R$ 12,10 B","R$ 7,12 B",4
32,30/06/2016,"R$ 21,94 B","- R$ 10,76 B","- R$ 19,55 B","- R$ 14,84 B",4
33,31/03/2016,"R$ 17,31 B","- R$ 14,52 B","- R$ 17,36 B","- R$ 20,07 B",4
34,31/12/2015,"R$ 25,27 B","- R$ 14,57 B","- R$ 11,42 B","- R$ 2,03 B",4
35,30/09/2015,"R$ 21,82 B","- R$ 11,57 B","- R$ 11,86 B","R$ 18,70 B",4
36,30/06/2015,"R$ 22,89 B","R$ 5,25 B","R$ 19,00 B","R$ 46,72 B",4
37,31/03/2015,"R$ 16,43 B","- R$ 21,33 B","- R$ 9,91 B","- R$ 9,79 B",4
38,31/12/2014,"R$ 14,97 B","- R$ 16,98 B","- R$ 6,34 B","- R$ 5,39 B",4
39,30/09/2014,"R$ 23,55 B","- R$ 31,11 B","- R$ 5,07 B","- R$ 8,52 B",4
40,30/06/2014,"R$ 14,30 B","- R$ 16,92 B","- R$ 6,33 B","- R$ 10,33 B",4
41,31/03/2014,"R$ 9,42 B","- R$ 20,19 B","R$ 43,89 B","R$ 31,29 B",4
42,31/12/2013,"R$ 10,78 B","- R$ 18,42 B","R$ 4,61 B","- R$ 2,18 B",4
43,30/09/2013,"R$ 14,36 B","- R$ 19,59 B","- R$ 6,70 B","- R$ 11,90 B",4
44,30/06/2013,"R$ 16,20 B","- R$ 22,34 B","R$ 28,32 B","R$ 24,01 B",4
45,31/03/2013,"R$ 14,88 B","- R$ 16,32 B","R$ 1,03 B","- R$ 392,93 M",4
46,31/12/2012,"R$ 11,68 B","- R$ 21,12 B","R$ 6,87 B","- R$ 2,56 B",4
47,30/09/2012,"R$ 16,37 B","- R$ 16,32 B","R$ 3,78 B","R$ 3,87 B",4
48,30/06/2012,"R$ 11,01 B","- R$ 20,18 B","- R$ 5,45 B","- R$ 13,59 B",4
49,31/03/2012,"R$ 15,09 B","- R$ 17,32 B","R$ 6,44 B","R$ 4,16 B",4
50,31/12/2011,"R$ 13,80 B","- R$ 16,03 B","R$ 5,13 B","R$ 3,00 B",4
51,30/09/2011,"R$ 15,35 B","- R$ 13,32 B","- R$ 4,04 B","- R$ 1,01 B",4
52,30/06/2011,"R$ 14,25 B","- R$ 19,09 B","- R$ 3,13 B","- R$ 8,67 B",4
53,31/03/2011,"R$ 12,92 B","- R$ 9,40 B","R$ 9,70 B","R$ 13,02 B",4
