,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 7,26 B","- R$ 5,06 B","R$ 1,48 B","R$ 3,57 B"
1,31/03/2024,"R$ 6,12 B","- R$ 4,59 B","- R$ 366,27 M","R$ 1,19 B"
2,31/12/2023,"R$ 7,29 B","- R$ 4,59 B","R$ 1,32 B","R$ 4,05 B"
3,30/09/2023,"R$ 5,55 B","- R$ 6,71 B","R$ 2,13 B","R$ 983,25 M"
4,30/06/2023,"R$ 4,70 B","- R$ 10,69 B","R$ 3,02 B","- R$ 2,95 B"
5,31/03/2023,"R$ 6,46 B","- R$ 11,36 B","R$ 5,31 B","R$ 372,31 M"
6,31/12/2022,"R$ 2,04 B","- R$ 11,45 B","R$ 4,75 B","- R$ 4,66 B"
7,30/09/2022,"R$ 3,47 B","- R$ 8,34 B","R$ 3,91 B","- R$ 935,73 M"
8,30/06/2022,"R$ 5,56 B","- R$ 5,21 B","- R$ 7,18 B","- R$ 6,83 B"
9,31/03/2022,"R$ 7,48 B","- R$ 3,22 B","- R$ 4,92 B","- R$ 607,53 M"
10,31/12/2021,"R$ 14,79 B","R$ 447,93 M","- R$ 8,53 B","R$ 6,70 B"
11,30/09/2021,"R$ 17,45 B","R$ 703,25 M","- R$ 8,61 B","R$ 9,53 B"
12,30/06/2021,"R$ 15,86 B","R$ 2,23 B","- R$ 551,44 M","R$ 17,54 B"
13,31/03/2021,"R$ 12,57 B","R$ 1,28 B","- R$ 3,18 B","R$ 10,63 B"
14,31/12/2020,"R$ 9,58 B","- R$ 1,86 B","R$ 1,19 B","R$ 8,86 B"
15,30/09/2020,"R$ 6,70 B","- R$ 2,27 B","- R$ 556,89 M","R$ 3,83 B"
16,30/06/2020,"R$ 4,91 B","- R$ 2,43 B","- R$ 374,32 M","R$ 2,06 B"
17,31/03/2020,"R$ 4,15 B","- R$ 2,42 B","- R$ 1,12 B","R$ 579,06 M"
18,31/12/2019,"R$ 4,87 B","- R$ 2,24 B","- R$ 3,79 B","- R$ 1,16 B"
19,30/09/2019,"R$ 4,37 B","- R$ 1,94 B","- R$ 3,53 B","- R$ 1,10 B"
20,30/06/2019,"R$ 3,34 B","- R$ 1,71 B","- R$ 2,98 B","- R$ 1,36 B"
21,31/03/2019,"R$ 2,93 B","- R$ 105,64 M","- R$ 2,35 B","R$ 467,92 M"
22,31/12/2018,"R$ 2,21 B","- R$ 98,46 M","- R$ 3,26 B","- R$ 1,16 B"
23,30/09/2018,"R$ 2,08 B","R$ 161,74 M","- R$ 2,61 B","- R$ 386,19 M"
24,30/06/2018,"R$ 1,86 B","R$ 326,45 M","- R$ 2,26 B","- R$ 80,01 M"
25,31/03/2018,"R$ 1,14 B","- R$ 1,11 B","- R$ 2,11 B","- R$ 2,08 B"
26,31/12/2017,"R$ 571,85 M","- R$ 1,05 B","- R$ 993,76 M","- R$ 1,46 B"
27,30/09/2017,"R$ 595,97 M","- R$ 1,26 B","- R$ 1,03 B","- R$ 1,71 B"
28,30/06/2017,"R$ 515,62 M","- R$ 1,41 B","- R$ 610,71 M","- R$ 1,55 B"
29,31/03/2017,"R$ 1,11 B","- R$ 1,54 B","- R$ 751,06 M","- R$ 1,19 B"
30,31/12/2016,"R$ 275,92 M","- R$ 2,31 B","- R$ 883,01 M","- R$ 2,99 B"
31,30/09/2016,"R$ 3,43 B","- R$ 4,38 B","- R$ 1,56 B","- R$ 2,51 B"
32,30/06/2016,"R$ 3,16 B","- R$ 4,34 B","- R$ 1,56 B","- R$ 2,71 B"
33,31/03/2016,"R$ 2,39 B","- R$ 4,20 B","- R$ 1,58 B","- R$ 3,56 B"
34,31/12/2015,"R$ 5,07 B","- R$ 2,86 B","- R$ 3,09 B","- R$ 824,97 M"
35,30/09/2015,"R$ 1,77 B","- R$ 631,12 M","- R$ 2,17 B","- R$ 1,37 B"
36,30/06/2015,"R$ 1,77 B","- R$ 842,90 M","- R$ 2,55 B","- R$ 1,18 B"
37,31/03/2015,"R$ 2,25 B","- R$ 1,11 B","- R$ 2,64 B","- R$ 929,59 M"
38,31/12/2014,"R$ 1,19 B","- R$ 1,66 B","- R$ 896,02 M","- R$ 1,31 B"
39,30/09/2014,"R$ 1,40 B","- R$ 2,04 B","- R$ 2,24 B","- R$ 2,18 B"
40,30/06/2014,"R$ 1,82 B","- R$ 2,15 B","- R$ 2,41 B","- R$ 3,25 B"
41,31/03/2014,"R$ 2,99 B","- R$ 2,15 B","- R$ 1,94 B","- R$ 1,33 B"
42,31/12/2013,"R$ 2,20 B","- R$ 2,25 B","- R$ 1,88 B","- R$ 1,90 B"
43,30/09/2013,"R$ 3,58 B","- R$ 2,52 B","- R$ 416,12 M","R$ 187,56 M"
44,30/06/2013,"R$ 4,16 B","- R$ 2,50 B","R$ 846,62 M","R$ 1,74 B"
45,31/03/2013,"R$ 3,28 B","- R$ 2,51 B","- R$ 726,52 M","- R$ 167,99 M"
46,31/12/2012,"R$ 3,49 B","- R$ 3,54 B","- R$ 748,88 M","- R$ 972,52 M"
47,30/09/2012,"R$ 2,64 B","- R$ 4,31 B","- R$ 625,80 M","- R$ 1,08 B"
48,30/06/2012,"R$ 2,85 B","- R$ 5,54 B","R$ 1,72 B","R$ 2,01 B"
49,31/03/2012,"R$ 3,63 B","- R$ 4,96 B","R$ 2,92 B","R$ 3,03 B"
50,31/12/2011,"R$ 4,20 B","- R$ 5,28 B","R$ 4,74 B","R$ 5,18 B"
51,30/09/2011,"R$ 2,88 B","- R$ 4,31 B","R$ 4,33 B","R$ 4,27 B"
52,30/06/2011,"R$ 2,87 B","- R$ 4,48 B","R$ 4,55 B","R$ 2,13 B"
53,31/03/2011,"R$ 3,13 B","- R$ 5,78 B","R$ 5,17 B","R$ 2,08 B"
