,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
29,30/06/2017,"3,21","0,85","0,22","3,02","0,15","R$ 417,93 M","0,00%",304
30,31/03/2017,"3,96","0,84","0,23","3,14","0,16","R$ 419,34 M","0,00%",304
31,31/12/2016,"4,13","0,76","0,22","4,80","0,15","R$ 419,34 M","0,00%",304
32,30/09/2016,"1,57","0,72","0,19","4,86","0,13","R$ 378,23 M","0,00%",304
33,30/06/2016,"2,24","0,61","0,15","-6,65","0,11","R$ 348,19 M","0,00%",304
34,31/03/2016,"2,25","0,53","0,12","-15,12","0,09","R$ 265,84 M","0,00%",304
35,31/12/2015,"4,21","0,46","0,11","-11,36","0,08","R$ 237,03 M","0,00%",304
36,30/09/2015,"-2,20","1,00","0,08","-1,72","0,06","R$ 221,98 M","0,00%",304
37,30/06/2015,"13,71","1,06","0,06","-6,49","0,04","R$ 141,87 M","0,00%",304
38,31/03/2015,"-1,50","1,19","0,06","-2,58","0,05","R$ 142,14 M","0,00%",304
39,31/12/2014,"-1,22","0,73","0,06","-4,44","0,05","R$ 142,89 M","0,00%",304
40,30/09/2014,"-0,50","1,32","0,08","3,90","0,06","R$ 153,04 M","0,00%",304
41,30/06/2014,"-0,78","1,08","0,09","0,88","0,06","R$ 157,46 M","0,00%",304
42,31/03/2014,"-1,02","0,60","0,09","0,74","0,06","R$ 157,46 M","0,00%",304
43,31/12/2013,"-1,47","0,46","0,09","0,89","0,06","R$ 148,38 M","0,00%",304
44,30/09/2013,"3,77","0,31","0,08","1,21","0,06","R$ 146,07 M","15,59%",304
45,30/06/2013,"-3,16","0,37","0,08","3,10","0,06","R$ 137,84 M","16,44%",304
46,31/03/2013,"27,83","0,51","0,10","10,30","0,07","R$ 161,08 M","14,08%",304
47,31/12/2012,"2,98","0,28","0,10","-8,49","0,07","R$ 163,00 M","0,00%",304
48,30/09/2012,"4,83","0,25","0,09","-44,42","0,06","R$ 142,45 M","0,00%",304
49,30/06/2012,"2,82","0,29","0,11","-18,83","0,07","R$ 158,41 M","0,00%",304
50,31/03/2012,"2,55","0,27","0,10","5,20","0,07","R$ 140,09 M","0,00%",304
51,31/12/2011,"7,36","0,37","0,14","2,86","0,09","R$ 187,78 M","0,00%",304
52,30/09/2011,"11,33","0,37","0,10","1,32","0,09","R$ 187,73 M","0,00%",304
53,30/06/2011,"-38,86","0,40","0,10","1,32","0,09","R$ 187,73 M","0,00%",304
54,31/03/2011,"-41,94","0,40","0,10","1,65","0,09","R$ 187,73 M","0,00%",304
55,31/12/2010,"96,85","0,55","0,15","2,39","0,13","R$ 236,44 M","0,00%",304
56,30/09/2010,"5,26","0,49","0,16","1,92","0,10","R$ 175,38 M","2,29%",304
57,30/06/2010,"21,67","0,66","0,20","4,61","0,13","R$ 229,58 M","1,80%",304
58,31/03/2010,"6,95","0,80","0,26","6,84","0,16","R$ 266,81 M","1,40%",304
59,31/12/2009,"6,03","0,79","0,27","33,21","0,15","R$ 280,35 M","1,40%",304
60,30/09/2009,"443,47","1,06","8,07","-102,56","0,98","R$ 312,01 M","0,00%",304
61,30/06/2009,,,,"3,13",,"R$ 298,17 M","0,00%",304
62,31/03/2009,"3,00","0,55","4,60","-29,25","0,53","R$ 202,33 M","0,00%",304
63,31/12/2008,"2,47","0,48","0,17","1,37","0,10","R$ 156,54 M","0,00%",304
64,30/09/2008,"1,11","0,32","2,57",,"0,31","R$ 118,01 M","0,00%",304
65,30/06/2008,"3,01","0,94","8,23",,"0,88","R$ 311,73 M","0,00%",304
66,31/03/2008,"3,77","1,51","11,43",,"1,28","R$ 384,11 M","0,00%",304
67,31/12/2007,"3,82","1,66","0,53",,"0,34","R$ 408,43 M","0,00%",304
68,30/09/2007,"5,32","1,42","11,33",,"1,08","R$ 365,05 M","0,00%",304
69,30/06/2007,"3,30","1,18","8,20",,"0,83","R$ 323,39 M","0,00%",304
70,31/03/2007,"-1,96","1,63","7,35",,"0,88","R$ 263,51 M","0,00%",304
71,31/12/2006,"-1,79","0,89","0,31",,"0,18","R$ 257,10 M","0,00%",304
72,30/09/2006,"-2,71","0,74","0,45",,"0,44","R$ 123,12 M","0,00%",304
73,30/06/2006,"-1,36","0,73","0,21",,"0,33","R$ 110,18 M","0,00%",304
74,31/03/2006,"1,04","0,29","0,13",,"0,25","R$ 96,46 M","0,00%",304
75,31/12/2005,"3,00","0,17","0,10",,"0,05","R$ 80,35 M","0,00%",304
76,30/09/2005,"-2,94","0,30","0,08",,"0,05","R$ 56,00 M","0,00%",304
77,30/06/2005,"-1,03","0,20","0,06",,"0,03","R$ 41,80 M","0,00%",304
78,31/03/2005,"-0,54","0,20","0,06",,"0,03","R$ 39,04 M","0,00%",304
79,31/12/2004,"-2,23","0,16","0,06",,"0,03","R$ 40,42 M","0,00%",304
80,30/09/2004,"-0,74","0,20","0,07",,"0,04","R$ 47,95 M","0,00%",304
81,30/06/2004,"-1,04","0,16","0,05",,"0,03","R$ 43,70 M","0,00%",304
82,31/03/2004,"24,91","0,12","0,05",,"0,03","R$ 39,30 M","0,00%",304
83,31/12/2003,"-2,27","0,16","0,07",,"0,04","R$ 51,21 M","0,00%",304
84,30/09/2003,"-1,70","0,22","0,10",,"0,06","R$ 57,82 M","0,00%",304
85,30/06/2003,"-0,57","0,22","0,11",,"0,06","R$ 58,99 M","0,00%",304
86,31/03/2003,"-0,27","0,16","0,07",,"0,04","R$ 50,55 M","0,00%",304
87,31/12/2002,"-0,26","0,15","0,07",,"0,04","R$ 50,55 M","0,00%",304
88,30/09/2002,"-0,86","0,13","0,06",,"0,04","R$ 62,06 M","0,00%",304
89,30/06/2002,"-3,15","0,14","0,09",,"0,05","R$ 72,36 M","8.851,12%",304
90,31/03/2002,"4,49","0,13","0,09",,"0,05","R$ 79,96 M","8.851,12%",304
91,31/12/2001,"3,37","0,29","0,22",,"0,13","R$ 151,56 M","1.414,54%",304
92,31/12/2000,"5,42","0,30","0,29",,"0,20","R$ 138,32 M","1.449,61%",304
93,30/09/2000,"5,98","0,25","0,26",,"0,17","R$ 135,50 M","1.188,05%",304
94,30/06/2000,"4,43","0,25","0,26",,"0,18","R$ 137,83 M","1.188,05%",304
95,31/03/2000,"3,49","0,17","0,18",,"0,12","R$ 107,21 M","1.839,08%",304
