,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"- R$ 36,91 M","- R$ 11,81 M","- R$ 25,15 M","- R$ 73,88 M",237
1,31/03/2024,"- R$ 59,43 M","- R$ 20,68 M","- R$ 18,36 M","- R$ 98,47 M",237
2,31/12/2023,"- R$ 76,10 M","- R$ 37,27 M","- R$ 2,30 M","- R$ 115,67 M",237
3,30/09/2023,"- R$ 44,35 M","- R$ 36,65 M","- R$ 28,28 M","- R$ 109,28 M",237
4,30/06/2023,"- R$ 102,28 M","- R$ 78,68 M","R$ 46,21 M","- R$ 134,75 M",237
5,31/03/2023,"- R$ 101,24 M","- R$ 82,51 M","R$ 66,82 M","- R$ 116,94 M",237
6,31/12/2022,"- R$ 92,22 M","- R$ 69,77 M","R$ 62,64 M","- R$ 99,35 M",237
7,30/09/2022,"- R$ 124,83 M","- R$ 74,15 M","R$ 81,26 M","- R$ 117,72 M",237
8,30/06/2022,"- R$ 84,63 M","- R$ 32,09 M","R$ 24,77 M","- R$ 91,95 M",237
9,31/03/2022,"- R$ 78,41 M","- R$ 28,60 M","R$ 254,01 M","R$ 147,00 M",237
10,31/12/2021,"- R$ 64,07 M","- R$ 25,61 M","R$ 245,79 M","R$ 156,12 M",237
11,30/09/2021,"- R$ 43,17 M","- R$ 18,00 M","R$ 230,86 M","R$ 169,69 M",237
12,30/06/2021,"- R$ 36,23 M","- R$ 11,36 M","R$ 226,56 M","R$ 178,97 M",237
13,31/03/2021,"- R$ 10,90 M","- R$ 9,52 M","- R$ 23,16 M","- R$ 43,58 M",237
14,31/12/2020,"- R$ 9,61 M","- R$ 8,50 M","- R$ 21,63 M","- R$ 39,73 M",237
15,31/12/2019,"R$ 34,83 M","- R$ 10,49 M","R$ 64,02 M","R$ 88,37 M",237
