,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 216,61 M","- R$ 246,17 M","- R$ 18,59",13.244.055,0,0,13.244.055,0,0,0,0,13.244.055,0,13.244.055,237
1,31/03/2024,"R$ 242,55 M","- R$ 240,09 M","- R$ 18,13",13.244.055,0,0,13.244.055,0,0,0,0,13.244.055,0,13.244.055,237
2,31/12/2023,"R$ 282,31 M","- R$ 229,93 M","- R$ 17,36",13.244.055,0,0,13.244.055,187.372,0,0,187.372,13.056.683,0,13.056.683,237
3,30/09/2023,"R$ 299,38 M","- R$ 222,24 M","- R$ 1,68",132.068.352,0,0,132.068.352,2.368.129,0,0,2.368.129,129.700.223,0,129.700.223,237
4,30/06/2023,"R$ 317,52 M","- R$ 203,58 M","- R$ 1,54",132.440.558,0,0,132.440.558,2.368.129,0,0,2.368.129,130.072.429,0,130.072.429,237
5,31/03/2023,"R$ 359,39 M","- R$ 184,96 M","- R$ 1,40",132.440.558,0,0,132.440.558,0,0,0,0,132.440.558,0,132.440.558,237
6,31/12/2022,"R$ 394,11 M","- R$ 169,43 M","- R$ 0,42",401.355.670,0,0,401.355.670,0,0,0,0,401.355.670,0,401.355.670,237
7,30/09/2022,"R$ 421,81 M","- R$ 135,13 M","- R$ 1,02",132.440.558,0,0,132.440.558,0,0,0,0,132.440.558,0,132.440.558,237
8,30/06/2022,"R$ 348,67 M","- R$ 126,91 M","- R$ 0,96",132.068.352,0,0,132.068.352,0,0,0,0,132.068.352,0,132.068.352,237
9,31/03/2022,"R$ 365,77 M","- R$ 96,66 M","- R$ 0,73",132.068.352,0,0,132.068.352,0,0,0,0,132.068.352,0,132.068.352,237
10,31/12/2021,"R$ 406,61 M","- R$ 77,78 M","- R$ 0,59",132.068.352,0,0,132.068.352,0,0,0,0,132.068.352,0,132.068.352,237
11,30/09/2021,"R$ 401,94 M","- R$ 51,89 M","- R$ 0,39",132.068.352,0,0,132.068.352,0,0,0,0,132.068.352,0,132.068.352,237
12,30/06/2021,"R$ 402,45 M","- R$ 37,48 M","- R$ 0,28",132.068.352,0,0,132.068.352,0,0,0,0,132.068.352,0,132.068.352,237
13,31/03/2021,"R$ 184,13 M","- R$ 389,07 M","- R$ 283,02",1.374.705,0,0,1.374.705,0,0,0,0,1.374.705,0,1.374.705,237
14,31/12/2020,"R$ 199,77 M","- R$ 367,72 M","- R$ 267,49",1.374.705,0,0,1.374.705,0,0,0,0,1.374.705,0,1.374.705,237
15,31/12/2019,"R$ 263,95 M","- R$ 299,92 M","- R$ 222,62",1.347.211,0,0,1.347.211,0,0,0,0,1.347.211,0,1.347.211,237
