,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 24,13 M","- R$ 23,78 M","R$ 4,54 M","R$ 4,89 M",182
1,31/03/2024,"R$ 13,30 M","- R$ 15,07 M","R$ 50,77 M","R$ 48,99 M",182
2,31/12/2023,"- R$ 20,08 M","- R$ 20,43 M","R$ 84,25 M","R$ 43,74 M",182
3,30/09/2023,"R$ 74,21 M","- R$ 34,51 M","- R$ 25,37 M","R$ 14,33 M",182
4,30/06/2023,"- R$ 36,87 M","- R$ 23,12 M","- R$ 52,56 M","- R$ 112,55 M",182
5,31/03/2023,"R$ 4,38 M","- R$ 3,92 M","R$ 74,88 M","R$ 75,34 M",182
6,31/12/2022,"R$ 33,10 M","- R$ 31,09 M","R$ 11,49 M","R$ 13,50 M",182
7,30/09/2022,"R$ 26,03 M","- R$ 17,35 M","R$ 38,20 M","R$ 46,88 M",182
8,30/06/2022,"R$ 18,76 M","- R$ 15,53 M","- R$ 12,30 M","- R$ 9,07 M",182
9,31/03/2022,"R$ 15,41 M","- R$ 17,35 M","- R$ 10,38 M","- R$ 12,32 M",182
10,31/12/2021,"- R$ 893,00 mil","R$ 2,33 M","R$ 13,98 M","R$ 15,41 M",182
11,30/09/2021,"R$ 21,33 M","- R$ 10,91 M","- R$ 9,93 M","R$ 494,00 mil",182
12,30/06/2021,"R$ 4,81 M","R$ 8,48 M","- R$ 6,52 M","R$ 6,77 M",182
13,31/03/2021,"- R$ 5,70 M","R$ 4,62 M","- R$ 7,59 M","- R$ 8,67 M",182
14,31/12/2020,"- R$ 1,02 M","R$ 14,88 M","- R$ 9,27 M","R$ 4,59 M",182
15,30/09/2020,"- R$ 2,97 M","R$ 28,62 M","- R$ 5,85 M","R$ 19,80 M",182
16,30/06/2020,"R$ 7,71 M","R$ 16,85 M","- R$ 4,65 M","R$ 19,92 M",182
17,31/03/2020,"- R$ 28,93 M","- R$ 135,87 M","R$ 138,37 M","- R$ 26,43 M",182
18,31/12/2019,"R$ 3,55 M","- R$ 3,40 M","R$ 20,71 M","R$ 20,86 M",182
19,30/09/2019,"R$ 12,69 M","- R$ 8,37 M","- R$ 3,29 M","R$ 1,04 M",182
20,30/06/2019,"R$ 10,89 M","- R$ 4,69 M","R$ 1,41 M","R$ 7,62 M",182
21,31/03/2019,"R$ 4,27 M","- R$ 3,11 M","R$ 81,00 mil","R$ 1,24 M",182
22,31/12/2018,"- R$ 1,22 M","- R$ 4,01 M","R$ 3,53 M","- R$ 1,70 M",182
23,30/09/2018,"R$ 1,77 M","- R$ 1,68 M","R$ 251,00 mil","R$ 347,00 mil",182
24,30/06/2018,"R$ 12,41 M","- R$ 7,15 M","- R$ 2,88 M","R$ 2,39 M",182
25,31/03/2018,"- R$ 134,00 mil","R$ 95,00 mil","R$ 1,76 M","R$ 1,72 M",182
26,31/12/2017,"- R$ 16,10 M","- R$ 275,00 mil","R$ 13,66 M","- R$ 2,71 M",182
27,30/09/2017,"R$ 962,00 mil","- R$ 11,95 M","- R$ 14,16 M","- R$ 25,14 M",182
28,30/06/2017,"R$ 5,27 M","- R$ 7,95 M","R$ 21,33 M","R$ 18,65 M",182
29,31/03/2017,"R$ 10,08 M","- R$ 3,96 M","- R$ 8,34 M","- R$ 2,22 M",182
30,31/12/2016,,,,,182
