,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"10,84%","9,22%","16,43%","13,97%","11,74%","2,28%","30,65%","5,20%","18,81%","23,64%","0,44","4,68","3,68","4,53"
1,31/03/2024,"10,49%","9,28%","15,90%","14,07%","12,34%","2,36%","30,65%","5,38%","19,07%","23,84%","0,44","4,70","3,70","4,21"
2,31/12/2023,"10,76%","9,24%","16,30%","14,00%","12,49%","2,29%","29,63%","5,06%","18,66%","23,23%","0,45","4,91","3,91","4,39"
3,30/09/2023,"13,15%","11,08%","19,93%","16,79%","11,43%","2,62%","30,07%","4,94%","19,86%","24,39%","0,53","5,05","4,05","4,31"
4,30/06/2023,"11,15%","9,62%","16,90%","14,58%","10,41%","2,30%","29,31%","4,82%","19,04%","23,48%","0,48","5,15","4,15","4,73"
5,31/03/2023,"9,98%","8,50%","15,12%","12,88%","5,95%","1,36%","29,76%","3,04%","18,69%","23,13%","0,45","5,23","4,23","5,14"
6,31/12/2022,"10,40%","9,91%","15,76%","15,01%","10,77%","2,23%","31,57%","5,06%","19,45%","23,91%","0,44","5,45","4,45","5,86"
7,30/09/2022,"12,03%","12,31%","18,23%","18,65%","19,56%","4,20%","31,25%","8,56%","20,54%","24,69%","0,49","4,35","3,35","4,20"
8,30/06/2022,"14,05%","15,10%","21,29%","22,88%","30,67%","7,45%","29,60%","11,63%","19,80%","23,38%","0,64","4,52","3,52","4,42"
9,31/03/2022,"13,49%","14,47%","20,44%","21,92%","38,52%","9,27%","29,55%","15,11%","20,94%","24,31%","0,61","4,38","3,38","4,69"
10,31/12/2021,"12,01%","12,65%","18,20%","19,16%","35,31%","8,37%","28,45%","15,24%","20,57%","23,81%","0,55","4,84","3,84","3,88"
11,30/09/2021,"13,77%","14,22%","20,86%","21,54%","37,81%","8,72%","29,91%","16,57%","22,98%","26,34%","0,53","4,65","3,65","3,10"
12,30/06/2021,"12,74%","12,82%","19,31%","19,43%","33,31%","7,39%","33,21%","15,84%","26,64%","30,29%","0,47","4,12","3,12","2,37"
13,31/03/2021,"13,38%","13,57%","20,27%","20,55%","33,69%","7,32%","33,08%","16,21%","26,03%","30,05%","0,45","4,16","3,16","2,73"
14,31/12/2020,"14,05%","13,64%","21,28%","20,67%","36,68%","7,93%","33,46%","16,63%","26,73%","30,72%","0,48","4,22","3,22","2,83"
15,30/09/2020,"18,21%","17,03%","27,60%","25,80%","43,49%","8,52%","34,57%","15,96%","27,08%","30,80%","0,53","4,34","3,34","2,50"
16,30/06/2020,"19,36%","16,98%","29,34%","25,73%","44,47%","8,27%","32,73%","14,43%","25,32%","29,08%","0,57","4,51","3,51","3,10"
17,31/03/2020,"23,51%","20,11%","35,63%","30,47%","46,24%","8,60%","31,73%","13,45%","24,52%","27,93%","0,64","4,60","3,60","2,55"
18,31/12/2019,"25,68%","22,95%","38,90%","34,77%","43,17%","9,47%","30,48%","12,85%","22,92%","26,27%","0,74","4,63","3,63","3,04"
19,30/09/2019,"30,95%","24,12%","46,89%","36,54%","29,59%","7,97%","26,95%","9,46%","19,62%","23,07%","0,84","5,10","4,10","3,28"
20,30/06/2019,"28,98%","21,53%","43,91%","32,62%","25,14%","6,81%","27,14%","8,81%","19,30%","23,10%","0,77","5,38","4,38","3,77"
21,31/03/2019,"26,10%","19,08%","39,54%","28,91%","21,60%","6,03%","26,36%","8,61%","18,88%","22,62%","0,70","5,38","4,38","3,66"
22,31/12/2018,"24,90%","18,09%","37,72%","27,40%","19,18%","5,25%","25,91%","8,16%","18,47%","22,34%","0,64","4,56","3,56","2,70"
23,30/09/2018,"14,96%","11,57%","22,67%","17,54%","20,87%","6,25%","24,83%","9,25%","14,61%","18,64%","0,68","3,71","2,71","1,87"
24,30/06/2018,"15,09%","12,14%","22,86%","18,40%","23,93%","7,02%","26,80%","10,17%","15,20%","19,16%","0,69","3,69","2,69","1,80"
25,31/03/2018,"15,54%","12,65%","23,54%","19,16%","24,84%","7,28%","27,48%","10,40%","15,33%","19,34%","0,70","3,58","2,58","1,65"
26,31/12/2017,"14,96%","11,73%","22,67%","17,77%","24,78%","7,01%","28,94%","10,99%","15,55%","19,74%","0,64","3,65","2,65","1,56"
27,30/09/2017,"14,61%","11,41%","22,14%","17,29%","17,37%","5,40%","29,09%","7,97%","14,18%","18,48%","0,68","3,34","2,34","2,47"
28,30/06/2017,"12,53%","9,92%","18,99%","15,04%","15,01%","4,51%","27,35%","6,89%","12,79%","17,20%","0,65","3,41","2,41","2,78"
29,31/03/2017,"13,39%","10,79%","20,29%","16,35%","17,20%","4,99%","28,27%","7,82%","14,30%","18,69%","0,64","3,41","2,41","2,49"
30,31/12/2016,"13,45%","11,09%","20,38%","16,80%","20,47%","5,66%","27,02%","8,96%","14,83%","19,14%","0,63","3,53","2,53","2,57"
31,30/09/2016,"11,70%","9,46%","17,73%","14,33%","18,46%","5,29%","26,19%","8,67%","13,15%","18,18%","0,61","3,22","2,22","2,31"
32,30/06/2016,"11,81%","9,22%","17,89%","13,97%","15,72%","4,65%","25,44%","7,38%","12,43%","17,48%","0,63","3,33","2,33","2,53"
33,31/03/2016,"10,96%","7,32%","16,60%","11,08%","29,62%","7,69%","23,64%","11,89%","10,64%","15,69%","0,65","3,44","2,44","2,92"
34,31/12/2015,"11,67%","7,73%","17,69%","11,71%","28,50%","7,17%","24,87%","11,15%","11,19%","15,52%","0,64","3,62","2,62","3,14"
35,30/09/2015,"24,67%","14,26%","37,37%","21,60%","48,24%","12,19%","27,70%","15,52%","15,71%","19,09%","0,79","3,49","2,49","2,28"
36,30/06/2015,"29,85%","17,31%","45,23%","26,23%","63,84%","14,98%","29,26%","18,60%","17,51%","21,04%","0,81","3,38","2,38","1,95"
37,31/03/2015,"22,63%","13,27%","34,29%","20,11%","29,90%","7,63%","26,31%","9,94%","14,65%","18,29%","0,77","3,85","2,85","3,13"
38,31/12/2014,"19,50%","11,65%","29,54%","17,65%","27,09%","7,01%","25,10%","9,42%","13,62%","17,97%","0,74","3,97","2,97","3,36"
39,30/09/2014,"6,44%","4,06%","9,76%","6,15%","2,06%","0,54%","17,84%","0,87%","5,70%","10,84%","0,62","3,96","2,96","5,06"
40,30/06/2014,"4,32%","2,88%","6,55%","4,37%","-1,50%","-0,36%","18,06%","-0,63%","4,22%","9,56%","0,58","4,26","3,26","5,65"
41,31/03/2014,"7,79%","4,96%","11,80%","7,52%","4,53%","1,19%","21,76%","2,17%","7,50%","12,79%","0,55","3,92","2,92","4,44"
42,31/12/2013,"5,74%","3,42%","8,70%","5,18%","2,72%","0,73%","22,10%","1,46%","6,12%","11,44%","0,50","3,87","2,87","5,33"
43,30/09/2013,"15,92%","7,74%","24,12%","11,73%","8,33%","3,16%","24,18%","2,63%","7,50%","12,54%","1,20","3,79","2,79","4,93"
44,30/06/2013,"9,70%","4,75%","14,69%","7,19%","-1,47%","-0,54%","20,69%","-0,50%","5,13%","9,65%","1,09","4,12","3,12","7,20"
45,31/03/2013,"18,18%","8,07%","27,55%","12,23%","5,24%","2,04%","24,82%","1,94%","8,84%","12,93%","1,05","3,82","2,82","5,67"
46,31/12/2012,"30,62%","11,35%","46,40%","17,20%","11,20%","4,15%","28,93%","4,72%","14,31%","17,99%","0,88","3,73","2,73","5,66"
47,30/09/2012,"30,07%","13,27%","45,56%","20,11%","19,84%","5,70%","32,58%","7,76%","16,90%","21,12%","0,73","2,63","1,63","3,00"
48,30/06/2012,"26,59%","13,55%","40,29%","20,52%","19,78%","5,72%","33,97%","7,84%","17,55%","22,13%","0,73","2,72","1,72","3,12"
49,31/03/2012,"37,42%","14,24%","56,70%","21,58%","17,58%","5,74%","34,83%","8,25%","18,23%","23,12%","0,70","2,57","1,57","2,54"
50,31/12/2011,"33,21%","11,44%","50,32%","17,33%","12,59%","4,88%","35,54%","8,08%","18,05%","23,52%","0,60","2,70","1,70","2,63"
