,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 41,99 B","R$ 12,87 B","R$ 7,90 B","- R$ 2,03 B","R$ 9,93 B","R$ 2,18 B","R$ 1,90"
1,31/03/2024,"R$ 40,71 B","R$ 12,48 B","R$ 7,76 B","- R$ 1,95 B","R$ 9,71 B","R$ 2,19 B","R$ 1,91"
2,31/12/2023,"R$ 40,99 B","R$ 12,14 B","R$ 7,65 B","- R$ 1,87 B","R$ 9,52 B","R$ 2,08 B","R$ 1,81"
3,30/09/2023,"R$ 37,66 B","R$ 11,32 B","R$ 7,48 B","- R$ 1,70 B","R$ 9,18 B","R$ 1,86 B","R$ 1,63"
4,30/06/2023,"R$ 34,18 B","R$ 10,02 B","R$ 6,51 B","- R$ 1,52 B","R$ 8,02 B","R$ 1,65 B","R$ 1,46"
5,31/03/2023,"R$ 31,47 B","R$ 9,36 B","R$ 5,88 B","- R$ 1,40 B","R$ 7,28 B","R$ 957,55 M","R$ 0,85"
6,31/12/2022,"R$ 27,13 B","R$ 8,57 B","R$ 5,28 B","- R$ 1,21 B","R$ 6,49 B","R$ 1,37 B","R$ 1,22"
7,30/09/2022,"R$ 27,27 B","R$ 8,52 B","R$ 5,60 B","- R$ 1,13 B","R$ 6,73 B","R$ 2,34 B","R$ 2,07"
8,30/06/2022,"R$ 27,88 B","R$ 8,25 B","R$ 5,52 B","- R$ 997,11 M","R$ 6,52 B","R$ 3,24 B","R$ 2,87"
9,31/03/2022,"R$ 25,94 B","R$ 7,67 B","R$ 5,43 B","- R$ 875,19 M","R$ 6,31 B","R$ 3,92 B","R$ 3,47"
10,31/12/2021,"R$ 24,24 B","R$ 6,90 B","R$ 4,99 B","- R$ 783,52 M","R$ 5,77 B","R$ 3,69 B","R$ 3,66"
11,30/09/2021,"R$ 22,18 B","R$ 6,63 B","R$ 5,10 B","- R$ 747,21 M","R$ 5,84 B","R$ 3,67 B","R$ 3,64"
12,30/06/2021,"R$ 18,90 B","R$ 6,28 B","R$ 5,03 B","- R$ 688,80 M","R$ 5,72 B","R$ 2,99 B","R$ 2,96"
13,31/03/2021,"R$ 17,82 B","R$ 5,90 B","R$ 4,64 B","- R$ 717,11 M","R$ 5,36 B","R$ 2,89 B","R$ 2,86"
14,31/12/2020,"R$ 17,89 B","R$ 5,99 B","R$ 4,78 B","- R$ 713,15 M","R$ 5,50 B","R$ 2,98 B","R$ 2,94"
15,30/09/2020,"R$ 18,08 B","R$ 6,25 B","R$ 4,90 B","- R$ 672,03 M","R$ 5,57 B","R$ 2,89 B","R$ 2,86"
16,30/06/2020,"R$ 18,75 B","R$ 6,14 B","R$ 4,75 B","- R$ 704,05 M","R$ 5,45 B","R$ 2,71 B","R$ 2,68"
17,31/03/2020,"R$ 19,64 B","R$ 6,23 B","R$ 4,82 B","- R$ 670,29 M","R$ 5,49 B","R$ 2,64 B","R$ 2,62"
18,31/12/2019,"R$ 18,80 B","R$ 5,73 B","R$ 4,31 B","- R$ 630,38 M","R$ 4,94 B","R$ 2,42 B","R$ 2,39"
19,30/09/2019,"R$ 16,33 B","R$ 4,40 B","R$ 3,20 B","- R$ 563,12 M","R$ 3,77 B","R$ 1,55 B","R$ 7,65"
20,30/06/2019,"R$ 14,19 B","R$ 3,85 B","R$ 2,74 B","- R$ 539,67 M","R$ 3,28 B","R$ 1,25 B","R$ 6,20"
21,31/03/2019,"R$ 12,17 B","R$ 3,21 B","R$ 2,30 B","- R$ 454,82 M","R$ 2,75 B","R$ 1,05 B","R$ 5,21"
