,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 23,43 M","- R$ 5,65 M","- R$ 52,00 mil","R$ 17,73 M",372
1,31/03/2024,"R$ 4,55 M","- R$ 5,06 M","- R$ 4,18 M","- R$ 4,69 M",372
2,31/12/2023,"- R$ 16,51 M","- R$ 5,25 M","- R$ 5,59 M","- R$ 27,34 M",372
3,30/09/2023,"- R$ 23,02 M","- R$ 3,82 M","R$ 13,54 M","- R$ 13,30 M",372
4,30/06/2023,"R$ 6,09 M","- R$ 3,39 M","- R$ 13,93 M","- R$ 11,22 M",372
5,31/03/2023,"R$ 63,98 M","- R$ 2,76 M","- R$ 8,35 M","R$ 52,87 M",372
6,31/12/2022,"- R$ 25,06 M","- R$ 5,57 M","R$ 28,50 M","- R$ 2,13 M",372
7,30/09/2022,"- R$ 15,56 M","- R$ 5,45 M","R$ 1,60 M","- R$ 19,41 M",372
8,30/06/2022,"R$ 18,39 M","- R$ 5,60 M","- R$ 17,97 M","- R$ 5,19 M",372
9,31/03/2022,"- R$ 1,91 M","- R$ 6,26 M","R$ 41,27 M","R$ 33,09 M",372
10,31/12/2021,"R$ 2,31 M","- R$ 14,93 M","R$ 2,60 M","- R$ 10,02 M",372
11,30/09/2021,"R$ 34,28 M","- R$ 22,19 M","R$ 843,00 mil","R$ 12,94 M",372
12,30/06/2021,"- R$ 32,53 M","- R$ 4,18 M","- R$ 23,31 M","- R$ 60,02 M",372
13,31/03/2021,"R$ 8,62 M","- R$ 10,60 M","R$ 2,10 M","R$ 123,00 mil",372
14,31/12/2020,"- R$ 727,00 mil","- R$ 13,25 M","R$ 19,05 M","R$ 5,07 M",372
15,30/09/2020,"R$ 12,37 M","- R$ 2,80 M","- R$ 10,49 M","- R$ 922,00 mil",372
16,30/06/2020,"R$ 21,12 M","R$ 1,57 M","- R$ 2,46 M","R$ 20,23 M",372
17,31/03/2020,"R$ 13,42 M","- R$ 2,63 M","- R$ 2,14 M","R$ 8,64 M",372
18,31/12/2019,"R$ 13,29 M","- R$ 5,62 M","- R$ 10,49 M","- R$ 2,82 M",372
19,30/09/2019,"R$ 14,67 M","- R$ 4,43 M","R$ 1,11 M","R$ 11,35 M",372
20,30/06/2019,"R$ 4,04 M","- R$ 1,38 M","R$ 1,44 M","R$ 4,09 M",372
21,31/03/2019,"R$ 15,35 M","- R$ 1,41 M","- R$ 8,53 M","R$ 5,40 M",372
22,31/12/2018,"- R$ 10,50 M","- R$ 7,14 M","- R$ 5,51 M","- R$ 23,15 M",372
23,30/09/2018,"- R$ 1,87 M","- R$ 20,73 M","R$ 11,49 M","- R$ 11,11 M",372
24,30/06/2018,"R$ 15,76 M","- R$ 10,94 M","R$ 3,32 M","R$ 8,14 M",372
25,31/03/2018,"R$ 15,50 M","- R$ 9,04 M","- R$ 7,82 M","- R$ 1,36 M",372
26,31/12/2017,"- R$ 1,90 M","- R$ 3,97 M","- R$ 48,00 mil","- R$ 5,92 M",372
27,30/09/2017,"R$ 2,20 M","- R$ 3,20 M","- R$ 70,00 mil","- R$ 1,07 M",372
28,30/06/2017,"R$ 7,54 M","- R$ 5,54 M","- R$ 218,00 mil","R$ 1,79 M",372
29,31/03/2017,"R$ 5,16 M","- R$ 2,61 M","- R$ 2,44 M","R$ 106,00 mil",372
30,31/12/2016,"R$ 4,44 M","- R$ 2,83 M","- R$ 6,10 M","- R$ 4,49 M",372
31,30/09/2016,"R$ 24,10 M","- R$ 4,94 M","- R$ 4,91 M","R$ 14,25 M",372
32,30/06/2016,"R$ 4,87 M","- R$ 4,16 M","- R$ 8,10 M","- R$ 7,40 M",372
33,31/03/2016,"R$ 11,84 M","- R$ 2,50 M","- R$ 258,00 mil","R$ 9,08 M",372
34,31/12/2015,"R$ 139,00 mil","- R$ 3,18 M","R$ 11,21 M","R$ 8,17 M",372
35,30/09/2015,"R$ 3,05 M","- R$ 7,59 M","- R$ 5,69 M","- R$ 10,24 M",372
36,30/06/2015,"R$ 4,38 M","- R$ 9,03 M","- R$ 15,91 M","- R$ 20,56 M",372
37,31/03/2015,"R$ 9,61 M","- R$ 3,54 M","R$ 2,70 M","R$ 8,78 M",372
38,31/12/2014,"R$ 6,87 M","- R$ 11,36 M","R$ 9,08 M","R$ 4,58 M",372
39,30/09/2014,"R$ 8,35 M","- R$ 10,57 M","R$ 2,35 M","R$ 125,00 mil",372
40,30/06/2014,"R$ 17,54 M","- R$ 11,85 M","- R$ 7,28 M","- R$ 1,59 M",372
41,31/03/2014,"R$ 16,62 M","- R$ 6,26 M","- R$ 433,00 mil","R$ 9,93 M",372
42,31/12/2013,"R$ 4,36 M","- R$ 5,03 M","- R$ 2,61 M","- R$ 3,28 M",372
43,30/09/2013,"R$ 13,64 M","- R$ 5,19 M","- R$ 15,56 M","- R$ 7,11 M",372
44,30/06/2013,"R$ 14,21 M","- R$ 2,49 M","- R$ 14,35 M","- R$ 2,63 M",372
45,31/03/2013,"R$ 5,24 M","- R$ 3,55 M","R$ 8,80 M","R$ 10,49 M",372
46,31/12/2012,"- R$ 10,29 M","- R$ 8,22 M","R$ 15,58 M","- R$ 2,93 M",372
47,30/09/2012,"R$ 1,79 M","- R$ 6,99 M","R$ 6,54 M","R$ 1,34 M",372
48,30/06/2012,"R$ 18,79 M","- R$ 3,25 M","- R$ 14,42 M","R$ 1,12 M",372
49,31/03/2012,"R$ 11,80 M","- R$ 2,48 M","R$ 227,00 mil","R$ 9,55 M",372
50,31/12/2011,"R$ 908,00 mil","- R$ 2,67 M","R$ 8,24 M","R$ 6,47 M",372
51,30/09/2011,"- R$ 3,40 M","- R$ 1,54 M","R$ 7,08 M","R$ 2,14 M",372
52,30/06/2011,"R$ 12,84 M","- R$ 3,07 M","- R$ 14,49 M","- R$ 4,72 M",372
53,31/03/2011,"R$ 8,91 M","- R$ 3,60 M","- R$ 4,18 M","R$ 1,13 M",372
