,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 4,82 B","R$ 987,34 M","R$ 196,68 M","- R$ 141,73 M","R$ 338,41 M","- R$ 516,09 M","- R$ 7,56"
1,31/03/2024,"R$ 4,78 B","R$ 1,06 B","R$ 237,84 M","- R$ 143,33 M","R$ 381,17 M","- R$ 459,55 M","- R$ 6,73"
2,31/12/2023,"R$ 4,79 B","R$ 1,03 B","R$ 305,49 M","- R$ 148,87 M","R$ 454,35 M","- R$ 451,56 M","- R$ 6,62"
3,30/09/2023,"R$ 4,90 B","R$ 950,13 M","R$ 420,37 M","- R$ 149,37 M","R$ 569,74 M","- R$ 393,44 M","- R$ 5,76"
4,30/06/2023,"R$ 4,92 B","R$ 836,02 M","R$ 405,24 M","- R$ 159,23 M","R$ 564,48 M","- R$ 300,03 M","- R$ 4,40"
5,31/03/2023,"R$ 4,70 B","R$ 670,33 M","R$ 347,85 M","- R$ 163,23 M","R$ 511,08 M","- R$ 241,61 M","- R$ 3,54"
6,31/12/2022,"R$ 4,47 B","R$ 619,80 M","R$ 254,35 M","- R$ 164,34 M","R$ 418,69 M","- R$ 266,17 M","- R$ 3,90"
7,30/09/2022,"R$ 4,60 B","R$ 834,50 M","R$ 362,61 M","- R$ 165,15 M","R$ 527,76 M","R$ 255,53 M","R$ 3,74"
8,30/06/2022,"R$ 4,80 B","R$ 581,94 M","R$ 67,87 M","- R$ 166,06 M","R$ 233,93 M","- R$ 146,14 M","- R$ 2,14"
9,31/03/2022,"R$ 4,85 B","R$ 529,71 M","R$ 76,76 M","- R$ 158,19 M","R$ 234,95 M","- R$ 205,46 M","- R$ 3,01"
10,31/12/2021,"R$ 4,89 B","R$ 485,22 M","R$ 39,19 M","- R$ 154,77 M","R$ 193,95 M","- R$ 394,23 M","- R$ 5,78"
11,30/09/2021,"R$ 4,58 B","R$ 114,91 M","- R$ 271,86 M","- R$ 148,91 M","- R$ 122,95 M","- R$ 927,52 M","- R$ 13,59"
12,30/06/2021,"R$ 3,96 B","R$ 179,20 M","- R$ 300,75 M","- R$ 143,72 M","- R$ 157,02 M","- R$ 939,52 M","- R$ 97,05"
13,31/03/2021,"R$ 3,65 B","- R$ 21,71 M","- R$ 576,46 M","- R$ 149,91 M","- R$ 426,54 M","- R$ 1,30 B","- R$ 134,04"
14,31/12/2020,"R$ 3,51 B","- R$ 60,14 M","- R$ 684,08 M","- R$ 146,29 M","- R$ 537,79 M","- R$ 1,62 B","- R$ 167,64"
15,30/09/2020,"R$ 3,42 B","- R$ 37,58 M","- R$ 574,18 M","- R$ 142,88 M","- R$ 431,29 M","- R$ 1,52 B","- R$ 157,10"
