,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
33,31/03/2016,"R$ 297,97 M","- R$ 107,92 M","R$ 239,32 M","R$ 180,26 M"
34,31/12/2015,"R$ 464,09 M","- R$ 112,96 M","- R$ 2,91 B","- R$ 2,88 B"
35,30/09/2015,"R$ 601,45 M","- R$ 106,33 M","- R$ 482,74 M","R$ 5,32 B"
36,30/06/2015,"R$ 679,95 M","- R$ 79,66 M","- R$ 362,24 M","- R$ 104,10 M"
37,31/03/2015,"R$ 355,17 M","- R$ 148,70 M","- R$ 342,80 M","R$ 9,64 M"
38,31/12/2014,"R$ 436,00 M","- R$ 192,57 M","- R$ 749,78 M","- R$ 402,67 M"
39,30/09/2014,"R$ 463,39 M","- R$ 127,27 M","- R$ 102,65 M","R$ 404,42 M"
40,30/06/2014,"R$ 377,43 M","- R$ 176,86 M","R$ 105,13 M","R$ 264,04 M"
41,31/03/2014,"R$ 407,52 M","- R$ 142,62 M","R$ 374,28 M","R$ 581,47 M"
42,31/12/2013,"R$ 368,32 M","- R$ 239,42 M","- R$ 856,24 M","- R$ 658,21 M"
43,30/09/2013,"R$ 35,17 M","- R$ 207,94 M","R$ 287,39 M","R$ 143,89 M"
44,30/06/2013,"- R$ 27,32 M","- R$ 160,54 M","- R$ 480,25 M","- R$ 844,95 M"
45,31/03/2013,"- R$ 178,87 M","- R$ 248,50 M","R$ 447,78 M","- R$ 7,39 M"
46,31/12/2012,"- R$ 259,97 M","- R$ 302,01 M","R$ 884,82 M","R$ 333,78 M"
47,30/09/2012,"R$ 132,33 M","- R$ 301,13 M","- R$ 27,69 M","- R$ 183,97 M"
48,30/06/2012,"R$ 379,91 M","R$ 236,08 M","- R$ 1,08 B","- R$ 292,75 M"
49,31/03/2012,"- R$ 141,35 M","- R$ 191,48 M","R$ 220,27 M","- R$ 155,83 M"
50,31/12/2011,"R$ 1,45 B","- R$ 228,51 M","- R$ 736,36 M","R$ 502,02 M"
51,30/09/2011,"R$ 310,50 M","- R$ 183,40 M","- R$ 620,90 M","- R$ 261,34 M"
52,30/06/2011,"R$ 103,56 M","- R$ 250,72 M","R$ 1,01 B","R$ 811,25 M"
53,31/03/2011,"- R$ 353,86 M","- R$ 283,99 M","- R$ 50,25 M","- R$ 713,16 M"
