,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 137,82 B","R$ 16,78 B","R$ 3,98 B","- R$ 6,89 B","R$ 10,87 B","R$ 38,11 M","R$ 0,04"
1,31/03/2024,"R$ 133,12 B","R$ 14,62 B","R$ 2,19 B","- R$ 6,79 B","R$ 8,98 B","- R$ 821,63 M","- R$ 0,88"
2,31/12/2023,"R$ 132,22 B","R$ 13,38 B","R$ 1,06 B","- R$ 6,74 B","R$ 7,80 B","- R$ 1,52 B","- R$ 1,63"
3,30/09/2023,"R$ 138,06 B","R$ 13,97 B","R$ 323,15 M","- R$ 6,93 B","R$ 7,26 B","- R$ 4,92 B","- R$ 5,13"
4,30/06/2023,"R$ 138,08 B","R$ 15,32 B","R$ 1,52 B","- R$ 6,93 B","R$ 8,45 B","- R$ 4,37 B","- R$ 6,62"
5,31/03/2023,"R$ 140,05 B","R$ 17,05 B","R$ 7,08 B","- R$ 6,89 B","R$ 13,97 B","R$ 660,57 M","R$ 1,00"
6,31/12/2022,"R$ 130,63 B","R$ 17,75 B","R$ 9,65 B","- R$ 5,57 B","R$ 15,23 B","R$ 1,40 B","R$ 2,13"
7,30/09/2022,"R$ 117,18 B","R$ 18,67 B","R$ 13,45 B","- R$ 4,23 B","R$ 17,68 B","R$ 5,44 B","R$ 8,25"
8,30/06/2022,"R$ 104,41 B","R$ 18,71 B","R$ 15,70 B","- R$ 2,90 B","R$ 18,60 B","R$ 6,68 B","R$ 9,66"
9,31/03/2022,"R$ 90,49 B","R$ 18,43 B","R$ 13,68 B","- R$ 1,59 B","R$ 15,27 B","R$ 4,17 B","R$ 6,03"
10,31/12/2021,"R$ 85,39 B","R$ 17,20 B","R$ 12,61 B","- R$ 1,56 B","R$ 14,17 B","R$ 4,34 B","R$ 6,28"
11,30/09/2021,"R$ 79,71 B","R$ 14,91 B","R$ 10,59 B","- R$ 1,50 B","R$ 12,09 B","R$ 4,86 B","R$ 7,03"
12,30/06/2021,"R$ 72,91 B","R$ 12,24 B","R$ 8,10 B","- R$ 1,48 B","R$ 9,58 B","R$ 3,86 B","R$ 5,43"
13,31/03/2021,"R$ 71,22 B","R$ 12,30 B","R$ 8,23 B","- R$ 1,46 B","R$ 9,69 B","R$ 3,72 B","R$ 5,23"
14,31/12/2020,"R$ 67,48 B","R$ 11,72 B","R$ 7,85 B","- R$ 1,39 B","R$ 9,25 B","R$ 3,30 B","R$ 4,64"
15,30/09/2020,"R$ 63,43 B","R$ 11,06 B","R$ 7,36 B","- R$ 1,33 B","R$ 8,69 B","R$ 2,16 B","R$ 3,03"
16,30/06/2020,"R$ 59,34 B","R$ 10,21 B","R$ 6,74 B","- R$ 1,27 B","R$ 8,01 B","R$ 1,58 B","R$ 2,23"
17,31/03/2020,"R$ 52,18 B","R$ 7,13 B","R$ 3,91 B","- R$ 1,21 B","R$ 5,13 B","R$ 76,84 M","R$ 0,11"
18,31/12/2019,"R$ 48,76 B","R$ 6,38 B","R$ 3,41 B","- R$ 1,20 B","R$ 4,61 B","R$ 218,09 M","R$ 0,31"
19,30/09/2019,"R$ 44,99 B","R$ 5,51 B","R$ 2,02 B","- R$ 1,21 B","R$ 3,23 B","R$ 2,41 B","R$ 3,87"
20,30/06/2019,"R$ 43,34 B","R$ 5,12 B","R$ 1,73 B","- R$ 1,09 B","R$ 2,81 B","R$ 2,23 B","R$ 3,58"
