,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 13,17 B","- R$ 10,08 B","- R$ 4,79 B","- R$ 77,13 M"
1,31/03/2024,"R$ 12,44 B","- R$ 9,40 B","- R$ 5,41 B","- R$ 2,02 B"
2,31/12/2023,"R$ 12,56 B","- R$ 6,12 B","- R$ 6,23 B","R$ 56,42 M"
3,30/09/2023,"R$ 12,44 B","- R$ 13,75 B","- R$ 2,22 B","- R$ 3,94 B"
4,30/06/2023,"R$ 9,29 B","- R$ 7,27 B","- R$ 3,69 B","- R$ 2,11 B"
5,31/03/2023,"R$ 8,80 B","- R$ 3,09 B","- R$ 5,34 B","R$ 815,28 M"
6,31/12/2022,"R$ 9,34 B","- R$ 6,44 B","R$ 1,59 B","R$ 4,64 B"
7,30/09/2022,"R$ 7,29 B","R$ 71,90 M","- R$ 1,28 B","R$ 6,58 B"
8,30/06/2022,"R$ 9,35 B","- R$ 245,95 M","- R$ 3,74 B","R$ 6,13 B"
9,31/03/2022,"R$ 10,45 B","- R$ 6,85 B","R$ 884,42 M","R$ 3,40 B"
10,31/12/2021,"R$ 9,03 B","- R$ 4,67 B","- R$ 5,12 B","- R$ 282,44 M"
11,30/09/2021,"R$ 9,87 B","- R$ 2,74 B","- R$ 1,98 B","R$ 4,67 B"
12,30/06/2021,"R$ 7,52 B","- R$ 5,21 B","R$ 225,83 M","R$ 1,87 B"
13,31/03/2021,"R$ 8,45 B","- R$ 1,61 B","- R$ 4,32 B","R$ 3,48 B"
14,31/12/2020,"R$ 7,69 B","- R$ 1,40 B","- R$ 4,31 B","R$ 3,35 B"
15,30/09/2020,"R$ 6,54 B","- R$ 1,23 B","- R$ 6,03 B","R$ 1,29 B"
16,30/06/2020,"R$ 5,43 B","- R$ 951,74 M","- R$ 4,89 B","R$ 1,74 B"
17,31/03/2020,"R$ 2,34 B","- R$ 1,14 B","- R$ 1,85 B","R$ 972,32 M"
18,31/12/2019,"R$ 2,60 B","- R$ 1,39 B","- R$ 5,62 M","R$ 1,22 B"
19,30/09/2019,"R$ 2,32 B","- R$ 1,29 B","- R$ 3,28 B","R$ 2,73 B"
20,30/06/2019,"R$ 1,87 B","- R$ 1,36 B","- R$ 4,38 B","R$ 777,93 M"
21,31/03/2019,"R$ 836,99 M","- R$ 4,67 B","- R$ 1,26 B","R$ 741,91 M"
22,31/12/2018,"R$ 1,52 B","- R$ 4,34 B","R$ 204,10 M","R$ 2,79 B"
23,30/09/2018,"R$ 103,79 M","- R$ 4,64 B","R$ 4,83 B","R$ 1,11 B"
24,30/06/2018,"- R$ 1,00 B","- R$ 4,63 B","R$ 5,34 B","R$ 223,94 M"
25,31/03/2018,"- R$ 71,41 M","- R$ 877,62 M","R$ 1,44 B","R$ 155,46 M"
26,31/12/2017,"- R$ 7,02 M","- R$ 823,86 M","- R$ 68,24 M","- R$ 876,29 M"
27,30/09/2017,"R$ 549,73 M","- R$ 761,10 M","- R$ 1,03 B","- R$ 1,21 B"
28,30/06/2017,"R$ 1,24 B","- R$ 654,52 M","- R$ 562,45 M","R$ 240,79 M"
29,31/03/2017,"R$ 1,46 B","- R$ 551,86 M","- R$ 74,13 M","R$ 520,02 M"
30,31/12/2016,"R$ 1,68 B","- R$ 526,08 M","- R$ 404,64 M","R$ 274,43 M"
31,30/09/2016,"R$ 1,66 B","- R$ 458,74 M","- R$ 2,49 B","- R$ 2,15 B"
32,30/06/2016,"R$ 1,68 B","- R$ 389,44 M","- R$ 3,15 B","R$ 2,63 B"
33,31/03/2016,"R$ 2,17 B","- R$ 455,87 M","- R$ 3,51 B","R$ 2,52 B"
34,31/12/2015,"R$ 2,10 B","- R$ 447,64 M","- R$ 4,10 B","R$ 2,35 B"
35,30/09/2015,"R$ 1,67 B","- R$ 798,01 M","- R$ 1,22 B","R$ 4,82 B"
36,30/06/2015,"R$ 1,53 B","- R$ 754,78 M","- R$ 812,38 M","- R$ 92,70 M"
37,31/03/2015,"R$ 1,63 B","- R$ 645,39 M","- R$ 1,09 B","R$ 275,43 M"
38,31/12/2014,"R$ 1,68 B","- R$ 639,31 M","- R$ 373,02 M","R$ 847,26 M"
39,30/09/2014,"R$ 1,62 B","- R$ 686,17 M","- R$ 479,48 M","R$ 591,72 M"
40,30/06/2014,"R$ 1,19 B","- R$ 766,84 M","- R$ 89,45 M","R$ 331,18 M"
41,31/03/2014,"R$ 1,03 B","- R$ 838,55 M","- R$ 835,47 M","- R$ 777,80 M"
42,31/12/2013,"R$ 197,30 M","- R$ 856,41 M","- R$ 601,32 M","- R$ 1,37 B"
43,30/09/2013,"- R$ 179,19 M","- R$ 640,97 M","R$ 540,68 M","- R$ 374,67 M"
44,30/06/2013,"- R$ 106,90 M","- R$ 662,33 M","R$ 189,75 M","- R$ 702,52 M"
45,31/03/2013,"R$ 21,94 M","- R$ 560,92 M","R$ 219,59 M","- R$ 150,32 M"
46,31/12/2012,"R$ 110,92 M","- R$ 558,54 M","- R$ 4,74 M","- R$ 298,77 M"
47,30/09/2012,"R$ 1,77 B","- R$ 428,89 M","- R$ 1,63 B","- R$ 130,53 M"
48,30/06/2012,"R$ 1,93 B","- R$ 289,10 M","- R$ 2,22 B","- R$ 207,90 M"
49,31/03/2012,"R$ 1,73 B","- R$ 854,10 M","- R$ 129,39 M","R$ 896,10 M"
50,31/12/2011,"R$ 1,51 B","- R$ 946,62 M","- R$ 394,05 M","R$ 338,77 M"
51,30/09/2011,"- R$ 270,11 M","- R$ 2,84 B","R$ 679,41 M","- R$ 2,30 B"
52,30/06/2011,"- R$ 907,63 M","- R$ 3,00 B","R$ 5,23 B","R$ 1,22 B"
53,31/03/2011,"- R$ 1,09 B","- R$ 2,82 B","R$ 4,86 B","R$ 891,77 M"
