,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 138,37 B","R$ 5,64 B","R$ 6,05",932.000.000,0,0,932.000.000,31.506.902,0,0,31.506.902,900.493.098,0,900.493.098
1,31/03/2024,"R$ 131,28 B","R$ 7,33 B","R$ 7,86",932.000.000,0,0,932.000.000,9.772.124,0,0,9.772.124,922.227.876,0,922.227.876
2,31/12/2023,"R$ 130,95 B","R$ 7,63 B","R$ 8,19",932.000.000,0,0,932.000.000,2.867.443,0,0,2.867.443,929.132.557,0,929.132.557
3,30/09/2023,"R$ 133,96 B","R$ 6,13 B","R$ 6,38",960.000.000,0,0,960.000.000,22.720.577,0,0,22.720.577,937.279.423,0,937.279.423
4,30/06/2023,"R$ 127,04 B","R$ 4,05 B","R$ 6,14",660.000.000,0,0,660.000.000,22.913.432,0,0,22.913.432,637.086.568,0,637.086.568
5,31/03/2023,"R$ 131,53 B","R$ 4,72 B","R$ 7,15",660.000.000,0,0,660.000.000,15.719.008,0,0,15.719.008,644.280.992,0,644.280.992
6,31/12/2022,"R$ 0,00","- R$ 20,88 B","- R$ 31,64",660.000.000,0,0,660.000.000,310.192,0,0,310.192,659.689.808,0,659.689.808
7,30/09/2022,"R$ 137,19 B","R$ 6,83 B","R$ 10,35",660.000.000,0,0,660.000.000,314.598,0,0,314.598,659.685.402,0,659.685.402
8,30/06/2022,"R$ 134,00 B","R$ 6,98 B","R$ 10,09",691.369.913,0,0,691.369.913,31.807.765,0,0,31.807.765,659.562.148,0,659.562.148
9,31/03/2022,"R$ 48,56 B","R$ 3,36 B","R$ 4,86",691.369.913,0,0,691.369.913,31.095.399,0,0,31.095.399,660.274.514,0,660.274.514
10,31/12/2021,"R$ 48,00 B","R$ 3,92 B","R$ 5,67",691.369.913,0,0,691.369.913,27.394.645,0,0,27.394.645,663.975.268,0,663.975.268
11,30/09/2021,"R$ 47,11 B","R$ 4,87 B","R$ 7,04",691.369.913,0,0,691.369.913,6.936.748,0,0,0,684.433.165,0,691.369.913
12,30/06/2021,"R$ 43,71 B","R$ 4,19 B","R$ 5,88",711.369.913,0,0,711.369.913,27.100.010,0,0,27.100.010,684.269.903,0,684.269.903
13,31/03/2021,"R$ 41,71 B","R$ 2,32 B","R$ 3,26",711.369.913,0,0,711.369.913,19.732.781,0,0,19.732.781,691.637.132,0,691.637.132
14,31/12/2020,"R$ 39,51 B","R$ 2,09 B","R$ 2,94",711.369.913,0,0,711.369.913,19.413.106,0,0,19.413.106,691.956.807,0,691.956.807
15,30/09/2020,"R$ 38,29 B","R$ 964,88 M","R$ 1,36",711.369.913,0,0,711.369.913,14.669.463,0,0,14.669.463,696.700.450,0,696.700.450
16,30/06/2020,"R$ 36,77 B","R$ 367,25 M","R$ 0,52",711.369.913,0,0,711.369.913,14.887.383,0,0,14.887.383,696.482.530,0,696.482.530
17,31/03/2020,"R$ 34,88 B","- R$ 1,03 B","- R$ 1,45",711.369.913,0,0,711.369.913,16.281.578,0,0,16.281.578,695.088.335,0,695.088.335
18,31/12/2019,"R$ 31,57 B","R$ 618,57 M","R$ 0,87",711.369.913,0,0,711.369.913,10.372.329,0,0,10.372.329,700.997.584,0,700.997.584
19,30/09/2019,"R$ 31,41 B","R$ 348,06 M","R$ 0,56",621.279.822,0,0,621.279.822,9.100.460,0,0,9.100.460,612.179.362,0,612.179.362
20,30/06/2019,"R$ 28,63 B","R$ 840,33 M","R$ 1,35",621.279.822,0,0,621.279.822,1.689.860,0,0,1.689.860,619.589.962,0,619.589.962
21,31/03/2019,"R$ 27,90 B","R$ 715,91 M","R$ 1,15",621.279.822,0,0,621.279.822,2.290.151,0,0,2.290.151,618.989.671,0,618.989.671
22,31/12/2018,"R$ 26,50 B","R$ 673,46 M","R$ 1,08",621.279.822,0,0,621.279.822,2.138.475,0,0,2.138.475,619.141.347,0,619.141.347
23,30/09/2018,"R$ 33,46 B","R$ 205,20 M","R$ 0,33",621.279.822,0,0,621.279.822,675.847,0,0,675.847,620.603.975,0,620.603.975
24,30/06/2018,"R$ 32,61 B","R$ 635,49 M","R$ 1,02",621.279.822,0,0,621.279.822,382.339,0,0,382.339,620.897.483,0,620.897.483
25,31/03/2018,"R$ 23,45 B","R$ 2,18 B","R$ 3,51",621.279.822,0,0,621.279.822,797.009,0,0,797.009,620.482.813,0,620.482.813
26,31/12/2017,"R$ 21,30 B","R$ 2,39 B","R$ 3,85",621.279.822,0,0,621.279.822,290.739,0,0,290.739,620.989.083,0,620.989.083
27,30/09/2017,"R$ 19,94 B","R$ 2,59 B","R$ 4,17",621.279.822,0,0,621.279.822,320.126,0,0,320.126,620.959.696,0,620.959.696
28,30/06/2017,"R$ 20,80 B","R$ 2,48 B","R$ 4,00",621.279.822,0,0,621.279.822,769.646,0,0,769.646,620.510.176,0,620.510.176
29,31/03/2017,"R$ 20,32 B","R$ 2,79 B","R$ 4,50",621.279.822,0,0,621.279.822,940.504,0,0,940.504,620.339.318,0,620.339.318
30,31/12/2016,"R$ 20,26 B","R$ 906,62 M","R$ 1,74",521.300.754,0,0,521.300.754,1.281,0,0,1.281,521.299.473,0,521.299.473
31,30/09/2016,"R$ 21,23 B","R$ 1,34 B","R$ 2,58",521.300.754,0,0,521.300.754,1.281,0,0,1.281,521.299.473,0,521.299.473
32,30/06/2016,"R$ 20,41 B","R$ 1,53 B","R$ 2,95",521.065.385,0,0,521.065.385,1.281,0,0,1.281,521.064.104,0,521.064.104
33,31/03/2016,"R$ 20,34 B","R$ 825,45 M","R$ 1,59",520.747.405,0,0,520.747.405,1.281,0,0,1.281,520.746.124,0,520.746.124
34,31/12/2015,"R$ 20,92 B","R$ 643,26 M","R$ 1,24",520.747.405,0,0,520.747.405,58.550,0,0,58.550,520.688.855,0,520.688.855
35,30/09/2015,"R$ 24,06 B","R$ 843,30 M","R$ 1,62",520.747.405,0,0,520.747.405,58.550,0,0,58.550,520.688.855,0,520.688.855
36,30/06/2015,"R$ 22,76 B","R$ 728,57 M","R$ 1,40",520.747.405,0,0,520.747.405,330.074,0,0,330.074,520.417.331,0,520.417.331
37,31/03/2015,"R$ 22,00 B","R$ 659,87 M","R$ 1,27",520.747.405,0,0,520.747.405,377.956,0,0,377.956,520.369.449,0,520.369.449
38,31/12/2014,"R$ 20,19 B","R$ 1,95 B","R$ 3,75",520.747.405,0,0,520.747.405,389.729,0,0,389.729,520.357.676,0,520.357.676
39,30/09/2014,"R$ 20,17 B","R$ 2,45 B","R$ 4,70",520.747.405,0,0,520.747.405,421.151,0,0,421.151,520.326.254,0,520.326.254
40,30/06/2014,"R$ 18,44 B","R$ 2,93 B","R$ 5,63",520.747.405,0,0,520.747.405,461.148,0,0,461.148,520.286.257,0,520.286.257
41,31/03/2014,"R$ 18,16 B","R$ 2,93 B","R$ 5,63",520.747.405,0,0,520.747.405,461.223,0,0,461.223,520.286.182,0,520.286.182
42,31/12/2013,"R$ 17,83 B","R$ 3,03 B","R$ 5,82",520.747.405,0,0,520.747.405,461.223,0,0,461.223,520.286.182,0,520.286.182
