,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 18,03 M","- R$ 68,95 M","- R$ 414,00 mil","- R$ 51,33 M",290
1,31/03/2024,"R$ 12,17 M","- R$ 21,19 M","- R$ 432,00 mil","- R$ 9,45 M",290
2,31/12/2023,"R$ 9,50 M","R$ 13,17 M","- R$ 244,00 mil","R$ 22,43 M",290
3,30/09/2023,"R$ 16,69 M","R$ 54,94 M","R$ 56,85 M","R$ 128,48 M",290
4,30/06/2023,"- R$ 6,00 M","- R$ 60,95 M","- R$ 40,00 mil","- R$ 66,98 M",290
5,31/03/2023,"- R$ 10,08 M","- R$ 38,32 M","R$ 6,00 mil","- R$ 48,39 M",290
6,31/12/2022,"- R$ 10,42 M","- R$ 102,03 M","R$ 0,00","- R$ 112,46 M",290
7,30/09/2022,"- R$ 19,36 M","- R$ 103,46 M","R$ 0,00","- R$ 122,82 M",290
8,30/06/2022,"- R$ 29,34 M","- R$ 78,72 M","- R$ 3,39 M","- R$ 111,44 M",290
9,31/03/2022,"- R$ 29,56 M","- R$ 6,80 M","R$ 290,45 M","R$ 254,09 M",290
10,31/12/2021,"- R$ 33,03 M","- R$ 5,09 M","R$ 329,99 M","R$ 291,87 M",290
11,30/09/2021,"- R$ 22,08 M","- R$ 2,78 M","R$ 329,98 M","R$ 305,12 M",290
12,30/06/2021,"- R$ 8,46 M","- R$ 982,00 mil","R$ 333,16 M","R$ 323,72 M",290
13,31/03/2021,"- R$ 4,51 M","- R$ 160,00 mil","R$ 39,27 M","R$ 34,60 M",290
14,31/12/2020,"R$ 1,86 M","- R$ 239,00 mil","- R$ 352,00 mil","R$ 1,27 M",290
