,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 307,98 M","R$ 289,83 M","R$ 5,70",50.855.716,0,0,50.855.716,0,0,0,0,50.855.716,0,50.855.716,290
1,31/03/2024,"R$ 301,05 M","R$ 283,32 M","R$ 5,57",50.855.716,0,0,50.855.716,0,0,0,0,50.855.716,0,50.855.716,290
2,31/12/2023,"R$ 297,69 M","R$ 280,34 M","R$ 5,52",50.797.017,0,0,50.797.017,0,0,0,0,50.797.017,0,50.797.017,290
3,30/09/2023,"R$ 304,22 M","R$ 285,20 M","R$ 5,61",50.797.017,0,0,50.797.017,0,0,0,0,50.797.017,0,50.797.017,290
4,30/06/2023,"R$ 299,48 M","R$ 280,22 M","R$ 5,52",50.797.017,0,0,50.797.017,0,0,0,0,50.797.017,0,50.797.017,290
5,31/03/2023,"R$ 298,43 M","R$ 277,96 M","R$ 5,47",50.797.017,0,0,50.797.017,0,0,0,0,50.797.017,0,50.797.017,290
6,31/12/2022,"R$ 298,03 M","R$ 278,76 M","R$ 5,55",50.224.613,0,0,50.224.613,0,0,0,0,50.224.613,0,50.224.613,290
7,30/09/2022,"R$ 300,30 M","R$ 277,52 M","R$ 5,53",50.224.613,0,0,50.224.613,0,0,0,0,50.224.613,0,50.224.613,290
8,30/06/2022,"R$ 302,87 M","R$ 278,31 M","R$ 5,54",50.224.613,0,0,50.224.613,0,0,0,0,50.224.613,0,50.224.613,290
9,31/03/2022,"R$ 305,81 M","R$ 285,28 M","R$ 5,68",50.224.613,0,0,50.224.613,0,0,0,0,50.224.613,0,50.224.613,290
10,31/12/2021,"R$ 306,65 M","R$ 286,75 M","R$ 5,71",50.224.613,0,0,50.224.613,0,0,0,0,50.224.613,0,50.224.613,290
11,30/09/2021,"R$ 318,66 M","R$ 291,49 M","R$ 5,80",50.224.613,0,0,50.224.613,0,0,0,0,50.224.613,0,50.224.613,290
12,30/06/2021,"R$ 334,86 M","R$ 304,82 M","R$ 6,07",50.224.613,0,0,50.224.613,0,0,0,0,50.224.613,0,50.224.613,290
13,31/03/2021,"R$ 47,22 M","R$ 28,83 M","R$ 0,84",34.160.355,0,0,34.160.355,0,0,0,0,34.160.355,0,34.160.355,290
14,31/12/2020,"R$ 8,14 M","- R$ 5,17 M","- R$ 0,16",31.367.018,0,0,31.367.018,0,0,0,0,31.367.018,0,31.367.018,290
