,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 4,43 B","R$ 1,21 B","R$ 387,91 M","- R$ 281,70 M","R$ 669,60 M","R$ 494,83 M","R$ 4,33"
1,31/03/2024,"R$ 4,49 B","R$ 1,42 B","R$ 663,59 M","- R$ 261,07 M","R$ 924,67 M","R$ 591,73 M","R$ 5,70"
2,31/12/2023,"R$ 4,90 B","R$ 1,70 B","R$ 979,63 M","- R$ 246,98 M","R$ 1,23 B","R$ 787,51 M","R$ 7,61"
3,30/09/2023,"R$ 5,69 B","R$ 2,03 B","R$ 1,18 B","- R$ 246,95 M","R$ 1,43 B","R$ 775,47 M","R$ 7,47"
4,30/06/2023,"R$ 6,27 B","R$ 2,44 B","R$ 1,56 B","- R$ 246,08 M","R$ 1,80 B","R$ 783,40 M","R$ 7,54"
5,31/03/2023,"R$ 6,95 B","R$ 2,93 B","R$ 2,04 B","- R$ 248,49 M","R$ 2,29 B","R$ 1,13 B","R$ 10,90"
6,31/12/2022,"R$ 7,27 B","R$ 3,26 B","R$ 2,38 B","- R$ 247,29 M","R$ 2,63 B","R$ 1,33 B","R$ 12,76"
7,30/09/2022,"R$ 7,85 B","R$ 3,69 B","R$ 3,25 B","- R$ 247,14 M","R$ 3,49 B","R$ 1,86 B","R$ 17,92"
8,30/06/2022,"R$ 7,70 B","R$ 3,61 B","R$ 3,62 B","- R$ 236,98 M","R$ 3,86 B","R$ 2,44 B","R$ 23,51"
9,31/03/2022,"R$ 6,86 B","R$ 3,11 B","R$ 3,20 B","- R$ 225,11 M","R$ 3,43 B","R$ 2,15 B","R$ 22,80"
10,31/12/2021,"R$ 6,29 B","R$ 2,80 B","R$ 2,94 B","- R$ 219,35 M","R$ 3,16 B","R$ 1,98 B","R$ 21,02"
11,30/09/2021,"R$ 5,42 B","R$ 2,37 B","R$ 2,21 B","- R$ 205,00 M","R$ 2,42 B","R$ 1,59 B","R$ 16,79"
12,30/06/2021,"R$ 4,81 B","R$ 2,03 B","R$ 1,51 B","- R$ 200,28 M","R$ 1,71 B","R$ 962,64 M","R$ 10,19"
13,31/03/2021,"R$ 4,38 B","R$ 1,76 B","R$ 1,22 B","- R$ 200,55 M","R$ 1,42 B","R$ 737,43 M","R$ 7,81"
14,31/12/2020,"R$ 3,87 B","R$ 1,33 B","R$ 748,52 M","- R$ 197,95 M","R$ 946,47 M","R$ 367,67 M","R$ 3,89"
15,30/09/2020,"R$ 3,51 B","R$ 1,02 B","R$ 473,65 M","- R$ 207,52 M","R$ 681,17 M","R$ 201,83 M","R$ 2,11"
16,30/06/2020,"R$ 3,07 B","R$ 808,83 M","R$ 327,75 M","- R$ 196,00 M","R$ 523,75 M","R$ 34,36 M","R$ 0,35"
17,31/03/2020,"R$ 3,08 B","R$ 802,54 M","R$ 325,25 M","- R$ 187,11 M","R$ 512,36 M","R$ 25,00 M","R$ 0,26"
18,31/12/2019,"R$ 3,05 B","R$ 816,85 M","R$ 397,53 M","- R$ 183,08 M","R$ 580,61 M","R$ 173,51 M","R$ 1,71"
19,30/09/2019,"R$ 3,18 B","R$ 926,34 M","R$ 450,62 M","- R$ 165,47 M","R$ 616,08 M","R$ 208,01 M","R$ 2,05"
20,30/06/2019,"R$ 3,23 B","R$ 1,04 B","R$ 516,40 M","- R$ 187,16 M","R$ 703,56 M","R$ 365,20 M","R$ 3,59"
21,31/03/2019,"R$ 3,37 B","R$ 1,17 B","R$ 672,37 M","- R$ 182,75 M","R$ 855,11 M","R$ 425,82 M","R$ 4,89"
22,31/12/2018,"R$ 3,47 B","R$ 1,26 B","R$ 830,64 M","- R$ 176,38 M","R$ 1,01 B","R$ 528,04 M","R$ 5,79"
23,30/09/2018,"R$ 3,30 B","R$ 1,20 B","R$ 820,64 M","- R$ 172,04 M","R$ 992,69 M","R$ 484,07 M","R$ 5,79"
24,30/06/2018,"R$ 3,31 B","R$ 1,11 B","R$ 787,78 M","- R$ 145,91 M","R$ 933,69 M","R$ 472,44 M","R$ 5,65"
25,31/03/2018,"R$ 3,17 B","R$ 1,01 B","R$ 644,55 M","- R$ 145,62 M","R$ 790,17 M","R$ 426,70 M","R$ 5,11"
26,31/12/2017,"R$ 3,02 B","R$ 904,97 M","R$ 430,70 M","- R$ 145,10 M","R$ 575,80 M","R$ 302,66 M","R$ 3,62"
27,30/09/2017,"R$ 2,47 B","R$ 763,13 M","R$ 717,57 M","- R$ 121,57 M","R$ 839,14 M","R$ 407,78 M","R$ 4,88"
28,30/06/2017,"R$ 1,90 B","R$ 632,87 M","R$ 614,33 M","- R$ 98,32 M","R$ 712,64 M","R$ 294,09 M","R$ 3,52"
29,31/03/2017,"R$ 1,38 B","R$ 495,04 M","R$ 564,08 M","- R$ 74,55 M","R$ 638,63 M","R$ 279,13 M","R$ 3,34"
30,31/12/2016,"R$ 889,71 M","R$ 387,49 M","R$ 568,37 M","- R$ 50,73 M","R$ 619,09 M","R$ 280,84 M","R$ 3,36"
31,30/09/2016,"R$ 921,06 M","R$ 393,26 M","R$ 210,51 M","- R$ 50,14 M","R$ 260,65 M","R$ 101,68 M","R$ 1,22"
