,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 7,16 B","R$ 2,68 B","R$ 23,42",39.939.643,74.324.129,74.324.129,114.263.772,594.660,68.968,68.968,663.628,39.344.983,74.255.161,113.600.144
1,31/03/2024,"R$ 7,10 B","R$ 2,53 B","R$ 24,38",36.308.767,67.567.391,67.567.391,103.876.158,540.600,62.699,62.699,603.299,35.768.167,67.504.692,103.272.859
2,31/12/2023,"R$ 6,40 B","R$ 2,42 B","R$ 23,40",35.989.867,67.521.571,67.521.571,103.511.438,318.900,27.699,27.699,346.599,35.670.967,67.493.872,103.164.839
3,30/09/2023,"R$ 6,20 B","R$ 2,81 B","R$ 27,04",36.308.767,67.567.391,67.567.391,103.876.158,318.900,27.699,27.699,346.599,35.989.867,67.539.692,103.529.559
4,30/06/2023,"R$ 5,87 B","R$ 2,61 B","R$ 25,12",36.308.767,67.567.391,67.567.391,103.876.158,318.900,79.892,79.892,398.792,35.989.867,67.487.499,103.477.366
5,31/03/2023,"R$ 6,04 B","R$ 2,56 B","R$ 24,62",36.308.767,67.567.391,67.567.391,103.876.158,318.900,58.192,58.192,377.092,35.989.867,67.509.199,103.499.066
6,31/12/2022,"R$ 5,99 B","R$ 2,32 B","R$ 22,31",36.308.767,67.567.391,67.567.391,103.876.158,318.900,58.192,58.192,377.092,35.989.867,67.509.199,103.499.066
7,30/09/2022,"R$ 6,45 B","R$ 2,82 B","R$ 27,13",36.308.767,67.567.391,67.567.391,103.876.158,318.900,58.192,58.192,377.092,35.989.867,67.509.199,103.499.066
8,30/06/2022,"R$ 6,88 B","R$ 3,22 B","R$ 31,00",36.308.767,67.567.391,67.567.391,103.876.158,206.600,164.510,164.510,371.110,36.102.167,67.402.881,103.505.048
9,31/03/2022,"R$ 6,46 B","R$ 2,64 B","R$ 27,98",33.007.970,61.424.902,61.424.902,94.432.872,0,30.100,30.100,30.100,33.007.970,61.394.802,94.402.772
10,31/12/2021,"R$ 6,25 B","R$ 2,29 B","R$ 24,24",33.007.970,61.424.902,61.424.902,94.432.872,0,30.100,30.100,30.100,33.007.970,61.394.802,94.402.772
11,30/09/2021,"R$ 6,08 B","R$ 2,53 B","R$ 26,84",33.007.970,61.424.902,61.424.902,94.432.872,0,30.100,30.100,30.100,33.007.970,61.394.802,94.402.772
12,30/06/2021,"R$ 4,91 B","R$ 1,98 B","R$ 20,98",33.007.000,61.425.000,61.425.000,94.432.000,0,30.000,30.000,30.000,33.007.000,61.395.000,94.402.000
13,31/03/2021,"R$ 4,84 B","R$ 2,07 B","R$ 21,96",33.007.000,61.425.000,61.425.000,94.432.000,0,30.000,30.000,30.000,33.007.000,61.395.000,94.402.000
14,31/12/2020,"R$ 4,51 B","R$ 1,73 B","R$ 18,27",33.007.000,61.425.000,61.425.000,94.432.000,0,25.000,25.000,25.000,33.007.000,61.400.000,94.407.000
15,30/09/2020,"R$ 4,34 B","R$ 1,53 B","R$ 15,97",33.703.000,61.914.000,61.914.000,95.617.000,696.000,487.000,487.000,1.183.000,33.007.000,61.427.000,94.434.000
16,30/06/2020,"R$ 4,11 B","R$ 1,40 B","R$ 14,32",34.462.000,63.356.000,63.356.000,97.818.000,204.000,1.442.000,1.442.000,1.646.000,34.258.000,61.914.000,96.172.000
17,31/03/2020,"R$ 3,93 B","R$ 1,38 B","R$ 14,13",34.462.000,63.356.000,63.356.000,97.818.000,111.000,1.020.000,1.020.000,1.131.000,34.351.000,62.336.000,96.687.000
18,31/12/2019,"R$ 3,72 B","R$ 1,47 B","R$ 14,49",35.252.000,66.428.000,66.428.000,101.680.000,334.000,2.900.000,2.900.000,3.234.000,34.918.000,63.528.000,98.446.000
19,30/09/2019,"R$ 3,64 B","R$ 1,32 B","R$ 13,02",35.252.000,66.428.000,66.428.000,101.680.000,320.000,2.572.000,2.572.000,2.892.000,34.932.000,63.856.000,98.788.000
20,30/06/2019,"R$ 3,73 B","R$ 1,38 B","R$ 13,59",35.252.000,66.428.000,66.428.000,101.680.000,248.000,984.000,984.000,1.232.000,35.004.000,65.444.000,100.448.000
21,31/03/2019,"R$ 3,93 B","R$ 1,37 B","R$ 15,69",30.216.000,56.938.000,56.938.000,87.154.000,15.000,306.000,306.000,321.000,30.201.000,56.632.000,86.833.000
22,31/12/2018,"R$ 4,04 B","R$ 1,35 B","R$ 14,78",30.382.000,60.764.000,60.764.000,91.146.000,147.000,3.549.000,3.549.000,3.696.000,30.235.000,57.215.000,87.450.000
23,30/09/2018,"R$ 3,98 B","R$ 1,29 B","R$ 15,50",27.850.000,55.700.000,55.700.000,83.550.000,97.000,2.824.000,2.824.000,2.921.000,27.753.000,52.876.000,80.629.000
24,30/06/2018,"R$ 4,09 B","R$ 1,15 B","R$ 13,79",27.850.000,55.700.000,55.700.000,83.550.000,97.000,2.824.000,2.824.000,2.921.000,27.753.000,52.876.000,80.629.000
25,31/03/2018,"R$ 4,27 B","R$ 1,13 B","R$ 13,57",27.850.000,55.700.000,55.700.000,83.550.000,97.000,2.824.000,2.824.000,2.921.000,27.753.000,52.876.000,80.629.000
26,31/12/2017,"R$ 3,47 B","R$ 990,93 M","R$ 11,86",27.850.000,55.700.000,55.700.000,83.550.000,97.000,2.824.000,2.824.000,2.921.000,27.753.000,52.876.000,80.629.000
27,30/09/2017,"R$ 3,56 B","R$ 991,68 M","R$ 11,87",27.850.000,55.700.000,55.700.000,83.550.000,97.000,2.824.000,2.824.000,2.921.000,27.753.000,52.876.000,80.629.000
28,30/06/2017,"R$ 3,61 B","R$ 1,24 B","R$ 14,80",27.850.000,55.700.000,55.700.000,83.550.000,97.000,2.824.000,2.824.000,2.921.000,27.753.000,52.876.000,80.629.000
29,31/03/2017,"R$ 3,48 B","R$ 1,20 B","R$ 14,40",27.850.000,55.700.000,55.700.000,83.550.000,97.000,2.824.000,2.824.000,2.921.000,27.753.000,52.876.000,80.629.000
30,31/12/2016,"R$ 3,49 B","R$ 1,08 B","R$ 12,95",27.850.000,55.700.000,55.700.000,83.550.000,97.000,2.824.000,2.824.000,2.921.000,27.753.000,52.876.000,80.629.000
31,30/09/2016,"R$ 1,71 B","R$ 905,05 M","R$ 10,83",27.850.000,55.700.000,55.700.000,83.550.000,97.000,2.824.000,2.824.000,2.921.000,27.753.000,52.876.000,80.629.000
32,30/06/2016,"R$ 1,71 B","R$ 885,26 M","R$ 10,60",27.850.000,55.700.000,55.700.000,83.550.000,97.000,2.824.000,2.824.000,2.921.000,27.753.000,52.876.000,80.629.000
33,31/03/2016,"R$ 1,75 B","R$ 869,24 M","R$ 10,40",27.850.000,55.700.000,55.700.000,83.550.000,97.000,2.824.000,2.824.000,2.921.000,27.753.000,52.876.000,80.629.000
34,31/12/2015,"R$ 1,67 B","R$ 827,22 M","R$ 9,90",27.850.000,55.700.000,55.700.000,83.550.000,97.000,2.824.000,2.824.000,2.921.000,27.753.000,52.876.000,80.629.000
35,30/09/2015,"R$ 1,71 B","R$ 813,91 M","R$ 9,74",27.850.000,55.700.000,55.700.000,83.550.000,97.000,2.824.000,2.824.000,2.921.000,27.753.000,52.876.000,80.629.000
36,30/06/2015,"R$ 1,68 B","R$ 806,59 M","R$ 9,65",27.850.000,55.700.000,55.700.000,83.550.000,97.000,2.824.000,2.824.000,2.921.000,27.753.000,52.876.000,80.629.000
37,31/03/2015,"R$ 1,74 B","R$ 778,44 M","R$ 9,32",27.850.000,55.700.000,55.700.000,83.550.000,97.000,2.824.000,2.824.000,2.921.000,27.753.000,52.876.000,80.629.000
38,31/12/2014,"R$ 1,63 B","R$ 776,87 M","R$ 9,30",27.850.000,55.700.000,55.700.000,83.550.000,97.000,2.824.000,2.824.000,2.921.000,27.753.000,52.876.000,80.629.000
39,30/09/2014,"R$ 1,67 B","R$ 781,80 M","R$ 0,94",278.501.000,557.001.000,557.001.000,835.502.000,977.000,28.238.000,28.238.000,29.215.000,277.524.000,528.763.000,806.287.000
40,30/06/2014,"R$ 1,65 B","R$ 790,83 M","R$ 0,95",278.501.000,557.001.000,557.001.000,835.502.000,977.000,28.238.000,28.238.000,29.215.000,277.524.000,528.763.000,806.287.000
41,31/03/2014,"R$ 1,70 B","R$ 772,50 M","R$ 0,92",278.501.000,557.001.000,557.001.000,835.502.000,977.000,28.238.000,28.238.000,29.215.000,277.524.000,528.763.000,806.287.000
42,31/12/2013,"R$ 1,61 B","R$ 742,03 M","R$ 0,89",278.501.000,557.001.000,557.001.000,835.502.000,977.000,28.238.000,28.238.000,29.215.000,277.524.000,528.763.000,806.287.000
43,30/09/2013,"R$ 1,73 B","R$ 740,93 M","R$ 0,89",278.501.000,557.001.000,557.001.000,835.502.000,977.000,28.238.000,28.238.000,29.215.000,277.524.000,528.763.000,806.287.000
44,30/06/2013,"R$ 1,39 B","R$ 400,52 M","R$ 0,48",278.499.000,556.999.000,556.999.000,835.498.000,0,484.000,484.000,484.000,278.499.000,556.515.000,835.014.000
45,31/03/2013,"R$ 649,38 M","R$ 412,73 M","R$ 0,49",278.499.000,556.999.000,556.999.000,835.498.000,0,484.000,484.000,484.000,278.499.000,556.515.000,835.014.000
46,31/12/2012,"R$ 769,57 M","R$ 411,91 M","R$ 0,49",278.499.000,556.999.000,556.999.000,835.498.000,0,484.000,484.000,484.000,278.499.000,556.515.000,835.014.000
47,30/09/2012,"R$ 865,19 M","R$ 410,08 M","R$ 0,49",278.499.000,556.999.000,556.999.000,835.498.000,0,484.000,484.000,484.000,278.499.000,556.515.000,835.014.000
48,30/06/2012,"R$ 828,28 M","R$ 388,73 M","R$ 0,47",278.499.000,556.999.000,556.999.000,835.498.000,0,484.000,484.000,484.000,278.499.000,556.515.000,835.014.000
49,31/03/2012,"R$ 868,05 M","R$ 384,25 M","R$ 0,46",278.499.000,556.999.000,556.999.000,835.498.000,0,484.000,484.000,484.000,278.499.000,556.515.000,835.014.000
50,31/12/2011,"R$ 889,82 M","R$ 381,29 M","R$ 0,46",278.499.000,556.999.000,556.999.000,835.498.000,0,484.000,484.000,484.000,278.499.000,556.515.000,835.014.000
51,30/09/2011,"R$ 882,64 M","R$ 381,48 M","R$ 0,46",278.499.000,556.999.000,556.999.000,835.498.000,0,484.000,484.000,484.000,278.499.000,556.515.000,835.014.000
52,30/06/2011,"R$ 1,01 B","R$ 400,39 M","R$ 0,48",278.499.000,556.999.000,556.999.000,835.498.000,0,484.000,484.000,484.000,278.499.000,556.515.000,835.014.000
53,31/03/2011,"R$ 1,03 B","R$ 389,11 M","R$ 0,47",278.499.000,556.999.000,556.999.000,835.498.000,0,484.000,484.000,484.000,278.499.000,556.515.000,835.014.000
54,31/12/2010,"R$ 1,01 B","R$ 374,09 M","R$ 0,45",278.499.000,556.999.000,556.999.000,835.498.000,0,484.000,484.000,484.000,278.499.000,556.515.000,835.014.000
55,30/09/2010,"R$ 1,03 B","R$ 364,51 M","R$ 0,44",278.499.000,556.999.000,556.999.000,835.498.000,0,484.000,484.000,484.000,278.499.000,556.515.000,835.014.000
56,30/06/2010,"R$ 1,03 B","R$ 360,10 M","R$ 0,43",278.499.000,556.999.000,556.999.000,835.498.000,0,484.000,484.000,484.000,278.499.000,556.515.000,835.014.000
57,31/03/2010,"R$ 6,67 B","R$ 348,42 M","R$ 0,42",278.499.000,556.999.000,556.999.000,835.498.000,0,484.000,484.000,484.000,278.499.000,556.515.000,835.014.000
58,31/12/2009,"R$ 1,42 B","R$ 347,15 M","R$ 0,42",278.499.000,556.999.000,556.999.000,835.498.000,0,484.000,484.000,484.000,278.499.000,556.515.000,835.014.000
59,30/09/2009,"R$ 11,81 B","R$ 1,10 B","R$ 1,31",278.499.000,556.999.000,556.999.000,835.498.000,0,484.000,484.000,484.000,278.499.000,556.515.000,835.014.000
60,30/06/2009,"R$ 11,52 B","R$ 1,06 B","R$ 1,27",278.499.000,556.999.000,556.999.000,835.498.000,0,484.000,484.000,484.000,278.499.000,556.515.000,835.014.000
61,31/03/2009,"R$ 11,84 B","R$ 955,93 M","R$ 1,14",278.499.000,556.999.000,556.999.000,835.498.000,0,484.000,484.000,484.000,278.499.000,556.515.000,835.014.000
62,31/12/2008,"R$ 11,92 B","R$ 1,03 B","R$ 1,24",278.499.000,556.999.000,556.999.000,835.498.000,0,484.000,484.000,484.000,278.499.000,556.515.000,835.014.000
63,30/09/2008,"R$ 11,49 B","R$ 1,12 B","R$ 1,34",278.499.000,556.999.000,556.999.000,835.498.000,0,484.000,484.000,484.000,278.499.000,556.515.000,835.014.000
64,30/06/2008,"R$ 10,73 B","R$ 1,27 B","R$ 1,52",278.499.000,556.999.000,556.999.000,835.498.000,0,440.000,440.000,440.000,278.499.000,556.559.000,835.058.000
65,31/03/2008,"R$ 4,64 B","R$ 1,29 B","R$ 1,70",253.181.000,506.363.000,506.363.000,759.544.000,0,340.000,340.000,340.000,253.181.000,506.023.000,759.204.000
66,31/12/2007,"R$ 4,20 B","R$ 1,23 B","R$ 1,62",253.181.000,506.363.000,506.363.000,759.544.000,0,0,0,0,253.181.000,506.363.000,759.544.000
67,30/09/2007,"R$ 3,56 B","R$ 1,25 B","R$ 1,65",253.181.000,506.363.000,506.363.000,759.544.000,0,0,0,0,253.181.000,506.363.000,759.544.000
68,30/06/2007,"R$ 3,31 B","R$ 1,21 B","R$ 1,60",253.181.000,506.363.000,506.363.000,759.544.000,0,0,0,0,253.181.000,506.363.000,759.544.000
69,31/03/2007,"R$ 2,93 B","R$ 1,17 B","R$ 1,85",210.984.000,421.969.000,421.969.000,632.953.000,0,0,0,0,210.984.000,421.969.000,632.953.000
70,31/12/2006,"R$ 2,90 B","R$ 1,13 B","R$ 1,78",210.984.000,421.969.000,421.969.000,632.953.000,0,0,0,0,210.984.000,421.969.000,632.953.000
71,30/09/2006,"R$ 2,82 B","R$ 1,11 B","R$ 1,76",210.984.000,421.969.000,421.969.000,632.953.000,0,0,0,0,210.984.000,421.969.000,632.953.000
72,30/06/2006,"R$ 2,66 B","R$ 1,10 B","R$ 1,75",210.984.000,421.969.000,421.969.000,632.953.000,0,0,0,0,210.984.000,421.969.000,632.953.000
73,31/03/2006,"R$ 2,63 B","R$ 1,10 B","R$ 1,92",191.804.000,383.608.000,383.608.000,575.412.000,0,0,0,0,191.804.000,383.608.000,575.412.000
74,31/12/2005,"R$ 2,61 B","R$ 1,07 B","R$ 1,86",191.804.000,383.608.000,383.608.000,575.412.000,0,0,0,0,191.804.000,383.608.000,575.412.000
75,30/09/2005,"R$ 2,57 B","R$ 1,05 B","R$ 1,82",191.804.000,383.608.000,383.608.000,575.412.000,0,0,0,0,191.804.000,383.608.000,575.412.000
76,30/06/2005,"R$ 2,46 B","R$ 1,03 B","R$ 1,80",191.804.000,383.608.000,383.608.000,575.412.000,0,0,0,0,191.804.000,383.608.000,575.412.000
77,31/03/2005,"R$ 2,33 B","R$ 1,01 B","R$ 2,11",159.837.000,319.673.000,319.673.000,479.510.000,0,0,0,0,159.837.000,319.673.000,479.510.000
78,31/12/2004,"R$ 2,26 B","R$ 945,91 M","R$ 1,97",159.837.000,319.673.000,319.673.000,479.510.000,0,0,0,0,159.837.000,319.673.000,479.510.000
79,30/09/2004,"R$ 2,25 B","R$ 933,53 M","R$ 1,95",159.837.000,319.673.000,319.673.000,479.510.000,0,0,0,0,159.837.000,319.673.000,479.510.000
80,30/06/2004,"R$ 2,17 B","R$ 889,48 M","R$ 1,85",159.837.000,319.673.000,319.673.000,479.510.000,0,0,0,0,159.837.000,319.673.000,479.510.000
81,31/03/2004,"R$ 2,00 B","R$ 838,41 M","R$ 2,10",133.197.000,266.395.000,266.395.000,399.592.000,0,0,0,0,133.197.000,266.395.000,399.592.000
82,31/12/2003,"R$ 1,88 B","R$ 806,35 M","R$ 2,02",133.197.000,266.395.000,266.395.000,399.592.000,0,0,0,0,133.197.000,266.395.000,399.592.000
83,30/09/2003,"R$ 1,80 B","R$ 814,92 M","R$ 2,04",133.197.000,266.395.000,266.395.000,399.592.000,0,0,0,0,133.197.000,266.395.000,399.592.000
84,30/06/2003,"R$ 1,67 B","R$ 788,65 M","R$ 1,97",133.197.000,266.395.000,266.395.000,399.592.000,0,0,0,0,133.197.000,266.395.000,399.592.000
85,31/03/2003,"R$ 1,68 B","R$ 775,43 M","R$ 2,13",121.088.000,242.177.000,242.177.000,363.265.000,0,0,0,0,121.088.000,242.177.000,363.265.000
86,31/12/2002,"R$ 1,57 B","R$ 737,63 M","R$ 2,03",121.088.000,242.177.000,242.177.000,363.265.000,0,0,0,0,121.088.000,242.177.000,363.265.000
87,30/09/2002,"R$ 877,51 M","R$ 747,04 M","R$ 2,06",121.088.000,242.177.000,242.177.000,363.265.000,0,0,0,0,121.088.000,242.177.000,363.265.000
88,30/06/2002,"R$ 842,35 M","R$ 713,34 M","R$ 1,96",121.088.000,242.177.000,242.177.000,363.265.000,0,0,0,0,121.088.000,242.177.000,363.265.000
89,31/03/2002,"R$ 822,63 M","R$ 685,36 M","R$ 1,89",121.088.000,242.177.000,242.177.000,363.265.000,0,0,0,0,121.088.000,242.177.000,363.265.000
90,31/12/2001,"R$ 1,08 B","R$ 669,03 M","R$ 1,84",121.088.000,242.177.000,242.177.000,363.265.000,0,0,0,0,121.088.000,242.177.000,363.265.000
91,30/06/2001,"R$ 786,00 M","R$ 644,23 M","R$ 1,77",121.088.000,242.177.000,242.177.000,363.265.000,0,0,0,0,121.088.000,242.177.000,363.265.000
92,31/03/2001,"R$ 765,49 M","R$ 621,40 M","R$ 2,05",100.907.000,201.814.000,201.814.000,302.721.000,0,0,0,0,100.907.000,201.814.000,302.721.000
93,31/12/2000,"R$ 947,43 M","R$ 592,36 M","R$ 1,96",100.907.000,201.814.000,201.814.000,302.721.000,0,0,0,0,100.907.000,201.814.000,302.721.000
94,30/09/2000,"R$ 755,90 M","R$ 608,44 M","R$ 2,01",100.907.000,201.814.000,201.814.000,302.721.000,0,0,0,0,100.907.000,201.814.000,302.721.000
95,30/06/2000,"R$ 736,98 M","R$ 584,39 M","R$ 1,93",100.907.000,201.814.000,201.814.000,302.721.000,0,0,0,0,100.907.000,201.814.000,302.721.000
96,31/03/2000,"R$ 714,68 M","R$ 549,89 M","R$ 2,54",72.076.000,144.153.000,144.153.000,216.229.000,0,0,0,0,72.076.000,144.153.000,216.229.000
