,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 138,87 M","- R$ 239,44 M","- R$ 239,94 M","- R$ 337,42 M"
1,31/03/2024,"- R$ 149,01 M","R$ 319,56 M","R$ 368,44 M","R$ 533,03 M"
2,31/12/2023,"R$ 147,87 M","- R$ 178,49 M","R$ 522,17 M","R$ 473,40 M"
3,30/09/2023,"R$ 377,12 M","- R$ 273,46 M","- R$ 13,19 M","R$ 74,79 M"
4,30/06/2023,"R$ 432,88 M","- R$ 368,63 M","- R$ 348,77 M","- R$ 306,45 M"
5,31/03/2023,"R$ 107,26 M","R$ 612,91 M","- R$ 1,35 M","R$ 699,34 M"
6,31/12/2022,"R$ 564,52 M","R$ 79,37 M","- R$ 580,40 M","- R$ 12,89 M"
7,30/09/2022,"R$ 397,20 M","R$ 163,40 M","- R$ 647,02 M","- R$ 132,64 M"
8,30/06/2022,"R$ 607,07 M","- R$ 36,74 M","- R$ 343,82 M","R$ 216,99 M"
9,31/03/2022,"R$ 467,53 M","- R$ 264,85 M","- R$ 102,00 M","- R$ 505,00 mil"
10,31/12/2021,"R$ 1,29 B","- R$ 779,10 M","- R$ 993,99 M","- R$ 493,20 M"
11,30/09/2021,"R$ 545,69 M","- R$ 365,15 M","- R$ 119,69 M","R$ 64,03 M"
12,30/06/2021,"R$ 317,77 M","- R$ 226,24 M","- R$ 156,54 M","- R$ 85,24 M"
13,31/03/2021,"R$ 139,75 M","- R$ 43,69 M","- R$ 173,51 M","- R$ 79,27 M"
14,31/12/2020,"R$ 373,37 M","- R$ 193,54 M","- R$ 122,82 M","R$ 57,60 M"
15,30/09/2020,"R$ 342,84 M","- R$ 100,99 M","- R$ 99,31 M","R$ 124,16 M"
16,30/06/2020,"R$ 350,78 M","R$ 148,00 mil","- R$ 58,95 M","R$ 306,72 M"
17,31/03/2020,"R$ 1,65 M","R$ 143,32 M","- R$ 7,07 M","R$ 134,85 M"
18,31/12/2019,"R$ 200,55 M","R$ 91,72 M","- R$ 283,70 M","R$ 130,79 M"
19,30/09/2019,"R$ 84,97 M","- R$ 86,84 M","- R$ 77,76 M","- R$ 93,11 M"
20,30/06/2019,"R$ 4,62 M","R$ 211,64 M","- R$ 227,50 M","- R$ 4,55 M"
21,31/03/2019,"R$ 163,45 M","R$ 77,02 M","- R$ 166,02 M","R$ 66,86 M"
22,31/12/2018,"R$ 273,14 M","- R$ 157,92 M","- R$ 235,70 M","- R$ 102,39 M"
23,30/09/2018,"R$ 264,81 M","R$ 130,13 M","- R$ 225,12 M","R$ 163,10 M"
24,30/06/2018,"R$ 164,36 M","R$ 36,67 M","- R$ 281,97 M","- R$ 89,44 M"
25,31/03/2018,"R$ 189,95 M","- R$ 545,19 M","R$ 507,10 M","R$ 151,72 M"
26,31/12/2017,"R$ 216,66 M","- R$ 78,89 M","- R$ 124,40 M","R$ 11,09 M"
27,30/09/2017,"R$ 109,98 M","- R$ 277,68 M","- R$ 58,95 M","- R$ 231,59 M"
28,30/06/2017,"R$ 38,65 M","- R$ 28,46 M","R$ 121,59 M","R$ 128,97 M"
29,31/03/2017,"R$ 56,96 M","- R$ 81,90 M","- R$ 189,43 M","- R$ 213,26 M"
30,31/12/2016,"R$ 319,03 M","R$ 598,86 M","- R$ 714,33 M","R$ 203,57 M"
31,30/09/2016,"R$ 71,79 M","- R$ 9,18 M","- R$ 72,05 M","- R$ 9,44 M"
32,30/06/2016,"R$ 145,19 M","- R$ 151,85 M","- R$ 66,48 M","- R$ 73,13 M"
