,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 1,02 B","R$ 318,50 M","R$ 176,11 M","- R$ 24,12 M","R$ 200,23 M","R$ 77,25 M","R$ 7,73",373
1,31/03/2024,"R$ 1,06 B","R$ 326,19 M","R$ 181,52 M","- R$ 23,44 M","R$ 204,96 M","R$ 79,74 M","R$ 7,97",373
2,31/12/2023,"R$ 1,12 B","R$ 335,52 M","R$ 188,70 M","- R$ 23,60 M","R$ 212,29 M","R$ 80,35 M","R$ 8,04",373
3,30/09/2023,"R$ 1,17 B","R$ 335,97 M","R$ 181,77 M","- R$ 24,15 M","R$ 205,93 M","R$ 64,01 M","R$ 6,40",373
4,30/06/2023,"R$ 1,22 B","R$ 301,32 M","R$ 153,84 M","- R$ 22,51 M","R$ 176,35 M","R$ 48,01 M","R$ 4,80",373
5,31/03/2023,"R$ 1,23 B","R$ 248,34 M","R$ 108,26 M","- R$ 22,40 M","R$ 130,66 M","R$ 9,41 M","R$ 0,94",373
6,31/12/2022,"R$ 1,23 B","R$ 202,37 M","R$ 68,86 M","- R$ 21,67 M","R$ 90,53 M","- R$ 17,95 M","- R$ 1,80",373
7,30/09/2022,"R$ 1,21 B","R$ 166,87 M","R$ 48,77 M","- R$ 19,34 M","R$ 68,11 M","- R$ 20,97 M","- R$ 2,10",373
8,30/06/2022,"R$ 1,13 B","R$ 142,42 M","R$ 26,98 M","- R$ 19,09 M","R$ 46,06 M","- R$ 34,11 M","- R$ 3,41",373
9,31/03/2022,"R$ 1,03 B","R$ 149,59 M","R$ 39,44 M","- R$ 18,97 M","R$ 58,41 M","- R$ 12,38 M","- R$ 1,24",373
10,31/12/2021,"R$ 954,28 M","R$ 149,52 M","R$ 44,58 M","- R$ 18,71 M","R$ 63,29 M","R$ 1,53 M","R$ 0,15",373
11,30/09/2021,"R$ 910,03 M","R$ 150,15 M","R$ 49,61 M","- R$ 18,45 M","R$ 68,06 M","R$ 11,94 M","R$ 1,19",373
12,30/06/2021,"R$ 809,37 M","R$ 139,33 M","R$ 40,58 M","- R$ 17,63 M","R$ 58,21 M","R$ 3,23 M","R$ 0,32",373
13,31/03/2021,"R$ 668,73 M","R$ 112,83 M","R$ 8,91 M","- R$ 17,63 M","R$ 26,53 M","- R$ 27,49 M","- R$ 2,75",373
14,31/12/2020,"R$ 618,63 M","R$ 103,69 M","R$ 1,14 M","- R$ 17,84 M","R$ 18,98 M","- R$ 41,49 M","- R$ 4,15",373
