,empresa,razaoSocial,situacao_registro,situacao_emissor,segmento_listagem,atividade,volume_financeiro,setor,subsetor,segmento,indices
0,CEDRO,CIA FIACAO TECIDOS CEDRO CACHOEIRA,ATIVO,FASE OPERACIONAL,Nível 1 de Governança Corporativa,Indústria têxtil,"R$ 17,85 mil",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,-
