,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
27,30/09/2017,"R$ 252,46 M","R$ 34,27 M","- R$ 291,40 M","- R$ 4,68 M"
28,30/06/2017,"R$ 220,95 M","R$ 33,10 M","- R$ 247,69 M","R$ 6,36 M"
29,31/03/2017,"R$ 122,22 M","R$ 55,79 M","- R$ 211,56 M","- R$ 33,56 M"
30,31/12/2016,"R$ 43,71 M","- R$ 7,79 M","- R$ 122,82 M","- R$ 86,91 M"
31,30/09/2016,"- R$ 84,05 M","R$ 153,15 M","- R$ 198,82 M","- R$ 129,72 M"
32,30/06/2016,"R$ 13,10 M","R$ 53,23 M","- R$ 362,61 M","- R$ 296,28 M"
33,31/03/2016,"R$ 101,37 M","R$ 39,77 M","- R$ 462,56 M","- R$ 321,42 M"
34,31/12/2015,"R$ 269,24 M","R$ 3,88 M","- R$ 425,92 M","- R$ 152,81 M"
35,30/09/2015,"R$ 298,68 M","- R$ 8,85 M","- R$ 367,11 M","- R$ 77,28 M"
36,30/06/2015,"R$ 262,61 M","R$ 22,99 M","- R$ 380,36 M","- R$ 94,76 M"
37,31/03/2015,"R$ 252,11 M","R$ 16,17 M","- R$ 213,60 M","R$ 54,69 M"
38,31/12/2014,"- R$ 28,83 M","R$ 23,23 M","- R$ 77,70 M","- R$ 83,30 M"
39,30/09/2014,"R$ 91,03 M","R$ 29,00 M","- R$ 205,39 M","- R$ 85,36 M"
40,30/06/2014,"- R$ 35,93 M","R$ 18,57 M","R$ 12,82 M","- R$ 4,54 M"
41,31/03/2014,"- R$ 78,42 M","R$ 9,02 M","R$ 93,64 M","R$ 24,24 M"
42,31/12/2013,"R$ 30,88 M","R$ 8,28 M","R$ 200,71 M","R$ 239,87 M"
43,30/09/2013,"- R$ 141,69 M","- R$ 21,37 M","R$ 282,85 M","R$ 119,80 M"
44,30/06/2013,"- R$ 147,11 M","- R$ 74,54 M","R$ 362,54 M","R$ 140,89 M"
45,31/03/2013,"- R$ 251,86 M","- R$ 72,48 M","R$ 305,91 M","- R$ 18,43 M"
46,31/12/2012,"- R$ 294,82 M","- R$ 90,99 M","R$ 149,38 M","- R$ 236,43 M"
47,30/09/2012,"- R$ 148,89 M","- R$ 82,48 M","R$ 86,32 M","- R$ 145,06 M"
48,30/06/2012,"- R$ 126,17 M","- R$ 60,12 M","R$ 242,13 M","R$ 55,85 M"
49,31/03/2012,"- R$ 67,63 M","- R$ 47,79 M","- R$ 58,85 M","- R$ 174,28 M"
50,31/12/2011,"- R$ 99,34 M","- R$ 46,70 M","R$ 282,38 M","R$ 136,34 M"
51,30/09/2011,"- R$ 232,40 M","- R$ 45,05 M","R$ 346,61 M","R$ 69,16 M"
52,30/06/2011,"- R$ 274,92 M","- R$ 41,04 M","R$ 307,22 M","- R$ 8,73 M"
53,31/03/2011,"- R$ 317,80 M","- R$ 39,44 M","R$ 562,59 M","R$ 205,35 M"
