,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 62,44 M","- R$ 52,91 M","- R$ 6,89 M","R$ 2,64 M"
1,31/03/2024,"R$ 12,90 M","R$ 42,98 M","R$ 36,59 M","R$ 92,47 M"
2,31/12/2023,"- R$ 79,89 M","R$ 7,23 M","R$ 13,11 M","- R$ 59,55 M"
3,30/09/2023,"- R$ 45,86 M","- R$ 6,04 M","R$ 52,10 M","R$ 207,00 mil"
4,30/06/2023,"- R$ 24,40 M","R$ 2,14 M","- R$ 2,55 M","- R$ 24,81 M"
5,31/03/2023,"- R$ 10,37 M","R$ 61,60 M","R$ 3,12 M","R$ 54,36 M"
6,31/12/2022,"R$ 53,67 M","- R$ 55,56 M","R$ 26,57 M","R$ 24,68 M"
7,30/09/2022,"- R$ 35,68 M","R$ 27,17 M","- R$ 1,18 M","- R$ 9,68 M"
8,30/06/2022,"- R$ 13,58 M","- R$ 3,54 M","- R$ 10,98 M","- R$ 28,10 M"
9,31/03/2022,"- R$ 15,82 M","R$ 31,16 M","R$ 7,56 M","R$ 22,90 M"
10,31/12/2021,"- R$ 30,48 M","R$ 31,80 M","- R$ 10,96 M","- R$ 9,63 M"
11,30/09/2021,"R$ 34,33 M","- R$ 12,64 M","R$ 1,59 M","R$ 23,28 M"
12,30/06/2021,"- R$ 148,28 M","R$ 141,47 M","- R$ 24,11 M","- R$ 30,93 M"
13,31/03/2021,"- R$ 22,69 M","R$ 9,85 M","R$ 32,17 M","R$ 19,33 M"
14,31/12/2020,"- R$ 82,31 M","- R$ 72,23 M","R$ 94,79 M","- R$ 59,75 M"
15,30/09/2020,"- R$ 91,05 M","- R$ 69,65 M","R$ 101,25 M","- R$ 59,46 M"
16,30/06/2020,"- R$ 4,99 M","- R$ 1,69 M","R$ 31,28 M","R$ 24,60 M"
17,31/03/2020,"- R$ 74,44 M","R$ 62,96 M","- R$ 44,02 M","- R$ 55,50 M"
18,31/12/2019,"R$ 22,86 M","R$ 37,51 M","- R$ 40,36 M","R$ 20,01 M"
19,30/09/2019,"R$ 7,71 M","- R$ 80,20 M","R$ 300,13 M","R$ 227,64 M"
20,30/06/2019,"R$ 8,98 M","R$ 16,59 M","- R$ 27,36 M","- R$ 1,80 M"
21,31/03/2019,"R$ 74,61 M","- R$ 28,14 M","- R$ 54,94 M","- R$ 8,47 M"
22,31/12/2018,"- R$ 7,01 M","R$ 25,79 M","- R$ 16,83 M","R$ 1,95 M"
23,30/09/2018,"R$ 15,20 M","R$ 32,75 M","- R$ 45,97 M","R$ 1,98 M"
24,30/06/2018,"R$ 31,88 M","- R$ 44,22 M","R$ 11,77 M","- R$ 564,00 mil"
25,31/03/2018,"R$ 39,74 M","R$ 10,09 M","- R$ 48,91 M","R$ 919,00 mil"
