,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 461,49 M","- R$ 35,81 M","- R$ 86,93 M","- R$ 8,20 M","- R$ 78,73 M","- R$ 116,87 M","- R$ 1,59"
1,31/03/2024,"R$ 384,79 M","- R$ 15,66 M","- R$ 54,94 M","- R$ 8,20 M","- R$ 46,74 M","- R$ 81,20 M","- R$ 1,10"
2,31/12/2023,"R$ 437,12 M","R$ 20,87 M","- R$ 34,39 M","- R$ 8,58 M","- R$ 25,82 M","- R$ 56,17 M","- R$ 0,76"
3,30/09/2023,"R$ 387,77 M","R$ 56,54 M","R$ 36,35 M","- R$ 9,82 M","R$ 46,18 M","R$ 16,52 M","R$ 0,22"
4,30/06/2023,"R$ 390,84 M","R$ 64,09 M","R$ 43,54 M","- R$ 9,95 M","R$ 53,49 M","R$ 26,17 M","R$ 0,36"
5,31/03/2023,"R$ 329,60 M","R$ 51,50 M","R$ 29,63 M","- R$ 10,73 M","R$ 40,36 M","R$ 12,24 M","R$ 0,17"
6,31/12/2022,"R$ 237,35 M","R$ 27,82 M","R$ 22,67 M","- R$ 11,45 M","R$ 34,12 M","R$ 1,05 M","R$ 0,01"
7,30/09/2022,"R$ 182,98 M","R$ 15,40 M","- R$ 44,43 M","- R$ 12,27 M","- R$ 32,16 M","- R$ 73,70 M","- R$ 1,00"
8,30/06/2022,"R$ 136,26 M","R$ 3,16 M","- R$ 74,98 M","- R$ 12,76 M","- R$ 62,22 M","- R$ 120,37 M","- R$ 1,63"
9,31/03/2022,"R$ 161,17 M","R$ 7,94 M","- R$ 111,61 M","- R$ 12,46 M","- R$ 99,14 M","- R$ 165,41 M","- R$ 2,25"
10,31/12/2021,"R$ 146,36 M","R$ 8,20 M","- R$ 128,11 M","- R$ 11,91 M","- R$ 116,20 M","- R$ 184,73 M","- R$ 2,51"
11,30/09/2021,"R$ 167,28 M","R$ 8,88 M","- R$ 103,34 M","- R$ 9,39 M","- R$ 93,95 M","- R$ 156,46 M","- R$ 2,13"
12,30/06/2021,"R$ 200,92 M","R$ 4,95 M","- R$ 105,94 M","- R$ 8,44 M","- R$ 97,50 M","- R$ 146,85 M","- R$ 1,99"
13,31/03/2021,"R$ 169,27 M","- R$ 3,56 M","- R$ 104,07 M","- R$ 7,88 M","- R$ 96,20 M","- R$ 132,80 M","- R$ 1,80"
14,31/12/2020,"R$ 180,65 M","- R$ 16,16 M","- R$ 142,56 M","- R$ 7,28 M","- R$ 135,28 M","- R$ 164,85 M","- R$ 2,24"
15,30/09/2020,"R$ 268,56 M","- R$ 11,81 M","- R$ 172,25 M","- R$ 8,04 M","- R$ 164,21 M","- R$ 193,78 M","- R$ 2,63"
16,30/06/2020,"R$ 284,11 M","- R$ 10,35 M","- R$ 186,71 M","- R$ 7,87 M","- R$ 178,84 M","- R$ 210,44 M","- R$ 2,86"
17,31/03/2020,"R$ 297,59 M","- R$ 15,29 M","- R$ 275,64 M","- R$ 7,87 M","- R$ 267,77 M","- R$ 314,24 M","- R$ 0,43"
18,31/12/2019,"R$ 365,97 M","R$ 31,51 M","- R$ 212,23 M","- R$ 7,98 M","- R$ 204,25 M","- R$ 257,92 M","- R$ 0,35"
19,30/09/2019,"R$ 213,67 M","R$ 22,76 M","- R$ 209,12 M","- R$ 7,38 M","- R$ 201,75 M","- R$ 262,48 M","- R$ 0,36"
20,30/06/2019,"R$ 162,99 M","R$ 3,70 M","- R$ 232,83 M","- R$ 7,44 M","- R$ 225,39 M","- R$ 283,79 M","- R$ 0,86"
21,31/03/2019,"R$ 206,68 M","R$ 3,32 M","- R$ 168,39 M","- R$ 7,59 M","- R$ 160,79 M","- R$ 225,48 M","- R$ 0,68"
22,31/12/2018,"R$ 175,93 M","- R$ 33,47 M","- R$ 216,70 M","- R$ 7,70 M","- R$ 209,00 M","- R$ 277,05 M","- R$ 0,84"
23,30/09/2018,"R$ 160,88 M","- R$ 64,82 M","- R$ 332,92 M","- R$ 7,91 M","- R$ 325,01 M","- R$ 388,07 M","- R$ 1,17"
24,30/06/2018,"R$ 199,71 M","- R$ 50,89 M","- R$ 392,11 M","- R$ 8,61 M","- R$ 383,50 M","- R$ 456,73 M","- R$ 1,38"
25,31/03/2018,"R$ 266,79 M","- R$ 93,81 M","- R$ 449,12 M","- R$ 9,01 M","- R$ 440,11 M","- R$ 510,89 M","- R$ 1,54"
26,31/12/2017,"R$ 307,99 M","- R$ 111,19 M","- R$ 473,55 M","- R$ 9,15 M","- R$ 464,41 M","- R$ 520,65 M","- R$ 1,57"
27,30/09/2017,"R$ 315,48 M","- R$ 116,28 M","- R$ 559,59 M","- R$ 9,12 M","- R$ 550,47 M","- R$ 596,98 M","- R$ 1,80"
28,30/06/2017,"R$ 308,12 M","- R$ 145,63 M","- R$ 547,35 M","- R$ 8,96 M","- R$ 538,40 M","- R$ 563,02 M","- R$ 1,70"
29,31/03/2017,"R$ 283,79 M","- R$ 110,11 M","- R$ 521,37 M","- R$ 9,22 M","- R$ 512,15 M","- R$ 514,84 M","- R$ 1,73"
30,31/12/2016,"R$ 341,08 M","- R$ 77,71 M","- R$ 465,08 M","- R$ 9,87 M","- R$ 455,21 M","- R$ 448,98 M","- R$ 1,64"
31,30/09/2016,"R$ 407,02 M","- R$ 43,29 M","- R$ 58,54 M","- R$ 11,24 M","- R$ 47,30 M","- R$ 29,03 M","- R$ 0,15"
32,30/06/2016,"R$ 779,34 M","R$ 109,74 M","R$ 78,40 M","- R$ 13,88 M","R$ 92,28 M","R$ 86,79 M","R$ 0,50"
33,31/03/2016,"R$ 1,05 B","R$ 243,84 M","R$ 210,32 M","- R$ 16,10 M","R$ 226,42 M","R$ 209,94 M","R$ 1,21"
34,31/12/2015,"R$ 1,27 B","R$ 326,98 M","R$ 249,92 M","- R$ 18,13 M","R$ 268,06 M","R$ 237,55 M","R$ 1,32"
35,30/09/2015,"R$ 1,46 B","R$ 399,13 M","R$ 107,41 M","- R$ 19,39 M","R$ 126,79 M","R$ 76,83 M","R$ 0,43"
36,30/06/2015,"R$ 1,47 B","R$ 403,18 M","R$ 131,18 M","- R$ 20,00 M","R$ 151,19 M","R$ 100,94 M","R$ 0,56"
37,31/03/2015,"R$ 1,61 B","R$ 452,92 M","R$ 183,64 M","- R$ 22,06 M","R$ 205,70 M","R$ 149,31 M","R$ 0,83"
38,31/12/2014,"R$ 1,60 B","R$ 447,19 M","R$ 183,17 M","- R$ 24,11 M","R$ 207,28 M","R$ 155,35 M","R$ 0,86"
39,30/09/2014,"R$ 1,72 B","R$ 476,52 M","R$ 224,84 M","- R$ 26,43 M","R$ 251,27 M","R$ 190,95 M","R$ 1,06"
40,30/06/2014,"R$ 1,78 B","R$ 508,06 M","R$ 254,51 M","- R$ 27,60 M","R$ 282,10 M","R$ 221,35 M","R$ 1,23"
41,31/03/2014,"R$ 1,77 B","R$ 510,75 M","R$ 273,94 M","- R$ 27,95 M","R$ 301,88 M","R$ 214,84 M","R$ 1,19"
42,31/12/2013,"R$ 1,83 B","R$ 546,01 M","R$ 322,06 M","- R$ 27,32 M","R$ 349,38 M","R$ 221,15 M","R$ 1,19"
