,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 1,53 B","R$ 482,55 M","R$ 6,55",73.619.000,0,0,73.619.000,0,0,0,0,73.619.000,0,73.619.000
1,31/03/2024,"R$ 1,59 B","R$ 513,86 M","R$ 6,98",73.619.000,0,0,73.619.000,0,0,0,0,73.619.000,0,73.619.000
2,31/12/2023,"R$ 1,53 B","R$ 534,53 M","R$ 7,26",73.619.000,0,0,73.619.000,0,0,0,0,73.619.000,0,73.619.000
3,30/09/2023,"R$ 1,55 B","R$ 591,43 M","R$ 8,03",73.619.000,0,0,73.619.000,0,0,0,0,73.619.000,0,73.619.000
4,30/06/2023,"R$ 1,57 B","R$ 598,66 M","R$ 8,13",73.619.000,0,0,73.619.000,0,0,0,0,73.619.000,0,73.619.000
5,31/03/2023,"R$ 1,56 B","R$ 594,08 M","R$ 8,07",73.619.000,0,0,73.619.000,0,0,0,0,73.619.000,0,73.619.000
6,31/12/2022,"R$ 1,61 B","R$ 589,94 M","R$ 8,01",73.619.000,0,0,73.619.000,0,0,0,0,73.619.000,0,73.619.000
7,30/09/2022,"R$ 1,55 B","R$ 575,51 M","R$ 7,82",73.619.000,0,0,73.619.000,0,0,0,0,73.619.000,0,73.619.000
8,30/06/2022,"R$ 1,54 B","R$ 573,85 M","R$ 7,79",73.619.000,0,0,73.619.000,0,0,0,0,73.619.000,0,73.619.000
9,31/03/2022,"R$ 1,56 B","R$ 583,20 M","R$ 7,92",73.619.000,0,0,73.619.000,0,0,0,0,73.619.000,0,73.619.000
10,31/12/2021,"R$ 1,56 B","R$ 590,25 M","R$ 8,02",73.619.000,0,0,73.619.000,0,0,0,0,73.619.000,0,73.619.000
11,30/09/2021,"R$ 1,56 B","R$ 649,13 M","R$ 8,82",73.619.000,0,0,73.619.000,0,0,0,0,73.619.000,0,73.619.000
12,30/06/2021,"R$ 1,60 B","R$ 694,22 M","R$ 9,43",73.619.000,0,0,73.619.000,0,0,0,0,73.619.000,0,73.619.000
13,31/03/2021,"R$ 1,77 B","R$ 749,35 M","R$ 10,18",73.619.000,0,0,73.619.000,0,0,0,0,73.619.000,0,73.619.000
14,31/12/2020,"R$ 1,74 B","R$ 775,71 M","R$ 10,54",73.619.000,0,0,73.619.000,0,0,0,0,73.619.000,0,73.619.000
15,30/09/2020,"R$ 1,69 B","R$ 806,41 M","R$ 10,95",73.619.000,0,0,73.619.000,0,0,0,0,73.619.000,0,73.619.000
16,30/06/2020,"R$ 1,62 B","R$ 841,81 M","R$ 11,43",73.619.000,0,0,73.619.000,0,0,0,0,73.619.000,0,73.619.000
17,31/03/2020,"R$ 1,62 B","R$ 882,15 M","R$ 1,20",736.192.000,0,0,736.192.000,0,0,0,0,736.192.000,0,736.192.000
18,31/12/2019,"R$ 1,72 B","R$ 940,57 M","R$ 1,28",736.192.000,0,0,736.192.000,0,0,0,0,736.192.000,0,736.192.000
19,30/09/2019,"R$ 1,89 B","R$ 1,00 B","R$ 1,36",736.192.000,0,0,736.192.000,0,0,0,0,736.192.000,0,736.192.000
