,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"32,77%","34,41%","49,65%","52,13%","37,79%","20,26%","33,82%","17,06%","20,18%","22,24%","1,19","1,84","0,84","-0,31"
1,30/06/2024,"32,08%","33,76%","48,61%","51,15%","37,87%","20,02%","33,28%","17,16%","19,97%","21,97%","1,17","1,94","0,94","-0,33"
2,31/03/2024,"31,23%","32,64%","47,32%","49,45%","38,70%","19,89%","33,27%","17,52%","19,88%","21,84%","1,14","1,84","0,84","-0,45"
3,31/12/2023,"30,03%","30,81%","45,49%","46,68%","38,64%","20,37%","33,23%","17,63%","19,88%","21,81%","1,16","1,82","0,82","-0,52"
4,30/09/2023,"28,43%","29,04%","43,08%","44,00%","37,28%","18,70%","32,36%","16,23%","19,44%","21,37%","1,15","1,87","0,87","-0,34"
5,30/06/2023,"28,32%","29,16%","42,91%","44,18%","37,47%","19,42%","31,91%","15,83%","19,05%","20,94%","1,23","1,89","0,89","-0,32"
6,31/03/2023,"27,62%","28,43%","41,85%","43,08%","36,81%","18,91%","30,38%","14,85%","17,84%","19,74%","1,27","1,95","0,95","-0,27"
7,31/12/2022,"26,06%","26,29%","39,49%","39,84%","30,93%","17,58%","29,08%","14,07%","16,89%","18,78%","1,25","1,90","0,90","-0,18"
8,30/09/2022,"25,50%","25,49%","38,64%","38,63%","30,50%","17,28%","28,42%","13,66%","16,27%","18,21%","1,27","1,99","0,99","0,04"
9,30/06/2022,"27,49%","27,32%","41,65%","41,39%","29,61%","16,55%","27,88%","13,25%","15,77%","17,79%","1,25","1,93","0,93","0,06"
10,31/03/2022,"28,12%","27,86%","42,60%","42,22%","31,44%","17,79%","28,58%","14,88%","17,24%","19,34%","1,20","1,95","0,95","0,07"
11,31/12/2021,"29,83%","29,33%","45,20%","44,44%","31,01%","17,99%","29,54%","15,22%","17,65%","19,86%","1,18","1,76","0,76","-0,20"
12,30/09/2021,"26,10%","25,41%","39,55%","38,50%","31,06%","18,13%","30,80%","15,76%","18,41%","20,69%","1,15","1,76","0,76","-0,17"
13,30/06/2021,"24,00%","23,43%","36,37%","35,50%","31,71%","18,24%","31,56%","16,01%","18,70%","21,09%","1,14","1,79","0,79","-0,41"
14,31/03/2021,"20,67%","20,02%","31,32%","30,33%","27,64%","15,34%","31,65%","14,15%","16,94%","19,46%","1,08","1,77","0,77","-0,45"
15,31/12/2020,"20,96%","20,52%","31,76%","31,10%","26,85%","14,92%","31,13%","13,40%","16,12%","18,71%","1,11","1,72","0,72","-0,67"
16,30/09/2020,"18,34%","18,09%","27,79%","27,41%","25,21%","13,56%","30,48%","12,83%","15,41%","18,05%","1,06","1,71","0,71","-0,22"
17,30/06/2020,"16,06%","15,84%","24,33%","24,00%","23,36%","12,56%","30,05%","12,57%","14,63%","17,42%","1,00","1,74","0,74","0,17"
18,31/03/2020,"14,42%","14,24%","21,85%","21,58%","22,47%","11,48%","29,68%","12,37%","14,15%","17,00%","0,93","1,80","0,80","0,36"
19,31/12/2019,"13,57%","13,14%","20,56%","19,91%","20,93%","10,48%","29,62%","12,10%","13,84%","16,82%","0,87","1,80","0,80","0,15"
