,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 9,27 B","R$ 3,13 B","R$ 1,93 B","- R$ 189,52 M","R$ 2,12 B","R$ 1,44 B","R$ 0,34"
1,31/03/2024,"R$ 8,03 B","R$ 2,67 B","R$ 1,60 B","- R$ 166,53 M","R$ 1,77 B","R$ 1,33 B","R$ 0,32"
2,31/12/2023,"R$ 8,56 B","R$ 2,89 B","R$ 1,66 B","- R$ 167,68 M","R$ 1,83 B","R$ 1,74 B","R$ 0,42"
3,30/09/2023,"R$ 8,07 B","R$ 2,61 B","R$ 1,58 B","- R$ 157,60 M","R$ 1,74 B","R$ 1,31 B","R$ 0,31"
4,30/06/2023,"R$ 8,17 B","R$ 2,75 B","R$ 1,68 B","- R$ 151,83 M","R$ 1,83 B","R$ 1,37 B","R$ 0,33"
5,31/03/2023,"R$ 7,70 B","R$ 2,55 B","R$ 1,54 B","- R$ 150,93 M","R$ 1,69 B","R$ 1,31 B","R$ 0,31"
6,31/12/2022,"R$ 7,98 B","R$ 2,41 B","R$ 1,41 B","- R$ 153,83 M","R$ 1,56 B","R$ 1,19 B","R$ 0,28"
7,30/09/2022,"R$ 7,91 B","R$ 2,42 B","R$ 1,43 B","- R$ 142,16 M","R$ 1,57 B","R$ 1,16 B","R$ 0,28"
8,30/06/2022,"R$ 7,19 B","R$ 1,97 B","R$ 1,12 B","- R$ 135,22 M","R$ 1,26 B","R$ 912,97 M","R$ 0,22"
9,31/03/2022,"R$ 6,83 B","R$ 1,89 B","R$ 1,10 B","- R$ 134,35 M","R$ 1,23 B","R$ 943,90 M","R$ 0,22"
10,31/12/2021,"R$ 6,54 B","R$ 1,81 B","R$ 985,15 M","- R$ 139,79 M","R$ 1,12 B","R$ 874,06 M","R$ 0,21"
11,30/09/2021,"R$ 6,20 B","R$ 1,79 B","R$ 1,01 B","- R$ 129,97 M","R$ 1,14 B","R$ 812,93 M","R$ 0,19"
12,30/06/2021,"R$ 5,75 B","R$ 1,75 B","R$ 1,27 B","- R$ 126,75 M","R$ 1,39 B","R$ 1,13 B","R$ 0,27"
13,31/03/2021,"R$ 5,08 B","R$ 1,62 B","R$ 893,18 M","- R$ 123,67 M","R$ 1,02 B","R$ 764,26 M","R$ 0,36"
14,31/12/2020,"R$ 4,89 B","R$ 1,60 B","R$ 860,44 M","- R$ 120,58 M","R$ 981,02 M","R$ 742,23 M","R$ 0,35"
15,30/09/2020,"R$ 4,80 B","R$ 1,51 B","R$ 817,48 M","- R$ 117,85 M","R$ 935,33 M","R$ 644,25 M","R$ 0,31"
16,30/06/2020,"R$ 4,06 B","R$ 1,23 B","R$ 619,47 M","- R$ 112,76 M","R$ 732,22 M","R$ 514,38 M","R$ 0,25"
17,31/03/2020,"R$ 3,71 B","R$ 1,10 B","R$ 518,94 M","- R$ 100,18 M","R$ 619,11 M","R$ 440,02 M","R$ 0,21"
18,31/12/2019,"R$ 3,78 B","R$ 1,15 B","R$ 564,18 M","- R$ 102,26 M","R$ 666,44 M","R$ 500,49 M","R$ 0,24"
19,30/09/2019,"R$ 3,35 B","R$ 1,01 B","R$ 478,09 M","- R$ 100,98 M","R$ 579,07 M","R$ 418,24 M","R$ 0,20"
