,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 6,99 B","- R$ 3,56 B","- R$ 1,82 B","R$ 1,69 B"
1,31/03/2024,"R$ 6,31 B","- R$ 1,76 B","- R$ 3,49 B","R$ 814,25 M"
2,31/12/2023,"R$ 7,02 B","- R$ 1,71 B","- R$ 2,96 B","R$ 2,04 B"
3,30/09/2023,"R$ 6,61 B","- R$ 1,77 B","- R$ 3,18 B","R$ 1,52 B"
4,30/06/2023,"R$ 5,75 B","- R$ 1,60 B","- R$ 1,67 B","R$ 2,35 B"
5,31/03/2023,"R$ 5,03 B","- R$ 1,38 B","- R$ 1,29 B","R$ 2,36 B"
6,31/12/2022,"R$ 2,98 B","- R$ 1,35 B","R$ 191,91 M","R$ 1,74 B"
7,30/09/2022,"R$ 1,48 B","- R$ 1,11 B","R$ 912,77 M","R$ 1,23 B"
8,30/06/2022,"R$ 472,75 M","- R$ 995,55 M","- R$ 178,27 M","- R$ 705,64 M"
9,31/03/2022,"R$ 397,99 M","- R$ 989,66 M","R$ 126,44 M","- R$ 637,88 M"
10,31/12/2021,"R$ 939,39 M","- R$ 683,87 M","- R$ 1,44 B","- R$ 1,18 B"
11,30/09/2021,"R$ 2,00 B","- R$ 337,99 M","- R$ 1,85 B","- R$ 220,07 M"
12,30/06/2021,"R$ 3,48 B","- R$ 77,88 M","- R$ 1,76 B","R$ 1,60 B"
13,31/03/2021,"R$ 3,81 B","R$ 174,28 M","- R$ 2,33 B","R$ 1,80 B"
14,31/12/2020,"R$ 3,93 B","R$ 207,38 M","- R$ 2,36 B","R$ 1,95 B"
15,30/09/2020,"R$ 3,39 B","- R$ 196,84 M","- R$ 2,87 B","R$ 516,08 M"
16,30/06/2020,"R$ 2,48 B","- R$ 210,94 M","- R$ 2,60 B","- R$ 166,45 M"
17,31/03/2020,"R$ 2,38 B","- R$ 361,14 M","- R$ 2,50 B","- R$ 379,96 M"
18,31/12/2019,"R$ 1,91 B","- R$ 59,75 M","- R$ 2,12 B","- R$ 259,66 M"
19,30/09/2019,"R$ 1,62 B","R$ 979,76 M","- R$ 2,31 B","R$ 281,68 M"
20,30/06/2019,"R$ 1,15 B","- R$ 286,04 M","- R$ 1,71 B","- R$ 859,90 M"
21,31/03/2019,"R$ 903,89 M","- R$ 329,19 M","- R$ 1,66 B","- R$ 1,07 B"
22,31/12/2018,"R$ 1,30 B","- R$ 833,29 M","- R$ 1,45 B","- R$ 956,99 M"
23,30/09/2018,"R$ 1,23 B","- R$ 1,70 B","- R$ 1,03 B","- R$ 1,45 B"
24,30/06/2018,"R$ 1,31 B","- R$ 606,51 M","- R$ 1,67 B","- R$ 931,71 M"
25,31/03/2018,"R$ 1,36 B","- R$ 486,44 M","- R$ 1,24 B","- R$ 337,15 M"
26,31/12/2017,"R$ 1,29 B","- R$ 382,76 M","- R$ 1,15 B","- R$ 227,98 M"
27,30/09/2017,"R$ 1,52 B","- R$ 539,98 M","- R$ 1,09 B","- R$ 133,54 M"
28,30/06/2017,"R$ 1,65 B","- R$ 405,63 M","- R$ 336,84 M","R$ 915,47 M"
29,31/03/2017,"R$ 2,17 B","- R$ 460,68 M","- R$ 737,45 M","R$ 892,76 M"
30,31/12/2016,"R$ 2,13 B","- R$ 852,73 M","- R$ 1,06 B","R$ 113,55 M"
31,30/09/2016,"R$ 1,87 B","- R$ 1,12 B","- R$ 652,02 M","- R$ 5,03 M"
32,30/06/2016,"R$ 1,57 B","- R$ 1,14 B","- R$ 1,28 B","- R$ 896,76 M"
33,31/03/2016,"R$ 1,11 B","- R$ 1,24 B","- R$ 991,27 M","- R$ 1,11 B"
34,31/12/2015,"R$ 982,44 M","- R$ 903,97 M","- R$ 157,58 M","- R$ 7,16 M"
35,30/09/2015,"R$ 237,88 M","- R$ 620,78 M","R$ 627,37 M","R$ 244,46 M"
36,30/06/2015,"R$ 761,13 M","- R$ 1,16 B","R$ 889,43 M","R$ 485,63 M"
37,31/03/2015,"R$ 733,51 M","- R$ 1,18 B","R$ 986,94 M","R$ 540,23 M"
38,31/12/2014,"R$ 1,15 B","- R$ 1,39 B","R$ 196,53 M","- R$ 45,78 M"
39,30/09/2014,"R$ 1,07 B","- R$ 707,37 M","- R$ 73,03 M","R$ 285,78 M"
40,30/06/2014,"R$ 1,25 B","- R$ 564,86 M","- R$ 432,82 M","R$ 251,79 M"
41,31/03/2014,"R$ 1,10 B","R$ 10,13 M","- R$ 873,06 M","R$ 233,57 M"
42,31/12/2013,"R$ 1,03 B","R$ 54,76 M","- R$ 10,65 M","R$ 1,07 B"
43,30/09/2013,"R$ 1,04 B","R$ 58,89 M","- R$ 430,38 M","R$ 669,61 M"
44,30/06/2013,"R$ 931,21 M","R$ 91,18 M","- R$ 615,25 M","R$ 407,15 M"
45,31/03/2013,"R$ 917,81 M","- R$ 235,34 M","- R$ 232,56 M","R$ 449,92 M"
46,31/12/2012,"R$ 893,57 M","- R$ 381,57 M","- R$ 1,14 B","- R$ 629,36 M"
47,30/09/2012,"R$ 517,63 M","- R$ 601,28 M","- R$ 734,69 M","- R$ 818,34 M"
48,30/06/2012,"R$ 234,79 M","- R$ 552,28 M","R$ 269,79 M","- R$ 47,70 M"
49,31/03/2012,"R$ 329,61 M","- R$ 806,43 M","R$ 553,58 M","R$ 76,75 M"
50,31/12/2011,"R$ 299,78 M","- R$ 650,31 M","R$ 729,15 M","R$ 378,62 M"
51,30/09/2011,"R$ 485,08 M","- R$ 375,94 M","R$ 577,66 M","R$ 686,80 M"
52,30/06/2011,"R$ 539,36 M","- R$ 470,04 M","R$ 141,79 M","R$ 211,11 M"
53,31/03/2011,"R$ 653,31 M","- R$ 363,47 M","R$ 234,76 M","R$ 524,60 M"
