,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 34,31 M","- R$ 9,65 M","- R$ 39,85 M","- R$ 15,19 M",227
1,31/03/2024,"R$ 46,38 M","- R$ 10,97 M","- R$ 7,72 M","R$ 27,70 M",227
2,31/12/2023,"R$ 25,21 M","- R$ 8,54 M","- R$ 8,46 M","R$ 8,20 M",227
3,30/09/2023,"R$ 24,18 M","- R$ 11,30 M","- R$ 6,53 M","R$ 6,35 M",227
4,30/06/2023,"R$ 14,07 M","- R$ 7,80 M","- R$ 29,62 M","- R$ 23,36 M",227
5,31/03/2023,"R$ 15,07 M","- R$ 6,70 M","- R$ 5,57 M","R$ 2,80 M",227
6,31/12/2022,"R$ 32,73 M","- R$ 9,97 M","- R$ 15,62 M","R$ 7,14 M",227
7,30/09/2022,"R$ 6,58 M","- R$ 6,55 M","- R$ 7,36 M","- R$ 7,32 M",227
8,30/06/2022,"R$ 12,81 M","- R$ 12,25 M","- R$ 14,26 M","- R$ 13,69 M",227
9,31/03/2022,"R$ 16,14 M","- R$ 4,94 M","- R$ 3,60 M","R$ 7,59 M",227
10,31/12/2021,"R$ 22,32 M","- R$ 4,29 M","- R$ 14,46 M","R$ 3,57 M",227
11,30/09/2021,"R$ 4,53 M","- R$ 2,80 M","- R$ 1,96 M","- R$ 222,00 mil",227
12,30/06/2021,"- R$ 9,57 M","- R$ 4,11 M","- R$ 8,89 M","- R$ 22,58 M",227
13,31/03/2021,"R$ 1,12 M","- R$ 2,44 M","- R$ 1,76 M","- R$ 3,08 M",227
14,31/12/2020,"R$ 2,98 M","- R$ 1,03 M","R$ 9,87 M","R$ 11,82 M",227
15,30/09/2020,"- R$ 6,70 M","- R$ 435,00 mil","- R$ 2,37 M","- R$ 9,51 M",227
16,30/06/2020,"- R$ 16,07 M","- R$ 77,00 mil","R$ 28,51 M","R$ 12,37 M",227
17,31/03/2020,"R$ 32,55 M","- R$ 317,00 mil","- R$ 5,24 M","R$ 26,98 M",227
18,31/12/2019,,,,,227
