,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 192,00 M","R$ 107,22 M","R$ 35,91 M","- R$ 3,82 M","R$ 39,72 M","R$ 26,25 M","R$ 0,03",227
1,31/03/2024,"R$ 162,13 M","R$ 95,44 M","R$ 34,32 M","- R$ 3,55 M","R$ 37,87 M","R$ 26,39 M","R$ 0,03",227
2,31/12/2023,"R$ 221,95 M","R$ 127,85 M","R$ 47,17 M","- R$ 3,04 M","R$ 50,21 M","R$ 35,33 M","R$ 0,04",227
3,30/09/2023,"R$ 164,28 M","R$ 94,38 M","R$ 34,91 M","- R$ 2,74 M","R$ 37,65 M","R$ 27,16 M","R$ 0,03",227
4,30/06/2023,"R$ 155,78 M","R$ 88,90 M","R$ 34,68 M","- R$ 2,74 M","R$ 37,42 M","R$ 26,83 M","R$ 0,03",227
5,31/03/2023,"R$ 141,69 M","R$ 83,31 M","R$ 31,96 M","- R$ 2,48 M","R$ 34,45 M","R$ 25,09 M","R$ 0,03",227
6,31/12/2022,"R$ 185,31 M","R$ 108,89 M","R$ 42,81 M","- R$ 2,14 M","R$ 44,95 M","R$ 34,73 M","R$ 0,04",227
7,30/09/2022,"R$ 138,15 M","R$ 79,10 M","R$ 29,55 M","- R$ 1,74 M","R$ 31,29 M","R$ 24,49 M","R$ 0,03",227
8,30/06/2022,"R$ 131,44 M","R$ 71,17 M","R$ 24,49 M","- R$ 1,37 M","R$ 25,85 M","R$ 17,27 M","R$ 0,02",227
9,31/03/2022,"R$ 112,52 M","R$ 67,61 M","R$ 28,37 M","- R$ 1,23 M","R$ 29,60 M","R$ 19,98 M","R$ 0,02",227
10,31/12/2021,"R$ 151,66 M","R$ 92,63 M","R$ 40,38 M","- R$ 907,00 mil","R$ 41,29 M","R$ 35,07 M","R$ 0,04",227
11,30/09/2021,"R$ 124,78 M","R$ 70,25 M","R$ 23,71 M","- R$ 793,00 mil","R$ 24,50 M","R$ 21,47 M","R$ 0,02",227
12,30/06/2021,"R$ 94,44 M","R$ 56,29 M","R$ 17,73 M","- R$ 647,00 mil","R$ 18,38 M","R$ 13,38 M","R$ 0,01",227
13,31/03/2021,"R$ 63,71 M","R$ 40,79 M","R$ 8,55 M","- R$ 746,00 mil","R$ 9,29 M","R$ 7,23 M","R$ 0,01",227
14,31/12/2020,"R$ 121,52 M","R$ 73,72 M","R$ 30,73 M","- R$ 772,00 mil","R$ 31,50 M","R$ 20,91 M","R$ 0,02",227
15,30/09/2020,"R$ 66,27 M","R$ 38,99 M","R$ 10,13 M","- R$ 790,00 mil","R$ 10,92 M","R$ 6,87 M","R$ 0,01",227
16,30/06/2020,"R$ 23,43 M","R$ 13,73 M","- R$ 1,77 M","- R$ 836,00 mil","- R$ 929,00 mil","- R$ 1,38 M","- R$ 0,00",227
17,31/03/2020,"R$ 56,10 M","R$ 29,40 M","R$ 1,37 M","- R$ 862,00 mil","R$ 2,24 M","- R$ 566,00 mil","- R$ 0,00",227
18,31/12/2019,,,,,,,,227
