,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 77,22 M","- R$ 17,38 M","- R$ 24,80 M","R$ 35,04 M",307
1,31/03/2024,"R$ 104,98 M","- R$ 20,19 M","- R$ 44,20 M","R$ 40,59 M",307
2,31/12/2023,"R$ 147,17 M","- R$ 24,23 M","- R$ 54,23 M","R$ 68,71 M",307
3,30/09/2023,"R$ 135,60 M","- R$ 27,36 M","- R$ 58,24 M","R$ 50,00 M",307
4,30/06/2023,"R$ 126,92 M","- R$ 27,78 M","- R$ 62,61 M","R$ 36,53 M",307
5,31/03/2023,"R$ 108,30 M","- R$ 23,62 M","- R$ 18,08 M","R$ 66,60 M",307
6,31/12/2022,"R$ 80,99 M","- R$ 20,72 M","- R$ 38,60 M","R$ 21,67 M",307
7,30/09/2022,"R$ 69,52 M","- R$ 18,29 M","R$ 1,53 M","R$ 52,77 M",307
8,30/06/2022,"R$ 31,56 M","- R$ 19,93 M","R$ 22,93 M","R$ 34,56 M",307
9,31/03/2022,"- R$ 2,02 M","- R$ 20,14 M","- R$ 23,28 M","- R$ 45,45 M",307
10,31/12/2021,"- R$ 38,96 M","- R$ 19,34 M","R$ 34,56 M","- R$ 23,74 M",307
11,30/09/2021,"- R$ 21,42 M","- R$ 18,80 M","- R$ 8,13 M","- R$ 48,35 M",307
12,30/06/2021,"R$ 13,33 M","- R$ 17,95 M","- R$ 12,24 M","- R$ 16,86 M",307
13,31/03/2021,"R$ 53,46 M","- R$ 15,78 M","- R$ 15,71 M","R$ 21,97 M",307
14,31/12/2020,"R$ 59,92 M","- R$ 14,06 M","- R$ 33,42 M","R$ 12,44 M",307
15,30/09/2020,"R$ 52,73 M","- R$ 12,93 M","- R$ 22,97 M","R$ 16,83 M",307
16,30/06/2020,"R$ 19,25 M","- R$ 10,86 M","R$ 2,42 M","R$ 10,82 M",307
17,31/03/2020,"R$ 3,67 M","- R$ 9,63 M","R$ 19,12 M","R$ 13,16 M",307
18,31/12/2019,"R$ 28,45 M","- R$ 10,63 M","R$ 9,42 M","R$ 27,24 M",307
19,30/09/2019,"R$ 34,86 M","- R$ 11,11 M","R$ 10,53 M","R$ 34,28 M",307
20,30/06/2019,"R$ 18,75 M","- R$ 10,23 M","- R$ 12,64 M","- R$ 4,12 M",307
21,31/03/2019,"R$ 22,55 M","- R$ 10,91 M","- R$ 13,15 M","- R$ 1,51 M",307
22,31/12/2018,"R$ 17,02 M","- R$ 8,93 M","- R$ 13,90 M","- R$ 5,80 M",307
23,30/09/2018,"R$ 731,80 mil","- R$ 6,36 M","R$ 3,11 M","- R$ 2,51 M",307
24,30/06/2018,"R$ 25,23 M","- R$ 5,72 M","- R$ 49,22 M","- R$ 29,70 M",307
25,31/03/2018,"R$ 21,72 M","- R$ 6,94 M","- R$ 36,38 M","- R$ 21,60 M",307
26,31/12/2017,"R$ 18,58 M","- R$ 7,93 M","- R$ 58,03 M","- R$ 47,38 M",307
27,30/09/2017,"R$ 14,71 M","- R$ 9,35 M","- R$ 62,84 M","- R$ 57,48 M",307
28,30/06/2017,"R$ 15,55 M","- R$ 9,79 M","- R$ 65,36 M","- R$ 59,59 M",307
29,31/03/2017,"R$ 17,60 M","- R$ 8,29 M","- R$ 91,43 M","- R$ 82,12 M",307
30,31/12/2016,"R$ 16,67 M","- R$ 7,95 M","- R$ 111,35 M","- R$ 102,63 M",307
31,30/09/2016,"R$ 34,83 M","- R$ 7,49 M","- R$ 121,89 M","- R$ 94,55 M",307
32,30/06/2016,"R$ 36,71 M","- R$ 7,92 M","- R$ 58,20 M","- R$ 29,41 M",307
33,31/03/2016,"R$ 38,48 M","- R$ 9,92 M","- R$ 66,56 M","- R$ 38,00 M",307
34,31/12/2015,"R$ 38,77 M","- R$ 11,64 M","- R$ 24,06 M","R$ 3,06 M",307
35,30/09/2015,"R$ 33,54 M","- R$ 15,37 M","- R$ 16,31 M","R$ 1,87 M",307
36,30/06/2015,"R$ 35,14 M","- R$ 16,66 M","R$ 29,87 M","R$ 48,35 M",307
37,31/03/2015,"R$ 30,05 M","- R$ 14,99 M","R$ 37,64 M","R$ 52,69 M",307
38,31/12/2014,"R$ 25,96 M","- R$ 13,91 M","R$ 34,22 M","R$ 46,27 M",307
39,30/09/2014,"R$ 28,49 M","- R$ 14,88 M","R$ 44,53 M","R$ 58,14 M",307
40,30/06/2014,"R$ 24,63 M","- R$ 16,75 M","R$ 14,78 M","R$ 22,66 M",307
41,31/03/2014,"R$ 24,86 M","- R$ 16,57 M","R$ 54,01 M","R$ 62,31 M",307
42,31/12/2013,"R$ 30,34 M","- R$ 16,30 M","R$ 67,86 M","R$ 81,90 M",307
43,30/09/2013,"R$ 20,07 M","- R$ 11,88 M","R$ 60,03 M","R$ 68,23 M",307
44,30/06/2013,"R$ 28,60 M","- R$ 8,33 M","- R$ 9,11 M","R$ 11,16 M",307
45,31/03/2013,"R$ 30,20 M","- R$ 8,08 M","- R$ 32,13 M","- R$ 10,02 M",307
46,31/12/2012,"R$ 35,58 M","- R$ 7,16 M","- R$ 49,47 M","- R$ 21,06 M",307
47,30/09/2012,"R$ 35,10 M","- R$ 7,71 M","- R$ 50,71 M","- R$ 23,32 M",307
48,30/06/2012,"R$ 19,14 M","- R$ 6,88 M","R$ 2,34 M","R$ 14,59 M",307
