,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 131,64 M","R$ 27,59 M","R$ 6,20 M","- R$ 3,50 M","R$ 9,70 M","R$ 4,36 M","R$ 0,50",307
1,31/03/2024,"R$ 101,65 M","R$ 18,29 M","R$ 1,95 M","- R$ 3,50 M","R$ 5,45 M","R$ 2,72 M","R$ 0,31",307
2,31/12/2023,"R$ 96,10 M","R$ 18,73 M","R$ 18,83 M","- R$ 3,32 M","R$ 22,15 M","R$ 24,21 M","R$ 2,75",307
3,30/09/2023,"R$ 145,60 M","R$ 39,47 M","R$ 16,14 M","- R$ 3,29 M","R$ 19,43 M","R$ 20,39 M","R$ 2,32",307
4,30/06/2023,"R$ 168,53 M","R$ 47,63 M","R$ 20,99 M","- R$ 3,10 M","R$ 24,09 M","R$ 23,50 M","R$ 2,67",307
5,31/03/2023,"R$ 162,60 M","R$ 50,56 M","R$ 26,33 M","- R$ 2,78 M","R$ 29,10 M","R$ 19,18 M","R$ 2,18",307
6,31/12/2022,"R$ 166,40 M","R$ 52,89 M","R$ 25,83 M","- R$ 2,56 M","R$ 28,39 M","R$ 24,11 M","R$ 2,74",307
7,30/09/2022,"R$ 228,71 M","R$ 72,45 M","R$ 38,65 M","- R$ 2,57 M","R$ 41,22 M","R$ 27,74 M","R$ 3,16",307
8,30/06/2022,"R$ 225,21 M","R$ 70,38 M","R$ 37,33 M","- R$ 2,44 M","R$ 39,77 M","R$ 23,49 M","R$ 2,67",307
9,31/03/2022,"R$ 178,30 M","R$ 46,48 M","R$ 20,48 M","- R$ 2,40 M","R$ 22,88 M","R$ 16,43 M","R$ 1,80",307
10,31/12/2021,"R$ 142,66 M","R$ 39,66 M","R$ 17,93 M","- R$ 2,00 M","R$ 19,93 M","R$ 14,61 M","R$ 1,60",307
11,30/09/2021,"R$ 179,40 M","R$ 49,27 M","R$ 24,03 M","- R$ 2,20 M","R$ 26,22 M","R$ 13,84 M","R$ 1,52",307
12,30/06/2021,"R$ 149,67 M","R$ 41,31 M","R$ 18,50 M","- R$ 2,12 M","R$ 20,62 M","R$ 15,03 M","R$ 1,65",307
13,31/03/2021,"R$ 110,02 M","R$ 32,60 M","R$ 15,91 M","- R$ 2,14 M","R$ 18,05 M","R$ 9,70 M","R$ 1,06",307
14,31/12/2020,"R$ 98,37 M","R$ 30,68 M","R$ 12,48 M","- R$ 2,13 M","R$ 14,61 M","R$ 13,79 M","R$ 1,51",307
15,30/09/2020,"R$ 107,30 M","R$ 32,11 M","R$ 18,54 M","- R$ 2,17 M","R$ 20,71 M","R$ 13,42 M","R$ 1,47",307
16,30/06/2020,"R$ 90,50 M","R$ 28,03 M","R$ 29,54 M","- R$ 2,11 M","R$ 31,65 M","R$ 30,28 M","R$ 3,31",307
17,31/03/2020,"R$ 71,47 M","R$ 20,24 M","R$ 9,70 M","- R$ 1,95 M","R$ 11,65 M","- R$ 282,18 mil","- R$ 0,03",307
18,31/12/2019,"R$ 61,44 M","R$ 13,37 M","R$ 2,11 M","- R$ 2,32 M","R$ 4,43 M","R$ 5,09 M","R$ 0,56",307
19,30/09/2019,"R$ 82,80 M","R$ 20,67 M","R$ 7,99 M","- R$ 3,06 M","R$ 11,06 M","R$ 4,69 M","R$ 0,51",307
20,30/06/2019,"R$ 78,75 M","R$ 15,82 M","R$ 3,16 M","- R$ 3,25 M","R$ 6,41 M","R$ 4,13 M","R$ 0,45",307
21,31/03/2019,"R$ 65,81 M","R$ 14,32 M","R$ 3,99 M","- R$ 2,08 M","R$ 6,07 M","R$ 4,10 M","R$ 0,45",307
22,31/12/2018,"R$ 56,81 M","R$ 9,93 M","- R$ 1,80 M","- R$ 2,10 M","R$ 291,16 mil","R$ 2,75 M","R$ 0,30",307
23,30/09/2018,"R$ 81,87 M","R$ 21,86 M","R$ 7,93 M","- R$ 1,97 M","R$ 9,90 M","R$ 6,04 M","R$ 0,66",307
24,30/06/2018,"R$ 74,54 M","R$ 20,89 M","R$ 8,37 M","- R$ 2,11 M","R$ 10,48 M","R$ 4,59 M","R$ 0,50",307
25,31/03/2018,"R$ 57,51 M","R$ 13,45 M","R$ 1,84 M","- R$ 2,03 M","R$ 3,87 M","R$ 2,95 M","R$ 0,32",307
26,31/12/2017,"R$ 55,74 M","R$ 14,31 M","R$ 951,91 mil","- R$ 1,97 M","R$ 2,92 M","R$ 4,41 M","R$ 0,48",307
27,30/09/2017,"R$ 70,39 M","R$ 17,41 M","R$ 4,61 M","- R$ 2,21 M","R$ 6,82 M","R$ 4,79 M","R$ 0,52",307
28,30/06/2017,"R$ 62,20 M","R$ 14,41 M","R$ 2,76 M","- R$ 2,09 M","R$ 4,85 M","R$ 2,71 M","R$ 0,30",307
29,31/03/2017,"R$ 51,85 M","R$ 9,48 M","- R$ 753,10 mil","- R$ 2,05 M","R$ 1,30 M","R$ 1,24 M","R$ 0,14",307
30,31/12/2016,"R$ 43,36 M","R$ 9,64 M","- R$ 1,72 M","- R$ 1,78 M","R$ 56,05 mil","R$ 3,43 M","R$ 0,37",307
31,30/09/2016,"R$ 61,08 M","R$ 17,44 M","R$ 4,26 M","- R$ 1,95 M","R$ 6,21 M","R$ 4,94 M","R$ 0,54",307
32,30/06/2016,"R$ 64,40 M","R$ 14,19 M","R$ 1,34 M","- R$ 2,00 M","R$ 3,34 M","R$ 2,71 M","R$ 0,30",307
33,31/03/2016,"R$ 49,17 M","R$ 8,93 M","- R$ 1,18 M","- R$ 1,91 M","R$ 723,17 mil","R$ 2,36 M","R$ 0,26",307
34,31/12/2015,"R$ 45,75 M","R$ 9,41 M","- R$ 1,67 M","- R$ 1,89 M","R$ 218,54 mil","R$ 3,47 M","R$ 0,38",307
35,30/09/2015,"R$ 57,81 M","R$ 15,36 M","R$ 3,38 M","- R$ 1,99 M","R$ 5,36 M","R$ 2,87 M","R$ 0,31",307
36,30/06/2015,"R$ 60,50 M","R$ 15,35 M","R$ 3,49 M","- R$ 1,87 M","R$ 5,36 M","R$ 5,26 M","R$ 0,58",307
37,31/03/2015,"R$ 57,90 M","R$ 16,87 M","R$ 5,65 M","- R$ 1,85 M","R$ 7,50 M","R$ 4,99 M","R$ 0,51",307
38,31/12/2014,"R$ 51,39 M","R$ 14,81 M","R$ 3,20 M","- R$ 1,58 M","R$ 4,78 M","R$ 5,58 M","R$ 0,57",307
