,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 346,45 M","R$ 140,06 M","R$ 46,07 M","- R$ 99,51 M","R$ 145,58 M","R$ 17,29 M","R$ 0,04",208
1,31/03/2024,"R$ 334,42 M","R$ 142,94 M","R$ 47,32 M","- R$ 93,95 M","R$ 141,27 M","R$ 20,15 M","R$ 0,04",208
2,31/12/2023,"R$ 325,07 M","R$ 146,54 M","R$ 67,56 M","- R$ 88,47 M","R$ 156,02 M","R$ 62,56 M","R$ 0,14",208
3,30/09/2023,"R$ 310,51 M","R$ 143,45 M","R$ 53,03 M","- R$ 83,19 M","R$ 136,22 M","R$ 31,80 M","R$ 0,07",208
4,30/06/2023,"R$ 300,21 M","R$ 141,76 M","R$ 68,07 M","- R$ 80,33 M","R$ 148,40 M","R$ 44,01 M","R$ 0,10",208
5,31/03/2023,"R$ 292,08 M","R$ 138,57 M","R$ 62,00 M","- R$ 77,36 M","R$ 139,36 M","R$ 25,27 M","R$ 0,06",208
6,31/12/2022,"R$ 277,46 M","R$ 128,51 M","R$ 68,04 M","- R$ 74,95 M","R$ 143,00 M","R$ 30,46 M","R$ 0,07",208
7,30/09/2022,"R$ 254,25 M","R$ 111,92 M","R$ 49,18 M","- R$ 69,40 M","R$ 118,58 M","R$ 22,01 M","R$ 0,05",208
8,30/06/2022,"R$ 236,60 M","R$ 92,22 M","R$ 31,70 M","- R$ 64,91 M","R$ 96,61 M","- R$ 1,26 M","- R$ 0,00",208
9,31/03/2022,"R$ 216,93 M","R$ 79,76 M","R$ 17,68 M","- R$ 59,89 M","R$ 77,57 M","R$ 9,49 M","R$ 0,02",208
10,31/12/2021,"R$ 204,47 M","R$ 87,78 M","R$ 20,29 M","- R$ 46,18 M","R$ 66,47 M","R$ 1,55 M","R$ 0,00",208
11,30/09/2021,"R$ 190,01 M","R$ 86,70 M","R$ 26,58 M","- R$ 41,91 M","R$ 68,49 M","- R$ 6,62 M","- R$ 0,01",208
12,30/06/2021,"R$ 170,14 M","R$ 66,92 M","R$ 6,45 M","- R$ 37,67 M","R$ 44,12 M","R$ 14,55 M","R$ 0,20",208
13,31/03/2021,"R$ 164,13 M","R$ 82,92 M","R$ 26,51 M","- R$ 31,82 M","R$ 58,33 M","- R$ 7,24 M","- R$ 0,11",208
14,31/12/2020,,,,,,,,208
