,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 200,75 M","- R$ 149,29 M","- R$ 68,08 M","- R$ 16,62 M",208
1,31/03/2024,"R$ 100,84 M","- R$ 235,49 M","- R$ 19,52 M","- R$ 154,17 M",208
2,31/12/2023,"R$ 161,39 M","- R$ 119,44 M","- R$ 29,09 M","R$ 12,86 M",208
3,30/09/2023,"R$ 145,09 M","- R$ 77,87 M","R$ 46,02 M","R$ 113,24 M",208
4,30/06/2023,"R$ 137,04 M","- R$ 13,76 M","- R$ 82,56 M","R$ 40,72 M",208
5,31/03/2023,"R$ 72,90 M","- R$ 7,52 M","- R$ 112,52 M","- R$ 47,14 M",208
6,31/12/2022,"R$ 85,43 M","- R$ 180,50 M","- R$ 88,95 M","- R$ 184,01 M",208
7,30/09/2022,"R$ 116,12 M","- R$ 383,48 M","R$ 246,44 M","- R$ 20,92 M",208
8,30/06/2022,"R$ 59,92 M","- R$ 120,34 M","- R$ 36,98 M","- R$ 97,40 M",208
9,31/03/2022,"- R$ 5,79 M","- R$ 443,69 M","- R$ 45,45 M","- R$ 494,92 M",208
10,31/12/2021,"R$ 183,54 M","- R$ 373,69 M","- R$ 27,22 M","- R$ 217,37 M",208
11,30/09/2021,"R$ 15,44 M","- R$ 233,37 M","R$ 1,17 B","R$ 948,97 M",208
12,30/06/2021,"R$ 52,36 M","- R$ 249,60 M","R$ 409,01 M","R$ 211,77 M",208
13,31/03/2021,"R$ 71,90 M","- R$ 186,88 M","R$ 1,29 M","- R$ 113,68 M",208
14,31/12/2020,,,,,208
