,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"5,81%","5,75%","8,80%","8,71%","9,10%","4,35%","43,53%","10,01%","16,25%","43,99%","0,43","2,14","1,14","1,93"
1,31/03/2024,"6,40%","6,30%","9,70%","9,55%","11,29%","5,29%","45,24%","12,48%","18,58%","45,81%","0,42","2,14","1,14","1,89"
2,31/12/2023,"6,93%","6,79%","10,51%","10,28%","11,87%","5,32%","46,45%","13,33%","20,41%","47,24%","0,40","2,12","1,12","1,59"
3,30/09/2023,"7,37%","7,20%","11,16%","10,90%","9,65%","4,20%","46,79%","11,15%","21,28%","48,04%","0,38","2,11","1,11","1,63"
4,30/06/2023,"8,36%","8,12%","12,66%","12,30%","9,04%","4,31%","46,33%","10,83%","22,00%","48,87%","0,40","2,09","1,09","1,84"
5,31/03/2023,"7,51%","7,28%","11,39%","11,03%","5,67%","2,69%","44,44%","7,21%","19,89%","46,92%","0,37","2,13","1,13","2,14"
6,31/12/2022,"7,78%","7,51%","11,79%","11,38%","4,52%","2,10%","41,86%","6,16%","16,91%","44,23%","0,34","2,23","1,23","2,43"
7,30/09/2022,"6,45%","6,37%","9,78%","9,65%","2,37%","1,17%","40,74%","3,49%","13,03%","39,38%","0,34","2,30","1,30","2,62"
8,30/06/2022,"6,45%","6,40%","9,77%","9,69%","2,29%","0,21%","40,86%","0,37%","11,35%","36,46%","0,56","2,10","1,10","2,15"
9,31/03/2022,"5,96%","6,00%","9,04%","9,08%","16,04%","1,74%","41,09%","2,43%","9,09%","32,84%","0,72","2,11","1,11","2,19"
10,31/12/2021,"8,03%","8,22%","12,17%","12,45%","1,76%","0,22%","44,50%","0,31%","10,95%","32,58%","0,72","2,16","1,16","0,51"
11,30/09/2021,"9,37%","9,59%","14,20%","14,53%","16,18%","2,02%","45,43%","3,06%","13,83%","34,13%","0,66","2,03","1,03","-0,48"
12,30/06/2021,"8,66%","8,86%","13,12%","13,42%","34,02%","4,25%","46,13%","7,14%","14,21%","34,04%","0,59","11,07","10,07","4,15"
13,31/03/2021,"11,06%","11,31%","16,76%","17,14%","31,95%","3,99%","49,40%","7,56%","20,44%","39,41%","0,53","9,21","8,21","3,13"
14,31/12/2020,NA,NA,NA,NA,NA,NA,"49,73%","6,17%","18,20%","36,77%",NA,"8,01","7,01","2,96"
