,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
26,31/12/2017,"R$ 1,01 B","- R$ 383,27 M","- R$ 353,56 M","R$ 272,89 M"
27,30/09/2017,"R$ 684,19 M","- R$ 323,06 M","- R$ 374,04 M","- R$ 12,92 M"
28,30/06/2017,"R$ 746,39 M","- R$ 266,57 M","- R$ 444,02 M","R$ 35,81 M"
29,31/03/2017,"R$ 686,40 M","- R$ 248,06 M","- R$ 373,43 M","R$ 64,92 M"
30,31/12/2016,"R$ 664,98 M","- R$ 228,17 M","- R$ 190,23 M","R$ 246,58 M"
31,30/09/2016,"R$ 410,77 M","- R$ 237,62 M","- R$ 18,17 M","R$ 154,99 M"
32,30/06/2016,"R$ 161,07 M","- R$ 253,83 M","R$ 6,98 M","- R$ 85,77 M"
33,31/03/2016,"R$ 284,32 M","- R$ 127,88 M","- R$ 71,31 M","R$ 85,13 M"
34,31/12/2015,"R$ 146,66 M","- R$ 43,19 M","- R$ 13,38 M","R$ 90,10 M"
35,30/09/2015,"R$ 650,51 M","- R$ 1,66 B","R$ 1,06 B","R$ 47,37 M"
36,30/06/2015,"R$ 1,06 B","- R$ 1,77 B","R$ 1,04 B","R$ 330,68 M"
37,31/03/2015,"R$ 479,43 M","- R$ 536,50 M","R$ 141,21 M","R$ 84,14 M"
38,31/12/2014,"R$ 590,53 M","- R$ 694,57 M","- R$ 16,23 M","- R$ 120,27 M"
39,30/09/2014,"- R$ 409,22 M","R$ 825,94 M","- R$ 565,94 M","- R$ 149,22 M"
40,30/06/2014,"- R$ 687,05 M","R$ 606,53 M","R$ 27,58 M","- R$ 52,94 M"
41,31/03/2014,"- R$ 161,51 M","- R$ 1,22 B","R$ 1,12 B","- R$ 262,32 M"
42,31/12/2013,"- R$ 510,87 M","- R$ 1,57 B","R$ 1,84 B","- R$ 241,69 M"
43,30/09/2013,"- R$ 256,08 M","- R$ 1,67 B","R$ 1,41 B","- R$ 523,44 M"
44,30/06/2013,"- R$ 434,75 M","- R$ 2,28 B","R$ 1,94 B","- R$ 771,09 M"
45,31/03/2013,"- R$ 621,72 M","- R$ 1,79 B","R$ 1,55 B","- R$ 859,02 M"
46,31/12/2012,"- R$ 586,18 M","- R$ 1,96 B","R$ 1,69 B","- R$ 851,95 M"
47,30/09/2012,"- R$ 501,68 M","- R$ 1,99 B","R$ 2,16 B","- R$ 333,05 M"
48,30/06/2012,"- R$ 219,91 M","- R$ 2,21 B","R$ 2,74 B","R$ 313,67 M"
49,31/03/2012,"- R$ 348,42 M","- R$ 2,14 B","R$ 3,45 B","R$ 957,30 M"
50,31/12/2011,"- R$ 239,02 M","- R$ 1,97 B","R$ 3,35 B","R$ 1,14 B"
51,30/09/2011,"- R$ 360,01 M","- R$ 2,05 B","R$ 3,31 B","R$ 904,49 M"
52,30/06/2011,"- R$ 191,60 M","- R$ 2,04 B","R$ 2,42 B","R$ 182,71 M"
53,31/03/2011,"- R$ 214,22 M","- R$ 2,03 B","R$ 1,96 B","- R$ 277,98 M"
