,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 879,38 M","- R$ 181,20 M","- R$ 1,12 B","- R$ 417,33 M"
1,31/03/2024,"R$ 1,04 B","- R$ 1,05 B","- R$ 707,88 M","- R$ 723,44 M"
2,31/12/2023,"R$ 833,90 M","- R$ 511,75 M","- R$ 234,87 M","R$ 87,28 M"
3,30/09/2023,"R$ 850,20 M","- R$ 589,67 M","R$ 779,05 M","R$ 1,04 B"
4,30/06/2023,"R$ 578,87 M","- R$ 496,62 M","R$ 231,50 M","R$ 313,75 M"
5,31/03/2023,"R$ 527,21 M","- R$ 131,97 M","- R$ 785,09 M","- R$ 389,84 M"
6,31/12/2022,"R$ 359,96 M","- R$ 4,66 B","- R$ 1,52 B","- R$ 5,81 B"
7,30/09/2022,"R$ 388,86 M","- R$ 516,68 M","R$ 3,93 B","R$ 3,80 B"
8,30/06/2022,"R$ 287,27 M","- R$ 1,88 B","R$ 4,20 B","R$ 2,61 B"
9,31/03/2022,"R$ 232,00 M","- R$ 2,04 B","R$ 1,51 B","- R$ 295,41 M"
10,31/12/2021,"R$ 290,57 M","- R$ 418,12 M","- R$ 384,32 M","- R$ 511,87 M"
11,30/09/2021,"R$ 410,62 M","- R$ 199,06 M","R$ 117,14 M","R$ 328,69 M"
12,30/06/2021,"- R$ 90,93 M","- R$ 104,20 M","- R$ 93,64 M","- R$ 288,77 M"
13,31/03/2021,"R$ 622,54 M","- R$ 524,30 M","- R$ 18,94 M","R$ 79,30 M"
14,31/12/2020,"R$ 264,29 M","- R$ 865,81 M","- R$ 417,22 M","- R$ 1,02 B"
15,30/09/2020,"R$ 262,93 M","- R$ 253,52 M","R$ 358,53 M","R$ 367,94 M"
16,30/06/2020,"R$ 236,99 M","- R$ 584,29 M","R$ 1,10 B","R$ 748,49 M"
17,31/03/2020,"R$ 481,75 M","- R$ 562,64 M","- R$ 149,45 M","- R$ 230,35 M"
18,31/12/2019,"R$ 501,55 M","- R$ 141,92 M","R$ 34,96 M","R$ 394,59 M"
19,30/09/2019,"R$ 320,03 M","- R$ 393,83 M","- R$ 165,69 M","- R$ 239,48 M"
20,30/06/2019,"R$ 297,29 M","- R$ 188,92 M","R$ 102,24 M","R$ 210,61 M"
21,31/03/2019,"R$ 247,37 M","- R$ 123,56 M","- R$ 124,22 M","- R$ 401,00 mil"
22,31/12/2018,"R$ 649,85 M","- R$ 214,91 M","- R$ 19,08 M","R$ 415,86 M"
23,30/09/2018,"R$ 350,27 M","- R$ 86,68 M","- R$ 112,22 M","R$ 151,37 M"
24,30/06/2018,"R$ 210,92 M","- R$ 234,22 M","R$ 109,75 M","R$ 86,45 M"
25,31/03/2018,"R$ 316,37 M","- R$ 168,50 M","- R$ 416,17 M","- R$ 268,30 M"
26,31/12/2017,"R$ 678,97 M","- R$ 205,23 M","- R$ 103,63 M","R$ 370,11 M"
27,30/09/2017,"R$ 96,24 M","- R$ 85,98 M","R$ 18,03 M","R$ 28,28 M"
28,30/06/2017,"R$ 160,71 M","- R$ 66,13 M","- R$ 57,07 M","R$ 37,50 M"
29,31/03/2017,"R$ 73,81 M","- R$ 25,92 M","- R$ 210,89 M","- R$ 163,01 M"
30,31/12/2016,"R$ 353,44 M","- R$ 140,52 M","- R$ 128,61 M","R$ 84,31 M"
31,30/09/2016,"R$ 165,60 M","- R$ 28,74 M","- R$ 59,85 M","R$ 77,01 M"
32,30/06/2016,"- R$ 27,06 M","R$ 28,09 M","R$ 65,58 M","R$ 66,61 M"
33,31/03/2016,"R$ 173,00 M","- R$ 86,99 M","- R$ 67,35 M","R$ 18,66 M"
34,31/12/2015,"R$ 88,37 M","- R$ 139,11 M","R$ 43,45 M","- R$ 7,29 M"
35,30/09/2015,"- R$ 350,34 M","R$ 221,30 M","- R$ 34,70 M","- R$ 163,75 M"
36,30/06/2015,"R$ 373,30 M","- R$ 123,08 M","- R$ 12,71 M","R$ 237,51 M"
37,31/03/2015,"R$ 35,34 M","- R$ 2,29 M","- R$ 9,42 M","R$ 23,62 M"
38,31/12/2014,"R$ 592,21 M","- R$ 1,76 B","R$ 1,12 B","- R$ 50,02 M"
39,30/09/2014,"R$ 61,73 M","R$ 111,02 M","- R$ 53,19 M","R$ 119,56 M"
40,30/06/2014,"- R$ 313,81 M","R$ 1,13 B","- R$ 823,53 M","- R$ 9,03 M"
41,31/03/2014,"R$ 250,40 M","- R$ 175,43 M","- R$ 255,76 M","- R$ 180,78 M"
42,31/12/2013,"- R$ 662,33 M","- R$ 194,01 M","R$ 777,37 M","- R$ 78,97 M"
43,30/09/2013,"- R$ 52,21 M","- R$ 149,63 M","R$ 417,68 M","R$ 215,84 M"
44,30/06/2013,"R$ 302,24 M","- R$ 694,98 M","R$ 174,33 M","- R$ 218,41 M"
45,31/03/2013,"- R$ 98,57 M","- R$ 534,00 M","R$ 472,41 M","- R$ 160,16 M"
46,31/12/2012,"- R$ 215,70 M","- R$ 482,59 M","R$ 303,98 M","- R$ 394,32 M"
47,30/09/2012,"- R$ 360,46 M","- R$ 498,34 M","R$ 830,87 M","- R$ 27,94 M"
48,30/06/2012,"R$ 68,00 M","- R$ 360,73 M","- R$ 2,73 M","- R$ 295,47 M"
49,31/03/2012,"- R$ 78,01 M","- R$ 618,19 M","R$ 561,96 M","- R$ 134,23 M"
50,31/12/2011,"- R$ 104,98 M","- R$ 536,69 M","R$ 766,25 M","R$ 124,58 M"
51,30/09/2011,"- R$ 104,91 M","- R$ 694,34 M","R$ 1,42 B","R$ 618,78 M"
52,30/06/2011,"- R$ 60,52 M","- R$ 294,10 M","R$ 703,52 M","R$ 348,16 M"
53,31/03/2011,"R$ 31,39 M","- R$ 448,75 M","R$ 463,05 M","R$ 46,42 M"
