,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 1,94 B","R$ 895,89 M","R$ 726,66 M","- R$ 343,80 M","R$ 1,07 B","R$ 1,07 B","R$ 0,67"
1,31/03/2024,"R$ 2,00 B","R$ 959,07 M","R$ 740,27 M","- R$ 348,78 M","R$ 1,09 B","- R$ 60,89 M","- R$ 0,04"
2,31/12/2023,"R$ 2,73 B","R$ 861,32 M","R$ 618,82 M","- R$ 417,03 M","R$ 1,04 B","- R$ 290,64 M","- R$ 0,18"
3,30/09/2023,"R$ 2,38 B","R$ 745,83 M","R$ 493,51 M","- R$ 398,19 M","R$ 891,70 M","- R$ 86,90 M","- R$ 0,05"
4,30/06/2023,"R$ 2,52 B","R$ 1,04 B","R$ 806,83 M","- R$ 381,24 M","R$ 1,19 B","R$ 389,93 M","R$ 0,25"
5,31/03/2023,"R$ 2,46 B","R$ 1,07 B","R$ 753,16 M","- R$ 415,29 M","R$ 1,17 B","R$ 222,90 M","R$ 0,14"
6,31/12/2022,"R$ 2,32 B","R$ 631,50 M","R$ 178,38 M","- R$ 384,81 M","R$ 563,19 M","- R$ 194,14 M","- R$ 0,12"
7,30/09/2022,"R$ 1,70 B","R$ 389,24 M","R$ 419,72 M","- R$ 177,72 M","R$ 597,45 M","R$ 237,78 M","R$ 0,15"
8,30/06/2022,"R$ 1,35 B","R$ 488,28 M","R$ 336,57 M","- R$ 151,10 M","R$ 487,67 M","R$ 147,34 M","R$ 0,09"
9,31/03/2022,"R$ 759,00 M","R$ 368,31 M","R$ 349,28 M","- R$ 124,89 M","R$ 474,17 M","R$ 184,79 M","R$ 0,14"
10,31/12/2021,"R$ 1,68 B","R$ 677,59 M","R$ 686,26 M","- R$ 156,23 M","R$ 842,48 M","R$ 489,42 M","R$ 0,39"
11,30/09/2021,"R$ 1,53 B","R$ 509,09 M","R$ 383,09 M","- R$ 164,28 M","R$ 547,37 M","R$ 362,62 M","R$ 0,29"
12,30/06/2021,"R$ 962,54 M","R$ 384,97 M","R$ 228,44 M","- R$ 140,12 M","R$ 368,56 M","R$ 118,12 M","R$ 0,09"
13,31/03/2021,"R$ 951,35 M","R$ 371,09 M","R$ 294,05 M","- R$ 148,22 M","R$ 442,27 M","R$ 203,15 M","R$ 0,16"
14,31/12/2020,"R$ 1,22 B","R$ 554,73 M","R$ 468,69 M","- R$ 137,36 M","R$ 606,05 M","R$ 686,51 M","R$ 2,17"
15,30/09/2020,"R$ 562,03 M","R$ 253,35 M","R$ 162,23 M","- R$ 114,94 M","R$ 277,17 M","R$ 55,56 M","R$ 0,18"
16,30/06/2020,"R$ 518,66 M","R$ 273,81 M","R$ 179,49 M","- R$ 100,93 M","R$ 280,41 M","R$ 85,78 M","R$ 0,27"
17,31/03/2020,"R$ 939,11 M","R$ 416,04 M","R$ 306,37 M","- R$ 128,92 M","R$ 435,29 M","R$ 179,76 M","R$ 0,57"
18,31/12/2019,"R$ 1,11 B","R$ 405,78 M","R$ 379,39 M","- R$ 145,14 M","R$ 524,53 M","R$ 365,43 M","R$ 1,16"
19,30/09/2019,"R$ 858,28 M","R$ 288,80 M","R$ 196,05 M","- R$ 132,00 M","R$ 328,06 M","R$ 89,79 M","R$ 0,28"
20,30/06/2019,"R$ 555,78 M","R$ 262,42 M","R$ 152,11 M","- R$ 107,14 M","R$ 259,26 M","R$ 15,79 M","R$ 0,05"
21,31/03/2019,"R$ 611,38 M","R$ 280,78 M","R$ 239,08 M","- R$ 105,77 M","R$ 344,85 M","R$ 129,80 M","R$ 0,41"
22,31/12/2018,"R$ 740,72 M","R$ 270,01 M","R$ 190,34 M","- R$ 108,62 M","R$ 298,96 M","R$ 469,43 M","R$ 1,49"
23,30/09/2018,"R$ 1,12 B","R$ 436,86 M","R$ 344,31 M","- R$ 136,79 M","R$ 481,10 M","R$ 175,68 M","R$ 0,56"
24,30/06/2018,"R$ 756,56 M","R$ 325,43 M","R$ 428,53 M","- R$ 104,95 M","R$ 533,48 M","R$ 206,05 M","R$ 0,65"
25,31/03/2018,"R$ 509,87 M","R$ 221,72 M","R$ 154,91 M","- R$ 94,52 M","R$ 249,43 M","R$ 36,71 M","R$ 0,12"
26,31/12/2017,"R$ 932,52 M","R$ 374,80 M","R$ 217,55 M","- R$ 134,20 M","R$ 351,75 M","R$ 91,46 M","R$ 0,29"
27,30/09/2017,"R$ 858,30 M","R$ 320,50 M","R$ 222,26 M","- R$ 121,11 M","R$ 343,37 M","R$ 55,71 M","R$ 0,23"
28,30/06/2017,"R$ 485,52 M","R$ 190,13 M","R$ 108,18 M","- R$ 76,89 M","R$ 185,07 M","- R$ 40,30 M","- R$ 0,17"
29,31/03/2017,"R$ 445,44 M","R$ 224,71 M","R$ 157,87 M","- R$ 86,56 M","R$ 244,43 M","- R$ 11,38 M","- R$ 0,05"
30,31/12/2016,"R$ 671,09 M","R$ 370,99 M","R$ 383,30 M","- R$ 67,29 M","R$ 450,59 M","R$ 94,81 M","R$ 0,40"
31,30/09/2016,"R$ 613,02 M","R$ 180,23 M","R$ 136,84 M","- R$ 69,91 M","R$ 206,76 M","- R$ 4,32 M","- R$ 0,03"
32,30/06/2016,"R$ 438,35 M","R$ 110,87 M","R$ 20,74 M","- R$ 52,38 M","R$ 73,12 M","- R$ 104,72 M","- R$ 0,65"
33,31/03/2016,"R$ 438,53 M","R$ 69,86 M","R$ 19,18 M","- R$ 48,51 M","R$ 67,70 M","- R$ 93,87 M","- R$ 0,01"
34,31/12/2015,"R$ 465,09 M","R$ 257,84 M","R$ 140,09 M","- R$ 47,99 M","R$ 188,09 M","R$ 13,93 M","R$ 0,00"
35,30/09/2015,"R$ 365,97 M","R$ 55,42 M","R$ 26,86 M","- R$ 44,36 M","- R$ 228,78 M","- R$ 113,93 M","- R$ 0,14"
36,30/06/2015,"R$ 313,79 M","R$ 43,12 M","R$ 273,22 M","- R$ 43,80 M","R$ 317,02 M","R$ 371,25 M","R$ 0,44"
37,31/03/2015,"R$ 373,78 M","R$ 43,42 M","- R$ 10,40 M","- R$ 41,99 M","R$ 31,59 M","- R$ 128,61 M","- R$ 0,15"
38,31/12/2014,"R$ 368,25 M","- R$ 29,12 M","- R$ 700,82 M","- R$ 37,78 M","- R$ 663,04 M","- R$ 1,36 B","- R$ 1,62"
39,30/09/2014,"R$ 353,77 M","R$ 106,21 M","R$ 134,01 M","- R$ 36,24 M","R$ 170,25 M","R$ 29,06 M","R$ 0,03"
40,30/06/2014,"R$ 489,31 M","R$ 49,70 M","R$ 25,54 M","- R$ 47,74 M","R$ 73,28 M","- R$ 112,28 M","- R$ 0,16"
41,31/03/2014,"R$ 586,77 M","R$ 91,99 M","R$ 57,56 M","- R$ 48,71 M","R$ 106,28 M","- R$ 71,93 M","- R$ 0,10"
42,31/12/2013,"R$ 530,33 M","R$ 58,05 M","- R$ 16,60 M","- R$ 56,67 M","R$ 40,07 M","- R$ 280,27 M","- R$ 0,40"
43,30/09/2013,"R$ 317,27 M","R$ 13,45 M","- R$ 58,65 M","- R$ 45,35 M","- R$ 13,30 M","- R$ 178,03 M","- R$ 0,25"
44,30/06/2013,"R$ 395,13 M","- R$ 23,20 M","- R$ 111,89 M","- R$ 26,62 M","- R$ 85,26 M","- R$ 233,25 M","- R$ 0,40"
45,31/03/2013,"R$ 196,10 M","- R$ 116,51 M","- R$ 240,04 M","- R$ 17,90 M","- R$ 222,15 M","- R$ 250,90 M","- R$ 0,43"
46,31/12/2012,"R$ 216,26 M","- R$ 81,76 M","- R$ 181,05 M","- R$ 5,16 M","- R$ 175,89 M","- R$ 135,83 M","- R$ 0,23"
47,30/09/2012,"R$ 133,08 M","- R$ 21,42 M","- R$ 89,34 M","- R$ 2,39 M","- R$ 86,95 M","- R$ 86,70 M","- R$ 0,15"
48,30/06/2012,"R$ 65,94 M","R$ 2,71 M","- R$ 68,39 M","- R$ 2,46 M","- R$ 65,93 M","- R$ 135,20 M","- R$ 0,79"
49,31/03/2012,"R$ 75,67 M","- R$ 6,14 M","- R$ 82,78 M","- R$ 2,92 M","- R$ 79,86 M","- R$ 77,48 M","- R$ 0,57"
50,31/12/2011,"R$ 42,12 M","- R$ 7,70 M","- R$ 155,37 M","- R$ 2,87 M","- R$ 152,51 M","- R$ 309,20 M","- R$ 2,26"
51,30/09/2011,"R$ 41,67 M","- R$ 2,51 M","- R$ 75,33 M","- R$ 2,55 M","- R$ 72,78 M","R$ 37,15 M","R$ 0,27"
52,30/06/2011,"R$ 43,95 M","R$ 1,02 M","- R$ 59,11 M","- R$ 2,19 M","- R$ 56,92 M","- R$ 78,81 M","- R$ 0,58"
53,31/03/2011,"R$ 40,54 M","R$ 13,69 M","- R$ 47,28 M","- R$ 1,96 M","- R$ 45,31 M","- R$ 57,70 M","- R$ 0,42"
54,31/12/2010,"R$ 27,80 M","R$ 11,73 M","- R$ 57,70 M",NA,NA,"- R$ 9,01 M","- R$ 0,07"
55,30/09/2010,"R$ 29,22 M","- R$ 5,06 M","- R$ 60,26 M",NA,NA,"- R$ 81,84 M","- R$ 0,60"
