,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"37,83","1,59","2,62","6,60","24,12","0,53","9,22","35,06","16,32","10,30","-0,82","4,65","42,71","0,95","R$ 23,77 B","0,00%"
1,30/06/2024,"32,91","1,38","2,28","5,74","20,98","0,46","8,02","30,50","15,12","9,54","-0,72","4,31","39,58","0,88","R$ 20,68 B","0,00%"
2,31/03/2024,"-298,70","1,60","2,05","5,98","38,41","0,46","7,42","17,88","14,27","9,03","-0,67","3,94","73,85","0,88","R$ 19,75 B","0,00%"
3,31/12/2023,"92,45","1,63","1,99","7,21","88,90","0,46","7,53","15,19","14,03","8,75","-0,67","3,71","165,58","0,86","R$ 20,12 B","0,00%"
4,30/09/2023,"59,26","1,44","1,92","8,04","1.175,42","0,38","8,34","10,58","15,72","9,20","-0,54","3,62","2.214,39","0,72","R$ 18,62 B","0,00%"
5,30/06/2023,"31,34","1,59","2,28","11,09","-1.276,39","0,48","9,53","32,01","17,43","10,69","-0,70","4,18","-2.334,34","0,88","R$ 20,57 B","0,00%"
6,31/03/2023,"45,79","1,50","2,42","12,12","-76,58","0,45","11,23","-592,14","21,66","12,98","-0,65","4,67","-147,72","0,87","R$ 18,95 B","0,00%"
7,31/12/2022,"42,84","1,18","2,63","12,69","-17,99","0,39","12,54","28,91","25,91","15,67","-0,59","5,43","-37,18","0,80","R$ 16,10 B","0,00%"
8,30/09/2022,"19,69","1,50","3,80","17,41","-27,78","0,65","11,64","3,12","15,83","11,81","-1,78","5,16","-37,75","0,88","R$ 20,86 B","0,00%"
9,30/06/2022,"20,71","1,80","4,61","20,10","-35,67","0,92","13,97","7,26","17,88","13,34","-2,57","5,90","-45,64","1,18","R$ 24,53 B","0,00%"
10,31/03/2022,"14,73","1,81","3,45","20,20","-29,16","0,79","10,33","16,32","15,75","11,62","-1,54","5,26","-44,45","1,21","R$ 17,02 B","0,00%"
11,31/12/2021,"14,45","1,88","3,31","13,75","174,87","0,93","10,65","9,67","14,90","10,77","-2,26","4,63","244,53","1,30","R$ 16,96 B","0,00%"
12,30/09/2021,"13,75","2,20","4,04","15,61","-101,39","1,06","13,71","9,62","18,25","12,77","-2,58","5,38","-135,00","1,41","R$ 18,84 B","0,00%"
13,30/06/2021,"20,09","2,60","5,77","20,17","-44,58","1,27","18,52","12,76","23,91","16,28","-3,10","7,45","-57,56","1,65","R$ 21,36 B","0,00%"
14,31/03/2021,"19,33","2,47","6,12","14,37","-32,24","1,21","18,04","10,63","23,32","16,04","-3,09","7,91","-41,67","1,57","R$ 19,93 B","0,00%"
15,31/12/2020,"19,89","2,53","6,18","16,09","-23,81","1,24","17,95","10,75","23,02","16,08","-3,12","7,93","-30,53","1,58","R$ 20,05 B","0,00%"
16,30/09/2020,"25,75","2,43","5,65","11,92","-52,27","1,12","17,21","9,61","21,97","14,88","-2,67","7,21","-66,74","1,43","R$ 17,68 B","0,00%"
17,30/06/2020,"21,60","2,15","4,54","10,11","-110,11","1,03","14,67","10,45","19,08","12,91","-2,41","5,91","-143,22","1,33","R$ 15,57 B","0,00%"
18,31/03/2020,"16,29","1,48","3,06","6,62","31,69","0,76","10,25","8,57","14,36","9,60","-1,94","4,29","44,39","1,07","R$ 10,60 B","0,00%"
19,31/12/2019,"15,34","1,34","2,94","6,74","17,18","0,66","9,53","6,26","13,71","9,10","-1,68","4,22","24,71","0,96","R$ 9,22 B","0,00%"
20,30/09/2019,"14,46","1,56","3,68","6,73","11,95","0,78","13,10","8,14","18,55","11,72","-1,95","5,21","16,92","1,11","R$ 10,19 B","0,00%"
21,30/06/2019,"10,61","1,30","2,77","5,43","7,58","0,66","9,06","5,70","13,41","8,97","-1,72","4,10","11,22","0,97","R$ 8,39 B","0,00%"
22,31/03/2019,"6,66","1,02","2,02","4,54","6,85","0,52","5,44","5,04","8,77","6,36","-1,38","3,27","11,06","0,85","R$ 6,54 B","0,00%"
23,31/12/2018,"6,51","0,92","1,85","3,79","5,40","0,47","5,17","4,95","8,76","6,27","-1,20","3,13","9,14","0,80","R$ 5,78 B","0,00%"
24,30/09/2018,"8,52","0,75","1,31","2,80","3,97","0,36","3,80","10,45","7,53","5,34","-0,73","2,60","7,88","0,71","R$ 4,35 B","0,00%"
25,30/06/2018,"10,34","0,72","1,32","3,83","6,93","0,34","3,94","33,54","8,25","5,71","-0,67","2,76","14,50","0,72","R$ 4,03 B","0,00%"
26,31/03/2018,"30,47","0,81","1,57","4,05","5,74","0,42","6,22","-224,62","11,27","7,01","-0,87","2,84","10,39","0,76","R$ 4,38 B","0,00%"
27,31/12/2017,"44,56","0,79","1,56","4,21","6,03","0,39","6,03","5,87","11,11","6,98","-0,89","2,88","11,11","0,72","R$ 4,26 B","0,00%"
28,30/09/2017,"31,84","0,70","1,28","4,60","7,58","0,30","3,61","26,28","8,61","6,14","-0,55","3,05","18,09","0,72","R$ 3,15 B","0,00%"
29,30/06/2017,"87,50","0,76","1,54","4,55","6,52","0,34","4,32","80,26","9,87","7,14","-0,60","3,52","14,89","0,77","R$ 3,40 B","0,00%"
30,31/03/2017,"-129,76","0,74","1,53","4,84","6,62","0,33","4,76","46,05","11,05","7,92","-0,60","3,56","15,36","0,77","R$ 3,32 B","0,00%"
31,31/12/2016,"-33,18","0,80","1,66","5,39","6,90","0,35","6,40","-7,30","14,35","10,07","-0,56","3,72","15,46","0,78","R$ 3,59 B","0,00%"
32,30/09/2016,"-11,99","0,67","1,16","5,52","9,61","0,27","7,15","-4,48","19,55","11,57","-0,40","3,17","26,28","0,73","R$ 2,27 B","0,00%"
33,30/06/2016,"-7,48","0,66","1,31","13,86","-83,18","0,27","10,79","-3,30","30,09","15,56","-0,39","3,64","-231,96","0,74","R$ 2,23 B","0,00%"
34,31/03/2016,"1.085,31","55,10","121,58","677,07","3.338,00","22,78","1.208,06","-324,46","1.233,30","571,27","-34,69","124,12","3.407,75","23,26","R$ 192,51 B","0,00%"
35,31/12/2015,"1.349,62","53,67","126,76","1.312,57","-2.218,58","22,67","1.483,47","-375,94","1.514,00","638,06","-35,54","129,37","-2.264,23","23,14","R$ 192,51 B","0,00%"
36,30/09/2015,"-8,11","7,68","7,03","15,37","-10,24","1,47","-14,06","-25,52","-20,67","-27,06","-1,70","10,34","-15,06","2,16","R$ 10,00 B","0,00%"
37,30/06/2015,"-9,17","7,06","7,09","9,41","-21,63","1,44","-32,89","-18,20","-47,58","-100,32","-1,65","10,26","-31,29","2,08","R$ 10,00 B","0,00%"
38,31/03/2015,"-6,35","9,93","6,31","20,85","11,77","1,43","-18,12","-3,47","-27,36","-38,90","-1,13","9,52","17,77","2,16","R$ 10,00 B","0,00%"
39,31/12/2014,"-6,59","8,81","5,56","16,93","10,98","1,42","-20,67","-3,74","-31,02","-47,90","-1,16","8,34","16,48","2,13","R$ 10,00 B","0,00%"
40,30/09/2014,"-1,31","0,23","0,29","-1,40","0,50","0,07","2,85","-0,20","27,00","13,89","-0,07","2,76","4,78","0,66","R$ 571,27 M","0,00%"
41,30/06/2014,"-1,34","0,36","0,45","-1,26","1,10","0,10","110,01","-0,30","747,02","28,44","-0,10","3,05","7,46","0,70","R$ 864,10 M","0,00%"
