,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 44,52 B","R$ 14,97 B","R$ 9,45",1.584.698.000,0,0,1.584.698.000,1.276.000,0,0,1.276.000,1.583.422.000,0,1.583.422.000
1,31/03/2024,"R$ 43,09 B","R$ 12,33 B","R$ 7,80",1.579.631.000,0,0,1.579.631.000,1.546.000,0,0,1.546.000,1.578.085.000,0,1.578.085.000
2,31/12/2023,"R$ 43,57 B","R$ 12,36 B","R$ 7,80",1.584.572.000,0,0,1.584.572.000,1.900.000,0,0,1.900.000,1.582.672.000,0,1.582.672.000
3,30/09/2023,"R$ 48,96 B","R$ 12,94 B","R$ 8,17",1.584.572.000,0,0,1.584.572.000,1.917.000,0,0,1.917.000,1.582.655.000,0,1.582.655.000
4,30/06/2023,"R$ 42,79 B","R$ 12,97 B","R$ 8,18",1.584.572.000,0,0,1.584.572.000,1.928.000,0,0,1.928.000,1.582.644.000,0,1.582.644.000
5,31/03/2023,"R$ 41,95 B","R$ 12,60 B","R$ 7,95",1.584.572.000,0,0,1.584.572.000,2.368.000,0,0,2.368.000,1.582.204.000,0,1.582.204.000
6,31/12/2022,"R$ 41,71 B","R$ 13,68 B","R$ 8,63",1.584.446.000,0,0,1.584.446.000,2.671.000,0,0,2.671.000,1.581.775.000,0,1.581.775.000
7,30/09/2022,"R$ 32,28 B","R$ 13,87 B","R$ 8,76",1.584.166.000,0,0,1.584.166.000,2.671.000,0,0,2.671.000,1.581.495.000,0,1.581.495.000
8,30/06/2022,"R$ 26,56 B","R$ 13,63 B","R$ 8,61",1.583.339.000,0,0,1.583.339.000,2.085.000,0,0,2.085.000,1.581.254.000,0,1.581.254.000
9,31/03/2022,"R$ 21,49 B","R$ 9,39 B","R$ 7,32",1.283.339.000,0,0,1.283.339.000,2.235.000,0,0,2.235.000,1.281.104.000,0,1.281.104.000
10,31/12/2021,"R$ 18,24 B","R$ 9,00 B","R$ 7,11",1.266.339.000,0,0,1.266.339.000,6.121.000,0,0,6.121.000,1.260.218.000,0,1.260.218.000
11,30/09/2021,"R$ 17,85 B","R$ 8,58 B","R$ 6,77",1.266.038.000,0,0,1.266.038.000,560.000,0,0,560.000,1.265.478.000,0,1.265.478.000
12,30/06/2021,"R$ 16,76 B","R$ 8,20 B","R$ 6,48",1.266.038.000,0,0,1.266.038.000,560.000,0,0,560.000,1.265.478.000,0,1.265.478.000
13,31/03/2021,"R$ 16,40 B","R$ 8,07 B","R$ 6,38",1.265.094.000,0,0,1.265.094.000,4.641.000,0,0,4.641.000,1.260.453.000,0,1.260.453.000
14,31/12/2020,"R$ 16,22 B","R$ 7,93 B","R$ 25,12",315.836.000,0,0,315.836.000,0,0,0,0,315.836.000,0,315.836.000
15,30/09/2020,"R$ 15,75 B","R$ 7,28 B","R$ 23,05",315.768.000,0,0,315.768.000,0,0,0,0,315.768.000,0,315.768.000
16,30/06/2020,"R$ 15,18 B","R$ 7,23 B","R$ 22,89",315.768.000,0,0,315.768.000,0,0,0,0,315.768.000,0,315.768.000
17,31/03/2020,"R$ 13,87 B","R$ 7,16 B","R$ 22,70",315.483.000,0,0,315.483.000,0,0,0,0,315.483.000,0,315.483.000
18,31/12/2019,"R$ 13,86 B","R$ 6,90 B","R$ 21,88",315.483.000,0,0,315.483.000,0,0,0,0,315.483.000,0,315.483.000
19,30/09/2019,"R$ 13,00 B","R$ 6,53 B","R$ 20,72",315.323.000,0,0,315.323.000,0,0,0,0,315.323.000,0,315.323.000
20,30/06/2019,"R$ 12,80 B","R$ 6,44 B","R$ 20,42",315.276.000,0,0,315.276.000,0,0,0,0,315.276.000,0,315.276.000
21,31/03/2019,"R$ 12,46 B","R$ 6,43 B","R$ 20,41",314.990.000,0,0,314.990.000,0,0,0,0,314.990.000,0,314.990.000
22,31/12/2018,"R$ 12,30 B","R$ 6,30 B","R$ 19,99",314.990.000,0,0,314.990.000,0,0,0,0,314.990.000,0,314.990.000
23,30/09/2018,"R$ 12,19 B","R$ 5,81 B","R$ 18,46",314.990.000,0,0,314.990.000,0,0,0,0,314.990.000,0,314.990.000
24,30/06/2018,"R$ 11,80 B","R$ 5,64 B","R$ 17,90",314.990.000,0,0,314.990.000,0,0,0,0,314.990.000,0,314.990.000
25,31/03/2018,"R$ 10,43 B","R$ 5,43 B","R$ 17,24",314.990.000,0,0,314.990.000,0,0,0,0,314.990.000,0,314.990.000
26,31/12/2017,"R$ 10,91 B","R$ 5,39 B","R$ 17,11",314.990.000,0,0,314.990.000,0,0,0,0,314.990.000,0,314.990.000
