,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"- R$ 310,80 M","- R$ 78,08 M","- R$ 23,38 M","- R$ 401,99 M",16
1,31/03/2024,"- R$ 383,29 M","- R$ 65,44 M","R$ 465,36 M","R$ 13,95 M",16
2,31/12/2023,"- R$ 570,48 M","- R$ 88,87 M","R$ 461,62 M","- R$ 204,72 M",16
3,30/09/2023,"- R$ 137,80 M","- R$ 164,84 M","R$ 127,62 M","- R$ 180,77 M",16
4,30/06/2023,"R$ 207,67 M","- R$ 203,80 M","R$ 167,64 M","R$ 166,61 M",16
5,31/03/2023,"- R$ 166,96 M","- R$ 219,40 M","R$ 30,43 M","- R$ 353,15 M",16
6,31/12/2022,"R$ 118,33 M","- R$ 244,78 M","R$ 29,10 M","- R$ 108,29 M",16
7,30/09/2022,"- R$ 103,49 M","- R$ 226,69 M","R$ 75,29 M","- R$ 261,15 M",16
8,30/06/2022,"- R$ 254,89 M","- R$ 191,74 M","R$ 336,92 M","- R$ 104,41 M",16
9,31/03/2022,"R$ 139,54 M","- R$ 171,85 M","R$ 122,41 M","R$ 67,50 M",16
10,31/12/2021,"- R$ 104,44 M","- R$ 133,63 M","R$ 110,59 M","- R$ 114,99 M",16
11,30/09/2021,"- R$ 729,03 M","- R$ 105,55 M","- R$ 256,44 M","- R$ 984,05 M",16
12,30/06/2021,"- R$ 270,12 M","- R$ 110,91 M","- R$ 195,95 M","- R$ 490,27 M",16
13,31/03/2021,"R$ 359,62 M","- R$ 113,71 M","- R$ 219,24 M","R$ 105,81 M",16
14,31/12/2020,"R$ 848,62 M","- R$ 115,63 M","- R$ 226,98 M","R$ 545,11 M",16
15,30/09/2020,"R$ 1,26 B","- R$ 298,85 M","R$ 341,25 M","R$ 1,24 B",16
16,30/06/2020,"R$ 1,06 B","- R$ 282,87 M","- R$ 177,48 M","R$ 544,00 M",16
17,31/03/2020,"R$ 590,82 M","- R$ 331,46 M","R$ 212,70 M","R$ 455,01 M",16
18,31/12/2019,"R$ 260,70 M","- R$ 356,03 M","R$ 117,85 M","R$ 21,23 M",16
19,30/09/2019,"R$ 404,49 M","- R$ 337,82 M","- R$ 154,18 M","- R$ 93,56 M",16
20,30/06/2019,"R$ 293,43 M","- R$ 346,09 M","R$ 398,77 M","R$ 339,91 M",16
21,31/03/2019,"R$ 112,71 M","- R$ 277,79 M","R$ 199,42 M","R$ 38,93 M",16
22,31/12/2018,"- R$ 48,04 M","- R$ 199,41 M","R$ 251,07 M","R$ 14,15 M",16
23,30/09/2018,"- R$ 235,74 M","- R$ 165,60 M","R$ 725,36 M","R$ 344,72 M",16
24,30/06/2018,"- R$ 180,27 M","- R$ 142,93 M","R$ 372,89 M","R$ 60,05 M",16
25,31/03/2018,"- R$ 22,58 M","- R$ 131,07 M","R$ 130,12 M","- R$ 12,57 M",16
26,31/12/2017,"R$ 50,57 M","- R$ 124,31 M","R$ 339,26 M","R$ 276,49 M",16
27,30/09/2017,"R$ 210,23 M","- R$ 100,90 M","- R$ 18,84 M","R$ 96,13 M",16
28,30/06/2017,"R$ 137,85 M","- R$ 88,71 M","- R$ 13,89 M","R$ 63,69 M",16
29,31/03/2017,"R$ 28,04 M","- R$ 85,83 M","R$ 105,69 M","R$ 53,09 M",16
30,31/12/2016,"R$ 160,04 M","- R$ 93,18 M","- R$ 48,18 M","R$ 6,85 M",16
31,30/09/2016,"R$ 220,29 M","- R$ 85,99 M","- R$ 100,00 M","R$ 13,26 M",16
32,30/06/2016,"R$ 268,01 M","- R$ 139,24 M","- R$ 85,03 M","R$ 21,09 M",16
33,31/03/2016,"R$ 311,87 M","- R$ 130,56 M","- R$ 185,82 M","- R$ 28,80 M",16
34,31/12/2015,"R$ 163,84 M","- R$ 113,55 M","- R$ 51,01 M","- R$ 1,82 M",16
35,30/09/2015,"R$ 102,38 M","- R$ 84,07 M","- R$ 37,27 M","- R$ 10,58 M",16
36,30/06/2015,"R$ 74,29 M","- R$ 35,79 M","- R$ 52,61 M","- R$ 6,36 M",16
37,31/03/2015,"R$ 67,59 M","- R$ 33,65 M","- R$ 5,77 M","R$ 48,16 M",16
38,31/12/2014,"R$ 222,08 M","- R$ 43,07 M","- R$ 177,46 M","R$ 5,84 M",16
39,30/09/2014,"R$ 202,56 M","- R$ 8,08 M","- R$ 28,58 M","R$ 219,63 M",16
40,30/06/2014,"R$ 181,34 M","- R$ 16,94 M","- R$ 27,54 M","R$ 169,59 M",16
41,31/03/2014,"R$ 114,18 M","- R$ 84,07 M","- R$ 67,42 M","- R$ 40,85 M",16
42,31/12/2013,"- R$ 96,44 M","- R$ 80,23 M","- R$ 67,66 M","- R$ 242,34 M",16
43,30/09/2013,"- R$ 31,11 M","- R$ 80,43 M","- R$ 59,18 M","- R$ 173,42 M",16
44,30/06/2013,"R$ 21,39 M","- R$ 85,47 M","- R$ 62,19 M","- R$ 123,42 M",16
45,31/03/2013,"R$ 84,13 M","- R$ 69,52 M","- R$ 64,07 M","- R$ 52,88 M",16
46,31/12/2012,"R$ 141,57 M","- R$ 60,01 M","- R$ 67,07 M","R$ 10,75 M",16
