,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"18,84%","19,23%","28,54%","29,13%","34,57%","15,30%","24,72%","14,60%","16,08%","18,19%","1,05","2,32","1,32","0,76"
1,30/06/2024,"15,55%","15,83%","23,55%","23,98%","30,52%","13,62%","24,28%","13,63%","14,24%","16,40%","1,00","2,29","1,29","1,17"
2,31/03/2024,"12,92%","13,19%","19,57%","19,99%","28,29%","12,19%","22,93%","13,25%","12,22%","14,50%","0,92","2,25","1,25","1,19"
3,31/12/2023,"12,12%","12,12%","18,37%","18,37%","25,81%","11,04%","23,02%","12,21%","11,98%","14,17%","0,90","2,24","1,24","0,93"
4,30/09/2023,"10,64%","10,54%","16,12%","15,98%","26,16%","10,86%","21,68%","12,41%","11,16%","13,26%","0,88","2,26","1,26","1,21"
5,30/06/2023,"9,33%","9,22%","14,14%","13,96%","23,27%","9,88%","19,81%","11,01%","9,47%","11,60%","0,90","2,24","1,24","1,46"
6,31/03/2023,"8,23%","8,14%","12,48%","12,33%","20,19%","8,81%","18,13%","9,65%","8,17%","10,26%","0,91","2,32","1,32","1,53"
7,31/12/2022,"4,57%","4,49%","6,92%","6,81%","15,46%","6,75%","15,32%","8,29%","4,91%","7,12%","0,81","2,34","1,34","3,10"
8,30/09/2022,"2,55%","2,52%","3,86%","3,81%","9,13%","4,01%","12,71%","5,51%","3,25%","5,68%","0,73","2,41","1,41","5,38"
9,30/06/2022,"2,95%","2,90%","4,47%","4,40%","11,51%","4,99%","11,10%","7,81%","4,19%","6,89%","0,64","2,36","1,36","4,76"
10,31/03/2022,"4,70%","4,60%","7,12%","6,96%","18,52%","8,05%","10,16%","13,23%","7,05%","9,97%","0,61","2,29","1,29","3,13"
11,31/12/2021,"4,32%","4,25%","6,55%","6,44%","14,36%","6,26%","10,18%","10,48%","6,52%","9,53%","0,60","2,29","1,29","3,00"
12,30/09/2021,"5,63%","5,52%","8,53%","8,36%","17,76%","7,21%","11,92%","12,65%","8,90%","11,84%","0,57","2,28","1,28","2,87"
13,30/06/2021,"3,29%","3,25%","4,99%","4,92%","11,10%","4,72%","13,49%","7,77%","5,27%","8,21%","0,61","2,31","1,31","3,73"
14,31/03/2021,"1,76%","1,71%","2,67%","2,59%","3,16%","1,36%","15,58%","2,17%","2,58%","5,43%","0,62","2,30","1,30","5,67"
15,31/12/2020,"3,87%","3,75%","5,86%","5,68%","4,50%","2,00%","16,59%","2,89%","4,80%","7,48%","0,69","2,30","1,30","3,69"
16,30/09/2020,"2,96%","2,84%","4,48%","4,30%","1,52%","0,66%","16,23%","0,91%","3,51%","6,15%","0,73","2,46","1,46","5,25"
17,30/06/2020,"4,85%","4,70%","7,35%","7,12%","5,04%","2,20%","15,46%","2,77%","5,53%","7,88%","0,79","2,35","1,35","4,17"
18,31/03/2020,"6,17%","5,96%","9,35%","9,03%","8,90%","3,71%","15,28%","4,42%","6,66%","8,75%","0,84","2,33","1,33","2,85"
19,31/12/2019,"5,43%","5,23%","8,23%","7,92%","9,56%","3,91%","15,07%","4,67%","5,83%","7,83%","0,84","2,25","1,25","2,16"
20,30/09/2019,"4,95%","4,74%","7,50%","7,17%","9,67%","4,02%","15,11%","4,64%","5,25%","6,97%","0,87","2,31","1,31","2,72"
21,30/06/2019,"6,44%","6,17%","9,76%","9,35%","12,10%","4,77%","15,89%","5,57%","6,58%","8,20%","0,86","2,30","1,30","2,52"
22,31/03/2019,"6,93%","6,67%","10,50%","10,10%","9,42%","3,84%","16,31%","4,17%","6,81%","8,35%","0,92","2,40","1,40","2,89"
23,31/12/2018,"7,19%","6,90%","10,89%","10,45%","9,83%","3,95%","15,83%","4,45%","7,18%","8,63%","0,89","2,44","1,44","2,96"
24,30/09/2018,"6,56%","6,25%","9,93%","9,47%","8,24%","3,34%","15,38%","4,03%","7,25%","8,73%","0,83","2,41","1,41","3,30"
25,30/06/2018,"4,35%","4,15%","6,60%","6,29%","5,50%","2,17%","14,95%","3,00%","5,53%","7,00%","0,72","2,54","1,54","4,44"
26,31/03/2018,"3,12%","2,97%","4,72%","4,50%","5,58%","2,17%","14,21%","3,31%","4,35%","5,84%","0,66","2,45","1,45","5,55"
27,31/12/2017,"1,76%","1,67%","2,66%","2,54%","3,93%","1,45%","14,04%","2,51%","2,58%","4,16%","0,58","2,49","1,49","8,23"
28,30/09/2017,"0,85%","0,81%","1,29%","1,23%","1,39%","0,52%","13,09%","0,94%","1,27%","2,94%","0,55","2,47","1,47","12,53"
29,30/06/2017,"7,23%","6,82%","10,96%","10,33%","11,07%","4,29%","11,99%","6,73%","10,74%","12,54%","0,64","2,54","1,54","3,23"
30,31/03/2017,"7,24%","6,77%","10,96%","10,25%","11,90%","4,73%","12,24%","7,80%","11,19%","13,06%","0,61","2,57","1,57","3,27"
31,31/12/2016,"6,75%","6,32%","10,23%","9,58%","12,00%","4,35%","12,66%","8,52%","11,81%","13,74%","0,51","2,71","1,71","3,08"
32,30/09/2016,"6,96%","6,56%","10,54%","9,94%","12,78%","4,66%","15,14%","9,35%","13,40%","15,29%","0,50","2,71","1,71","2,64"
33,30/06/2016,"2,22%","2,10%","3,37%","3,18%","4,00%","1,51%","16,89%","2,73%","3,99%","5,82%","0,55","2,58","1,58","8,38"
34,31/03/2016,"2,44%","2,27%","3,69%","3,44%","3,63%","1,37%","16,72%","2,48%","4,06%","5,91%","0,55","2,52","1,52","7,93"
35,31/12/2015,"3,75%","3,52%","5,68%","5,33%","5,28%","1,96%","17,38%","3,17%","6,06%","7,76%","0,62","2,76","1,76","6,33"
36,30/09/2015,"4,83%","4,53%","7,31%","6,86%","8,97%","3,17%","17,06%","4,85%","7,10%","8,70%","0,65","2,74","1,74","6,25"
37,30/06/2015,"6,49%","6,04%","9,83%","9,15%","12,73%","4,65%","17,35%","6,03%","7,78%","9,16%","0,77","2,65","1,65","4,98"
38,31/03/2015,"6,73%","6,28%","10,20%","9,51%","13,92%","5,02%","17,37%","6,08%","7,71%","8,97%","0,83","2,65","1,65","4,21"
39,31/12/2014,"6,90%","6,42%","10,45%","9,73%","14,65%","5,39%","17,42%","6,53%","7,80%","9,01%","0,83","2,69","1,69","4,80"
40,30/09/2014,"8,09%","7,70%","12,26%","11,67%","16,58%","5,55%","18,29%","6,91%","8,56%","9,81%","0,80","2,83","1,83","4,30"
41,30/06/2014,"9,82%","9,28%","14,87%","14,06%","19,98%","6,53%","19,10%","7,63%","9,56%","10,79%","0,86","2,74","1,74","3,15"
42,31/03/2014,"11,65%","11,26%","17,65%","17,06%","22,85%","7,18%","19,53%","7,92%","10,64%","11,80%","0,91","2,78","1,78","2,89"
43,31/12/2013,"12,08%","11,60%","18,30%","17,57%","22,21%","8,22%","19,96%","7,89%","10,79%","11,89%","1,04","2,72","1,72","2,78"
44,30/09/2013,"14,18%","13,31%","21,49%","20,16%","24,10%","9,17%","20,05%","7,40%","10,21%","11,41%","1,24","2,99","1,99","2,26"
45,30/06/2013,"13,59%","12,86%","20,59%","19,49%","23,82%","8,17%","19,80%","7,21%","9,82%","11,09%","1,13","3,06","2,06","2,31"
46,31/03/2013,"13,04%","12,34%","19,76%","18,69%","24,06%","8,14%","19,96%","7,25%","9,59%","10,89%","1,12","3,18","2,18","2,42"
47,31/12/2012,"15,23%","14,80%","23,08%","22,42%","25,82%","8,87%","20,33%","7,86%","10,25%","11,52%","1,13","2,70","1,70","2,15"
48,30/09/2012,"15,57%","15,14%","23,60%","22,94%","29,80%","9,51%","20,92%","8,64%","10,99%","12,16%","1,10","2,63","1,63","1,84"
