,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 1,96 B","R$ 509,92 M","R$ 340,88 M","- R$ 41,46 M","R$ 382,34 M","R$ 244,99 M","R$ 0,22",183
1,31/03/2024,"R$ 1,66 B","R$ 385,30 M","R$ 274,79 M","- R$ 40,63 M","R$ 315,41 M","R$ 309,77 M","R$ 0,27",183
2,31/12/2023,"R$ 2,05 B","R$ 499,98 M","R$ 243,73 M","- R$ 43,75 M","R$ 287,48 M","R$ 277,30 M","R$ 0,29",183
3,30/09/2023,"R$ 1,61 B","R$ 371,55 M","R$ 176,69 M","- R$ 31,93 M","R$ 208,62 M","R$ 159,86 M","R$ 0,17",183
4,30/06/2023,"R$ 1,36 B","R$ 276,21 M","R$ 122,02 M","- R$ 36,00 M","R$ 158,02 M","R$ 139,01 M","R$ 0,15",183
5,31/03/2023,"R$ 1,65 B","R$ 390,91 M","R$ 258,13 M","- R$ 34,70 M","R$ 292,83 M","R$ 239,99 M","R$ 0,25",183
6,31/12/2022,"R$ 1,79 B","R$ 353,71 M","R$ 159,83 M","- R$ 32,35 M","R$ 192,18 M","R$ 257,87 M","R$ 0,27",183
7,30/09/2022,"R$ 1,52 B","R$ 232,17 M","R$ 58,63 M","- R$ 31,85 M","R$ 90,47 M","R$ 59,11 M","R$ 0,06",183
8,30/06/2022,"R$ 1,15 B","R$ 131,30 M","R$ 22,64 M","- R$ 28,96 M","R$ 51,61 M","R$ 32,74 M","R$ 0,03",183
9,31/03/2022,"R$ 958,65 M","R$ 112,33 M","R$ 24,68 M","- R$ 26,64 M","R$ 51,33 M","R$ 99,39 M","R$ 0,10",183
10,31/12/2021,"R$ 1,08 B","R$ 123,16 M","R$ 47,09 M","- R$ 27,29 M","R$ 74,38 M","R$ 68,46 M","R$ 0,07",183
11,30/09/2021,"R$ 757,62 M","R$ 72,03 M","R$ 71,16 M","- R$ 23,98 M","R$ 95,14 M","R$ 108,20 M","R$ 0,11",183
12,30/06/2021,"R$ 823,69 M","R$ 60,55 M","R$ 112,43 M","- R$ 28,02 M","R$ 140,46 M","R$ 203,34 M","R$ 0,21",183
13,31/03/2021,"R$ 833,97 M","R$ 100,49 M","- R$ 2,65 M","- R$ 26,17 M","R$ 23,52 M","- R$ 13,37 M","- R$ 0,01",183
14,31/12/2020,"R$ 1,04 B","R$ 178,37 M","R$ 126,00 M","- R$ 23,55 M","R$ 149,55 M","R$ 138,48 M","R$ 0,15",183
15,30/09/2020,"R$ 836,49 M","R$ 136,68 M","- R$ 49,75 M","- R$ 25,93 M","- R$ 23,82 M","- R$ 54,32 M","- R$ 0,06",183
16,30/06/2020,"R$ 798,47 M","R$ 130,46 M","R$ 16,87 M","- R$ 24,00 M","R$ 40,87 M","R$ 5,40 M","R$ 0,01",183
17,31/03/2020,"R$ 919,40 M","R$ 150,07 M","R$ 79,34 M","- R$ 22,56 M","R$ 101,90 M","R$ 14,30 M","R$ 0,02",183
18,31/12/2019,"R$ 1,19 B","R$ 190,85 M","R$ 85,18 M","- R$ 26,50 M","R$ 111,69 M","R$ 68,53 M","R$ 0,07",183
19,30/09/2019,"R$ 1,08 B","R$ 145,92 M","R$ 39,46 M","- R$ 20,71 M","R$ 60,16 M","R$ 22,32 M","R$ 0,02",183
20,30/06/2019,"R$ 1,14 B","R$ 175,51 M","R$ 84,66 M","- R$ 20,86 M","R$ 105,52 M","R$ 86,31 M","R$ 0,09",183
21,31/03/2019,"R$ 898,59 M","R$ 138,00 M","R$ 42,28 M","- R$ 18,37 M","R$ 60,65 M","R$ 24,22 M","R$ 0,03",183
22,31/12/2018,"R$ 1,24 B","R$ 199,65 M","R$ 62,54 M","- R$ 15,27 M","R$ 77,81 M","R$ 69,63 M","R$ 0,08",183
23,30/09/2018,"R$ 1,10 B","R$ 183,09 M","R$ 98,75 M","- R$ 16,59 M","R$ 115,34 M","R$ 63,69 M","R$ 0,07",183
24,30/06/2018,"R$ 1,09 B","R$ 185,60 M","R$ 91,55 M","- R$ 16,19 M","R$ 107,73 M","R$ 23,21 M","R$ 0,03",183
25,31/03/2018,"R$ 764,85 M","R$ 95,99 M","R$ 48,45 M","- R$ 12,77 M","R$ 61,21 M","R$ 30,20 M","R$ 0,03",183
26,31/12/2017,"R$ 843,64 M","R$ 119,95 M","R$ 36,92 M","- R$ 10,73 M","R$ 47,65 M","R$ 36,12 M","R$ 0,04",183
27,30/09/2017,"R$ 736,74 M","R$ 112,35 M","R$ 12,98 M","- R$ 11,10 M","R$ 24,08 M","R$ 13,70 M","R$ 0,01",183
28,30/06/2017,"R$ 740,98 M","R$ 110,31 M","R$ 36,01 M","- R$ 11,43 M","R$ 47,44 M","R$ 22,23 M","R$ 0,02",183
29,31/03/2017,"R$ 554,63 M","R$ 61,05 M","- R$ 11,65 M","- R$ 12,17 M","R$ 519,00 mil","R$ 123,00 mil","R$ 0,00",183
30,31/12/2016,"R$ 817,86 M","R$ 89,31 M","- R$ 1,23 M","- R$ 12,94 M","R$ 11,72 M","- R$ 9,39 M","- R$ 0,01",183
31,30/09/2016,"R$ 708,16 M","R$ 77,77 M","R$ 279,95 M","- R$ 14,36 M","R$ 294,30 M","R$ 177,02 M","R$ 0,19",183
32,30/06/2016,"R$ 619,74 M","R$ 102,51 M","R$ 35,02 M","- R$ 11,08 M","R$ 46,09 M","R$ 42,90 M","R$ 0,05",183
33,31/03/2016,"R$ 428,33 M","R$ 56,17 M","- R$ 9,79 M","- R$ 11,31 M","R$ 1,52 M","R$ 8,85 M","R$ 0,01",183
34,31/12/2015,"R$ 787,40 M","R$ 148,78 M","R$ 35,78 M","- R$ 11,20 M","R$ 46,98 M","R$ 9,02 M","R$ 0,01",183
35,30/09/2015,"R$ 658,64 M","R$ 113,81 M","R$ 38,58 M","- R$ 12,06 M","R$ 50,63 M","R$ 7,37 M","R$ 0,01",183
36,30/06/2015,"R$ 636,28 M","R$ 100,91 M","R$ 37,35 M","- R$ 11,77 M","R$ 49,12 M","R$ 36,90 M","R$ 0,04",183
37,31/03/2015,"R$ 656,81 M","R$ 112,46 M","R$ 54,36 M","- R$ 11,41 M","R$ 65,78 M","R$ 33,66 M","R$ 0,04",183
38,31/12/2014,"R$ 935,25 M","R$ 165,25 M","R$ 74,82 M","- R$ 10,73 M","R$ 85,55 M","R$ 62,14 M","R$ 0,07",183
39,30/09/2014,"R$ 898,65 M","R$ 164,02 M","R$ 76,76 M","- R$ 9,13 M","R$ 85,89 M","R$ 55,89 M","R$ 0,06",183
40,30/06/2014,"R$ 824,50 M","R$ 133,96 M","R$ 49,62 M","- R$ 10,60 M","R$ 60,22 M","R$ 49,78 M","R$ 0,06",183
41,31/03/2014,"R$ 741,79 M","R$ 129,11 M","R$ 64,06 M","- R$ 10,71 M","R$ 74,78 M","R$ 54,34 M","R$ 0,06",183
42,31/12/2013,"R$ 922,22 M","R$ 192,53 M","R$ 99,35 M","- R$ 11,89 M","R$ 111,23 M","R$ 73,90 M","R$ 0,08",183
43,30/09/2013,"R$ 975,85 M","R$ 206,16 M","R$ 118,11 M","- R$ 9,57 M","R$ 127,68 M","R$ 86,39 M","R$ 0,10",183
44,30/06/2013,"R$ 994,27 M","R$ 182,08 M","R$ 105,29 M","- R$ 9,96 M","R$ 115,25 M","R$ 73,03 M","R$ 0,16",183
