,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 536,59 M","- R$ 714,81 M","R$ 730,33 M","R$ 552,11 M",78
1,31/03/2024,"R$ 278,15 M","- R$ 784,91 M","R$ 693,58 M","R$ 186,83 M",78
2,31/12/2023,"R$ 3,60 M","- R$ 895,47 M","R$ 1,39 B","R$ 501,15 M",78
3,30/09/2023,"- R$ 480,92 M","- R$ 1,16 B","R$ 1,39 B","- R$ 255,70 M",78
4,30/06/2023,"- R$ 158,87 M","- R$ 1,17 B","R$ 1,22 B","- R$ 113,67 M",78
5,31/03/2023,"R$ 337,85 M","- R$ 1,15 B","R$ 424,38 M","- R$ 392,58 M",78
6,31/12/2022,"R$ 754,78 M","- R$ 1,06 B","- R$ 310,41 M","- R$ 615,90 M",78
7,30/09/2022,"R$ 1,57 B","- R$ 858,09 M","- R$ 400,72 M","R$ 490,46 M",78
8,30/06/2022,"R$ 1,23 B","- R$ 765,52 M","R$ 192,36 M","R$ 830,33 M",78
9,31/03/2022,"R$ 876,26 M","- R$ 711,18 M","R$ 396,70 M","R$ 736,51 M",78
10,31/12/2021,"R$ 1,16 B","- R$ 519,17 M","R$ 0,00","R$ 816,62 M",78
11,30/09/2021,"R$ 635,34 M","- R$ 429,50 M","R$ 15,63 M","R$ 228,31 M",78
12,30/06/2021,"R$ 1,03 B","- R$ 416,46 M","- R$ 494,77 M","R$ 123,57 M",78
13,31/03/2021,"R$ 1,15 B","- R$ 369,67 M","- R$ 461,72 M","R$ 320,77 M",78
14,31/12/2020,"R$ 812,00 M","- R$ 547,47 M","R$ 170,75 M","R$ 442,12 M",78
