,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 13,78 B","R$ 3,95 B","R$ 6,06",651.073.000,0,0,651.073.000,0,0,0,0,651.073.000,0,651.073.000,78
1,31/03/2024,"R$ 13,33 B","R$ 4,33 B","R$ 6,65",651.073.000,0,0,651.073.000,0,0,0,0,651.073.000,0,651.073.000,78
2,31/12/2023,"R$ 13,56 B","R$ 4,46 B","R$ 6,91",645.477.321,0,0,645.477.321,0,0,0,0,645.477.321,0,645.477.321,78
3,30/09/2023,"R$ 13,49 B","R$ 4,78 B","R$ 0,01",595.833.333.000,0,0,595.833.333.000,0,0,0,0,595.833.333.000,0,595.833.333.000,78
4,30/06/2023,"R$ 13,61 B","R$ 5,18 B","R$ 8,69",595.833.333,0,0,595.833.333,0,0,0,0,595.833.333,0,595.833.333,78
5,31/03/2023,"R$ 13,16 B","R$ 5,18 B","R$ 8,69",595.833.333,0,0,595.833.333,0,0,0,0,595.833.333,0,595.833.333,78
6,31/12/2022,"R$ 12,27 B","R$ 5,10 B","R$ 0,00",595.833.333,0,0,0,0,0,0,0,595.833.333,0,0,78
7,30/09/2022,"R$ 12,62 B","R$ 5,42 B","R$ 0,00",595.833.333,0,0,0,0,0,0,0,595.833.333,0,0,78
8,30/06/2022,"R$ 12,24 B","R$ 5,45 B","R$ 0,00",595.833.333,0,0,0,0,0,0,0,595.833.333,0,0,78
9,31/03/2022,"R$ 11,90 B","R$ 5,16 B","R$ 8,66",595.833.333,0,0,595.833.333,0,0,0,0,595.833.333,0,595.833.333,78
10,31/12/2021,"R$ 11,97 B","R$ 4,50 B","R$ 7,55",595.833.333,0,0,595.833.333,0,0,0,0,595.833.333,0,595.833.333,78
11,30/09/2021,"R$ 11,29 B","R$ 3,84 B","R$ 6,45",595.833.333,0,0,595.833.333,0,0,0,0,595.833.333,0,595.833.333,78
12,30/06/2021,"R$ 10,50 B","R$ 3,40 B","R$ 6,38",533.333.333,0,0,533.333.333,0,0,0,0,533.333.333,0,533.333.333,78
13,31/03/2021,"R$ 10,24 B","R$ 2,73 B","R$ 2,21",1.233.375.761,0,0,1.233.375.761,0,0,0,0,1.233.375.761,0,1.233.375.761,78
14,31/12/2020,"R$ 11,21 B","R$ 3,56 B","R$ 2,51",1.420.294.211,0,0,1.420.294.211,0,0,0,0,1.420.294.211,0,1.420.294.211,78
