,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2023,"-2,34%","-2,71%","-3,54%","-4,11%","-17,61%","-7,96%","-22,39%","-45,69%","-15,56%","-5,39%","0,17","2,74","1,74","-30,32"
1,30/06/2023,"-2,33%","-2,67%","-3,52%","-4,04%","-12,49%","-5,63%","-12,29%","-21,65%","-10,81%","-4,16%","0,26","2,18","1,18","-16,50"
2,31/03/2023,"-0,30%","-0,34%","-0,45%","-0,51%","-6,85%","-3,20%","0,40%","-7,83%","-0,91%","3,33%","0,41","2,03","1,03","13,86"
3,31/12/2022,"3,10%","3,46%","4,70%","5,24%","2,03%","0,92%","8,73%","1,51%","5,96%","8,65%","0,61","2,01","1,01","3,73"
4,30/09/2022,"-2,15%","-2,34%","-3,26%","-3,54%","-10,76%","-4,94%","10,14%","-7,12%","-3,75%","-1,48%","0,69","2,21","1,21","-17,86"
5,30/06/2022,"0,53%","0,57%","0,80%","0,86%","-2,05%","-0,86%","13,53%","-1,14%","0,79%","2,84%","0,76","2,22","1,22","10,24"
6,31/03/2022,"4,72%","5,14%","7,15%","7,79%","7,31%","2,92%","14,80%","3,47%","6,65%","8,55%","0,84","2,14","1,14","3,33"
7,31/12/2021,"5,85%","6,18%","8,87%","9,37%","9,57%","4,17%","15,79%","4,51%","8,32%","10,32%","0,92","2,20","1,20","2,60"
8,30/09/2021,"7,17%","7,47%","10,86%","11,32%","11,91%","5,34%","15,14%","5,61%","9,45%","11,50%","0,95","2,18","1,18","2,77"
9,30/06/2021,"5,92%","6,18%","8,97%","9,36%","6,07%","2,71%","14,24%","3,01%","8,46%","10,67%","0,90","2,38","1,38","3,19"
10,31/03/2021,"2,12%","2,39%","3,22%","3,63%","-1,41%","-0,64%","14,43%","-0,82%","3,61%","6,13%","0,78","2,50","1,50","7,46"
11,31/12/2020,"1,72%","1,80%","2,60%","2,73%","-1,30%","-0,63%","15,55%","-0,79%","2,86%","5,48%","0,79","2,29","1,29","9,64"
12,30/09/2020,"2,43%","2,49%","3,68%","3,78%","-0,01%","0,00%","18,14%","0,00%","4,42%","4,43%","0,73","2,23","1,23","11,05"
13,30/06/2020,"3,08%","3,18%","4,66%","4,81%","0,88%","0,41%","20,02%","0,57%","5,75%","5,74%","0,71","2,24","1,24","9,27"
14,31/03/2020,"4,61%","4,70%","6,99%","7,13%","5,39%","2,39%","21,63%","3,17%","8,33%","8,33%","0,75","2,20","1,20","5,21"
15,31/12/2019,"3,99%","4,09%","6,04%","6,19%","3,82%","1,68%","20,92%","2,30%","7,51%","7,51%","0,73","2,07","1,07","5,96"
16,30/09/2019,"15,94%","16,09%","24,15%","24,38%","29,88%","12,03%","20,65%","13,22%","23,93%","26,54%","0,91","2,14","1,14","1,95"
17,30/06/2019,"18,90%","19,23%","28,63%","29,14%","31,27%","11,78%","20,89%","13,40%","24,31%","26,85%","0,88","2,18","1,18","1,92"
18,31/03/2019,"16,57%","17,02%","25,11%","25,79%","23,16%","11,92%","21,26%","13,92%","24,96%","27,53%","0,86","2,26","1,26","2,20"
19,31/12/2018,"17,54%","18,01%","26,57%","27,29%","27,33%","13,97%","23,19%","16,41%","27,49%","30,08%","0,85","2,27","1,27","2,14"
20,30/09/2018,"6,65%","6,84%","10,07%","10,36%","10,13%","5,41%","24,58%","6,18%","10,31%","12,98%","0,87","2,48","1,48","4,52"
21,30/06/2018,"7,11%","7,30%","10,77%","11,05%","12,13%","6,48%","24,70%","7,23%","10,71%","13,41%","0,90","2,65","1,65","3,35"
22,31/03/2018,"7,32%","7,53%","11,09%","11,40%","10,74%","5,88%","23,74%","6,25%","10,20%","12,87%","0,94","1,94","0,94","3,00"
23,31/12/2017,"6,05%","6,21%","9,16%","9,41%","8,06%","4,57%","22,03%","4,77%","8,69%","11,42%","0,96","1,96","0,96","3,72"
