,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/09/2023,"R$ 632,09 M","R$ 230,51 M","R$ 8,28",9.510.000,18.314.000,18.314.000,27.824.000,0,0.0,0.0,0.0,9.510.000,18.314.000,27.824.000,339
1,30/06/2023,"R$ 552,96 M","R$ 253,25 M","R$ 9,10",9.510.000,18.314.000,18.314.000,27.824.000,0,0.0,0.0,0.0,9.510.000,18.314.000,27.824.000,339
2,31/03/2023,"R$ 570,99 M","R$ 280,96 M","R$ 10,10",9.510.000,18.314.000,18.314.000,27.824.000,0,0.0,0.0,0.0,9.510.000,18.314.000,27.824.000,339
3,31/12/2022,"R$ 625,47 M","R$ 311,35 M","R$ 11,19",9.510.000,18.314.000,18.314.000,27.824.000,0,0.0,0.0,0.0,9.510.000,18.314.000,27.824.000,339
4,30/09/2022,"R$ 618,75 M","R$ 279,57 M","R$ 2,51",38.041.000,73.258.000,73.258.000,111.299.000,0,0.0,0.0,0.0,38.041.000,73.258.000,111.299.000,339
5,30/06/2022,"R$ 641,26 M","R$ 289,18 M","R$ 2,60",38.041.000,73.258.000,73.258.000,111.299.000,0,0.0,0.0,0.0,38.041.000,73.258.000,111.299.000,339
6,31/03/2022,"R$ 646,10 M","R$ 301,44 M","R$ 2,71",38.041.000,73.258.000,73.258.000,111.299.000,0,0.0,0.0,0.0,38.041.000,73.258.000,111.299.000,339
7,31/12/2021,"R$ 671,51 M","R$ 304,98 M","R$ 2,74",38.041.000,73.258.000,73.258.000,111.299.000,0,0.0,0.0,0.0,38.041.000,73.258.000,111.299.000,339
8,30/09/2021,"R$ 698,13 M","R$ 320,49 M","R$ 2,88",38.041.000,73.258.000,73.258.000,111.299.000,0,0.0,0.0,0.0,38.041.000,73.258.000,111.299.000,339
9,30/06/2021,"R$ 715,84 M","R$ 300,76 M","R$ 2,70",38.041.000,73.258.000,73.258.000,111.299.000,0,0.0,0.0,0.0,38.041.000,73.258.000,111.299.000,339
10,31/03/2021,"R$ 715,49 M","R$ 285,95 M","R$ 2,57",38.041.000,73.258.000,73.258.000,111.299.000,0,0.0,0.0,0.0,38.041.000,73.258.000,111.299.000,339
11,31/12/2020,"R$ 649,63 M","R$ 283,29 M","R$ 2,55",38.041.000,73.258.000,73.258.000,111.299.000,0,0.0,0.0,0.0,38.041.000,73.258.000,111.299.000,339
12,30/09/2020,"R$ 636,39 M","R$ 285,46 M","R$ 2,56",38.041.000,73.258.000,73.258.000,111.299.000,0,0.0,0.0,0.0,38.041.000,73.258.000,111.299.000,339
13,30/06/2020,"R$ 634,67 M","R$ 283,52 M","R$ 2,55",38.041.000,73.258.000,73.258.000,111.299.000,0,0.0,0.0,0.0,38.041.000,73.258.000,111.299.000,339
14,31/03/2020,"R$ 642,05 M","R$ 291,23 M","R$ 7,41",38.041.000,1.258.000,1.258.000,39.299.000,0,0.0,0.0,0.0,38.041.000,1.258.000,39.299.000,339
15,31/12/2019,"R$ 597,63 M","R$ 288,24 M","R$ 7,33",38.041.000,1.258.000,1.258.000,39.299.000,0,0.0,0.0,0.0,38.041.000,1.258.000,39.299.000,339
16,30/09/2019,"R$ 612,74 M","R$ 286,68 M","R$ 7,29",38.041.000,1.258.000,1.258.000,39.299.000,0,0.0,0.0,0.0,38.041.000,1.258.000,39.299.000,339
17,30/06/2019,"R$ 615,18 M","R$ 282,22 M","R$ 7,18",38.041.000,1.258.000,1.258.000,39.299.000,0,0.0,0.0,0.0,38.041.000,1.258.000,39.299.000,339
18,31/03/2019,"R$ 624,69 M","R$ 276,32 M","R$ 7,03",38.041.000,1.258.000,1.258.000,39.299.000,0,0.0,0.0,0.0,38.041.000,1.258.000,39.299.000,339
19,31/12/2018,"R$ 629,33 M","R$ 277,61 M","R$ 7,06",38.041.000,1.258.000,1.258.000,39.299.000,0,0.0,0.0,0.0,38.041.000,1.258.000,39.299.000,339
20,30/09/2018,"R$ 510,28 M","R$ 205,43 M","R$ 5,23",38.041.000,1.258.000,1.258.000,39.299.000,0,0.0,0.0,0.0,38.041.000,1.258.000,39.299.000,339
21,30/06/2018,"R$ 529,77 M","R$ 199,63 M","R$ 5,08",38.041.000,1.258.000,1.258.000,39.299.000,0,0.0,0.0,0.0,38.041.000,1.258.000,39.299.000,339
22,31/03/2018,"R$ 525,55 M","R$ 270,48 M","R$ 6,88",38.041.000,1.258.000,1.258.000,39.299.000,0,0.0,0.0,0.0,38.041.000,1.258.000,39.299.000,339
23,31/12/2017,"R$ 513,96 M","R$ 262,64 M","R$ 6,68",38.041.000,1.258.000,1.258.000,39.299.000,0,0.0,0.0,0.0,38.041.000,1.258.000,39.299.000,339
24,30/09/2017,"R$ 487,63 M","R$ 260,45 M","R$ 6,63",38.041.000,1.258.000,1.258.000,39.299.000,0,0.0,0.0,0.0,38.041.000,1.258.000,39.299.000,339
