,empresa,razaoSocial,situacao_registro,situacao_emissor,segmento_listagem,atividade,volume_financeiro,setor,subsetor,segmento,indices
0,SANTANENSE,CIA TECIDOS SANTANENSE,ATIVO,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE,Tradicional - BOVESPA,Indústria têxtil,"R$ 6,24 mil",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,-
