,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 1,76 B","- R$ 578,02 M","- R$ 1,57 B","- R$ 202,64 M"
1,31/03/2024,"R$ 2,10 B","- R$ 536,33 M","- R$ 1,84 B","- R$ 309,51 M"
2,31/12/2023,"R$ 1,99 B","- R$ 530,17 M","- R$ 675,35 M","R$ 675,31 M"
3,30/09/2023,"R$ 2,21 B","- R$ 498,13 M","- R$ 109,67 M","R$ 1,45 B"
4,30/06/2023,"R$ 2,16 B","- R$ 473,05 M","- R$ 505,29 M","R$ 1,07 B"
5,31/03/2023,"R$ 1,55 B","- R$ 497,12 M","R$ 162,85 M","R$ 1,22 B"
6,31/12/2022,"R$ 1,88 B","- R$ 488,65 M","- R$ 37,94 M","R$ 1,20 B"
7,30/09/2022,"R$ 820,56 M","- R$ 531,84 M","R$ 434,52 M","R$ 597,27 M"
8,30/06/2022,"R$ 132,37 M","- R$ 546,63 M","R$ 352,90 M","R$ 37,64 M"
9,31/03/2022,"R$ 380,51 M","- R$ 510,18 M","R$ 128,62 M","- R$ 122,94 M"
10,31/12/2021,"- R$ 73,69 M","- R$ 485,04 M","- R$ 86,24 M","- R$ 517,33 M"
11,30/09/2021,"- R$ 134,39 M","- R$ 340,55 M","- R$ 241,16 M","- R$ 634,66 M"
12,30/06/2021,"R$ 422,17 M","- R$ 291,09 M","- R$ 53,30 M","- R$ 37,32 M"
13,31/03/2021,"R$ 106,31 M","- R$ 288,98 M","R$ 420,04 M","R$ 375,01 M"
14,31/12/2020,"R$ 113,17 M","- R$ 335,79 M","R$ 969,30 M","R$ 959,30 M"
15,30/09/2020,"R$ 240,08 M","- R$ 384,85 M","R$ 932,18 M","R$ 970,26 M"
16,30/06/2020,"R$ 256,59 M","- R$ 470,62 M","R$ 1,07 B","R$ 1,04 B"
17,31/03/2020,"R$ 729,64 M","- R$ 508,80 M","R$ 417,50 M","R$ 698,85 M"
18,31/12/2019,"R$ 657,68 M","- R$ 524,47 M","- R$ 1,59 M","R$ 159,23 M"
19,30/09/2019,"R$ 721,84 M","- R$ 590,09 M","R$ 239,44 M","R$ 386,03 M"
20,30/06/2019,"R$ 605,84 M","- R$ 538,73 M","- R$ 35,50 M","R$ 40,14 M"
21,31/03/2019,"R$ 432,54 M","- R$ 515,42 M","- R$ 440,95 M","- R$ 385,85 M"
22,31/12/2018,"R$ 614,72 M","- R$ 470,75 M","- R$ 274,13 M","- R$ 56,43 M"
23,30/09/2018,"R$ 354,49 M","- R$ 386,86 M","- R$ 307,76 M","- R$ 217,39 M"
24,30/06/2018,"R$ 376,07 M","- R$ 328,31 M","- R$ 505,92 M","- R$ 382,61 M"
25,31/03/2018,"R$ 340,93 M","- R$ 273,73 M","R$ 2,13 M","R$ 130,65 M"
26,31/12/2017,"R$ 303,40 M","- R$ 237,46 M","R$ 1,94 M","R$ 111,73 M"
27,30/09/2017,"R$ 328,39 M","R$ 356,30 M","- R$ 509,91 M","R$ 161,61 M"
28,30/06/2017,"R$ 186,03 M","R$ 315,07 M","- R$ 319,87 M","R$ 186,32 M"
29,31/03/2017,"R$ 370,26 M","R$ 303,01 M","- R$ 412,13 M","R$ 130,21 M"
30,31/12/2016,"R$ 253,96 M","- R$ 274,54 M","- R$ 133,98 M","- R$ 307,66 M"
31,30/09/2016,"R$ 70,82 M","- R$ 323,44 M","- R$ 123,85 M","- R$ 350,86 M"
32,30/06/2016,"R$ 168,25 M","- R$ 293,71 M","- R$ 89,15 M","- R$ 165,88 M"
33,31/03/2016,"R$ 121,60 M","- R$ 324,03 M","- R$ 18,83 M","- R$ 83,90 M"
34,31/12/2015,"R$ 149,95 M","- R$ 321,52 M","- R$ 3,34 M","R$ 22,18 M"
35,30/09/2015,"R$ 563,96 M","- R$ 263,36 M","- R$ 133,71 M","R$ 266,64 M"
36,30/06/2015,"R$ 332,66 M","- R$ 299,21 M","- R$ 11,19 M","R$ 63,03 M"
37,31/03/2015,"R$ 426,75 M","- R$ 280,34 M","- R$ 17,24 M","R$ 185,18 M"
38,31/12/2014,"R$ 462,82 M","- R$ 286,96 M","- R$ 146,29 M","R$ 54,85 M"
39,30/09/2014,"R$ 264,80 M","- R$ 294,19 M","R$ 8,82 M","R$ 33,27 M"
40,30/06/2014,"R$ 334,06 M","- R$ 281,16 M","R$ 55,66 M","R$ 182,97 M"
41,31/03/2014,"R$ 324,00 M","- R$ 243,16 M","- R$ 28,74 M","R$ 111,92 M"
42,31/12/2013,"R$ 496,46 M","- R$ 249,20 M","- R$ 143,06 M","R$ 160,87 M"
43,30/09/2013,"R$ 323,09 M","- R$ 186,96 M","- R$ 77,77 M","R$ 59,86 M"
