,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"9,31%","8,17%","14,10%","12,39%","4,93%","1,25%","11,53%","1,27%","6,35%","9,63%","0,99","3,70","2,70","2,70"
1,30/06/2024,"8,39%","7,36%","12,70%","11,14%","1,98%","0,52%","10,98%","0,51%","5,74%","8,96%","1,02","3,72","2,72","3,14"
2,31/03/2024,"7,53%","6,58%","11,40%","9,97%","2,52%","0,63%","10,66%","0,67%","5,62%","8,81%","0,94","3,80","2,80","3,09"
3,31/12/2023,"7,28%","6,37%","11,03%","9,65%","0,78%","0,20%","10,09%","0,21%","5,23%","8,38%","0,98","3,93","2,93","3,04"
4,30/09/2023,"6,61%","5,89%","10,01%","8,93%","-2,52%","-0,68%","9,29%","-0,66%","4,96%","8,03%","1,03","3,93","2,93","3,04"
5,30/06/2023,"7,03%","6,27%","10,65%","9,50%","-0,71%","-0,19%","8,78%","-0,18%","5,06%","8,01%","1,09","3,78","2,78","2,87"
6,31/03/2023,"9,33%","8,28%","14,13%","12,55%","2,85%","0,76%","9,23%","0,61%","5,95%","8,85%","1,23","4,00","3,00","2,94"
7,31/12/2022,"11,11%","9,69%","16,84%","14,68%","6,90%","1,92%","10,67%","1,65%","7,35%","10,25%","1,17","3,88","2,88","2,41"
8,30/09/2022,"11,36%","10,09%","17,21%","15,29%","12,62%","3,56%","11,24%","3,10%","8,02%","11,08%","1,15","3,72","2,72","2,50"
9,30/06/2022,"14,11%","12,46%","21,37%","18,88%","17,27%","4,71%","12,75%","3,92%","9,08%","12,39%","1,20","3,69","2,69","2,35"
10,31/03/2022,"14,17%","12,36%","21,47%","18,72%","16,83%","4,73%","12,85%","4,35%","9,97%","13,63%","1,09","3,77","2,77","2,13"
11,31/12/2021,"13,77%","12,12%","20,87%","18,37%","15,52%","4,33%","12,45%","3,92%","9,36%","13,45%","1,10","3,59","2,59","2,41"
12,30/09/2021,"10,20%","8,90%","15,46%","13,49%","8,17%","2,41%","12,45%","2,46%","8,02%","12,62%","0,98","3,54","2,54","2,87"
13,30/06/2021,"7,63%","6,59%","11,57%","9,99%","3,13%","0,99%","11,54%","1,01%","6,33%","11,36%","0,98","3,67","2,67","3,03"
14,31/03/2021,"-0,51%","-0,44%","-0,77%","-0,67%","-11,46%","-3,84%","8,18%","-4,65%","-0,49%","5,53%","0,83","3,56","2,56","7,58"
15,31/12/2020,"-2,41%","-2,16%","-3,65%","-3,27%","-15,23%","-5,25%","6,45%","-5,61%","-2,11%","4,25%","0,93","3,58","2,58","9,45"
16,30/09/2020,"-0,87%","-0,77%","-1,32%","-1,17%","-9,56%","-3,22%","6,44%","-3,91%","-0,86%","5,20%","0,82","3,39","2,39","8,72"
17,30/06/2020,"1,09%","0,97%","1,65%","1,46%","-5,75%","-1,94%","7,23%","-2,17%","1,02%","6,70%","0,90","3,16","2,16","6,56"
18,31/03/2020,"8,00%","7,10%","12,13%","10,76%","9,40%","3,00%","10,96%","2,90%","6,32%","10,83%","1,04","2,99","1,99","2,99"
19,31/12/2019,"9,54%","8,50%","14,45%","12,88%","11,55%","3,74%","11,83%","3,37%","6,75%","10,94%","1,11","2,90","1,90","2,20"
20,30/09/2019,"9,59%","8,52%","14,53%","12,91%","12,72%","4,06%","12,47%","3,70%","7,07%","11,08%","1,10","2,97","1,97","2,39"
21,30/06/2019,"9,89%","8,75%","14,99%","13,26%","12,18%","3,86%","12,94%","3,37%","6,95%","10,79%","1,15","2,97","1,97","2,40"
22,31/03/2019,"10,65%","9,54%","16,14%","14,45%","10,67%","3,26%","13,30%","2,79%","7,02%","10,79%","1,17","3,13","2,13","2,54"
23,31/12/2018,"10,89%","9,88%","16,51%","14,96%","8,43%","2,54%","13,71%","2,09%","7,29%","10,99%","1,21","3,09","2,09","2,20"
24,30/09/2018,"10,71%","9,67%","16,23%","14,65%","5,91%","1,78%","14,35%","1,50%","7,38%","11,12%","1,19","3,13","2,13","2,57"
25,30/06/2018,"9,55%","8,52%","14,47%","12,91%","0,60%","0,18%","14,79%","0,17%","7,08%","10,93%","1,07","3,16","2,16","2,75"
26,31/03/2018,"8,94%","7,85%","13,54%","11,89%","-0,23%","-0,07%","15,22%","-0,07%","6,65%","10,59%","1,07","3,27","2,27","2,65"
27,31/12/2017,"8,44%","7,43%","12,78%","11,25%","0,36%","0,09%","15,42%","0,09%","6,63%","10,66%","1,06","3,32","2,32","2,88"
28,30/09/2017,"8,07%","7,07%","12,23%","10,71%","0,63%","0,16%","15,45%","0,16%","6,82%","10,94%","1,03","3,32","2,32","2,89"
29,30/06/2017,"8,06%","6,98%","12,22%","10,57%","2,51%","0,64%","14,98%","0,66%","6,72%","11,05%","0,98","3,32","2,32","2,96"
30,31/03/2017,"7,06%","6,11%","10,69%","9,26%","0,67%","0,18%","14,67%","0,20%","6,57%","11,07%","0,89","3,22","2,22","2,86"
31,31/12/2016,"7,60%","6,55%","11,52%","9,93%","1,00%","0,27%","14,26%","0,32%","7,03%","11,68%","0,85","3,96","2,96","3,30"
32,30/09/2016,"6,86%","5,95%","10,39%","9,02%","-0,53%","-0,14%","13,61%","-0,17%","6,43%","11,06%","0,84","3,85","2,85","3,59"
33,30/06/2016,"8,39%","7,36%","12,71%","11,15%","-0,85%","-0,21%","13,48%","-0,20%","6,41%","10,95%","1,03","3,93","2,93","3,29"
34,31/03/2016,"9,47%","8,26%","14,34%","12,51%","3,74%","0,89%","13,12%","0,89%","7,49%","12,00%","1,00","3,82","2,82","3,29"
35,31/12/2015,"9,12%","8,34%","13,82%","12,63%","3,57%","0,78%","13,03%","0,72%","6,57%","10,97%","1,09","3,71","2,71","3,56"
36,30/09/2015,"9,37%","8,66%","14,20%","13,12%","8,30%","1,80%","13,41%","1,64%","7,50%","11,68%","1,10","3,69","2,69","3,60"
37,30/06/2015,"10,35%","9,58%","15,68%","14,51%","9,51%","1,89%","13,47%","1,76%","7,63%","11,67%","1,07","4,10","3,10","3,36"
38,31/03/2015,"7,79%","7,42%","11,81%","11,24%","4,09%","0,83%","13,63%","0,81%","6,57%","10,47%","1,02","4,18","3,18","4,09"
39,31/12/2014,"8,55%","8,27%","12,95%","12,53%","5,55%","1,12%","13,83%","1,15%","7,07%","10,94%","0,98","4,55","3,55","3,36"
40,30/09/2014,"7,68%","7,58%","11,63%","11,49%","8,45%","1,67%","13,17%","1,58%","6,39%","10,24%","1,06","4,62","3,62","3,86"
41,30/06/2014,"8,26%","8,09%","12,52%","12,25%","11,64%","2,21%","13,24%","2,05%","6,50%","10,24%","1,08","5,02","4,02","3,31"
42,31/03/2014,"9,97%","9,99%","15,11%","15,14%","20,47%","3,42%","13,96%","2,93%","7,68%","11,32%","1,16","4,94","3,94","3,23"
43,31/12/2013,"8,77%","8,79%","13,28%","13,31%","18,66%","2,94%","14,02%","2,78%","7,40%","10,87%","1,06","4,94","3,94","3,17"
44,30/09/2013,"8,49%","8,21%","12,87%","12,43%","14,70%","2,41%","12,75%","2,14%","6,72%","9,99%","1,13","5,05","4,05","3,52"
45,30/06/2013,"8,17%","7,85%","12,37%","11,90%","14,03%","2,18%","12,31%","1,96%","6,55%","9,82%","1,11","5,28","4,28","3,57"
46,31/03/2013,"6,35%","6,22%","9,62%","9,43%","6,08%","1,04%","10,86%","0,93%","5,14%","8,38%","1,12","5,99","4,99","4,49"
47,31/12/2012,"11,12%","12,39%","16,86%","18,77%","7,28%","2,68%","10,11%","1,17%","4,89%","8,06%","2,29","6,34","5,34","5,43"
48,30/09/2012,"10,72%","11,84%","16,24%","17,93%","7,83%","3,05%","11,13%","1,52%","5,74%","8,64%","2,01","6,09","5,09","5,94"
49,30/06/2012,"11,52%","12,70%","17,46%","19,24%","13,58%","5,14%","12,60%","2,83%","6,88%","9,39%","1,81","6,42","5,42","6,45"
50,31/03/2012,"12,24%","13,36%","18,54%","20,24%","21,20%","8,21%","15,37%","5,16%","9,15%","11,29%","1,59","5,84","4,84","6,15"
51,31/12/2011,"14,83%","16,27%","22,47%","24,66%","28,67%","10,72%","18,99%","7,69%","12,33%","14,15%","1,39","2,71","1,71","1,37"
52,30/09/2011,"15,61%","17,23%","23,65%","26,11%","25,18%","10,22%","19,01%","7,48%","12,09%","13,46%","1,37","2,57","1,57","1,69"
53,30/06/2011,"14,77%","16,34%","22,38%","24,76%","25,91%","10,99%","19,20%","7,84%","12,11%","13,65%","1,40","2,64","1,64","1,84"
54,31/03/2011,"14,19%","15,68%","21,50%","23,75%","26,11%","10,88%","18,96%","7,82%","11,93%","13,49%","1,39","2,58","1,58","2,21"
55,31/12/2010,"17,88%","18,11%","27,10%","27,43%","34,03%","11,80%","18,70%","7,37%","11,74%","13,46%","1,60","2,67","1,67","2,25"
56,30/09/2010,"17,84%","18,40%","27,04%","27,87%","39,16%","11,79%","19,42%","8,53%","12,84%",NA,"1,38","2,46","1,46",NA
57,30/06/2010,"19,22%","21,10%","29,13%","31,96%","29,31%","14,78%","18,74%","7,36%","11,68%",NA,"2,01","2,36","1,36",NA
58,31/03/2010,"13,62%","14,94%","20,64%","22,64%","20,27%","8,75%","17,17%","5,98%","9,47%",NA,"1,46","2,40","1,40",NA
59,31/12/2009,"8,28%","8,98%","12,55%","13,60%","12,45%","4,86%","15,41%","4,18%","7,21%",NA,"1,16","2,88","1,88",NA
60,30/09/2009,"6,69%","7,20%","10,13%","10,91%","3,46%","1,62%","15,02%","1,34%","6,09%",NA,"1,22","3,32","2,32",NA
61,30/06/2009,"14,22%","15,66%","21,54%","23,73%","34,69%","14,94%","16,86%","8,83%","9,08%",NA,"1,69","1,98","0,98",NA
62,31/03/2009,"22,48%","25,28%","34,06%","38,30%","51,06%","20,09%","18,50%","10,26%","11,31%",NA,"1,96","2,32","1,32",NA
63,31/12/2008,"30,34%","34,84%","45,97%","52,78%","68,94%","24,91%","19,53%","11,71%","12,67%",NA,"2,13","2,56","1,56",NA
64,30/09/2008,"26,29%","29,81%","39,84%","45,17%","70,63%","29,47%","19,77%","13,35%","13,17%",NA,"2,21","2,13","1,13",NA
65,30/06/2008,"23,84%","27,53%","36,12%","41,72%","43,18%","17,26%","19,22%","8,21%","12,41%",NA,"2,10","2,32","1,32",NA
66,31/03/2008,"20,24%","23,70%","30,67%","35,91%","34,61%","13,18%","18,61%","6,81%","10,91%",NA,"1,93","2,54","1,54",NA
67,31/12/2007,"17,58%","20,94%","26,64%","31,72%","27,32%","10,43%","18,28%","5,61%","9,77%",NA,"1,86","2,77","1,77",NA
68,30/09/2007,"13,38%","15,69%","20,27%","23,77%","19,82%","7,93%","17,78%","4,63%","9,12%",NA,"1,71","2,40","1,40",NA
69,30/06/2007,"10,95%","12,83%","16,59%","19,44%","14,89%","5,33%","17,05%","3,43%","7,45%",NA,"1,55","2,50","1,50",NA
70,31/03/2007,"14,85%","17,77%","22,50%","26,92%","22,17%","8,08%","17,55%","4,55%","8,92%",NA,"1,78","2,63","1,63",NA
71,31/12/2006,"18,02%","21,25%","27,30%","32,19%","25,13%","8,56%","17,57%","4,63%","9,16%",NA,"1,85","2,62","1,62",NA
72,30/09/2006,"19,67%","22,59%","29,80%","34,23%","31,06%","10,81%","18,70%","5,57%","10,24%",NA,"1,94","2,50","1,50",NA
73,30/06/2006,"23,52%","26,97%","35,63%","40,87%","37,94%","11,11%","19,30%","5,85%","11,37%",NA,"1,90","2,79","1,79",NA
74,31/03/2006,"25,43%","28,37%","38,53%","42,98%","35,72%","10,67%","18,96%","4,85%","10,39%",NA,"2,20","2,74","1,74",NA
75,31/12/2005,"31,54%","36,04%","47,79%","54,60%","38,73%","11,43%","19,32%","4,83%","10,53%",NA,"2,37","2,94","1,94",NA
76,30/09/2005,"24,29%","27,65%","36,80%","41,90%","32,64%","10,77%","19,09%","4,35%","9,97%",NA,"2,47","2,87","1,87",NA
77,30/06/2005,"23,53%","26,86%","35,66%","40,69%","41,24%","13,17%","19,94%","5,01%","9,39%",NA,"2,63","3,41","2,41",NA
78,31/03/2005,"23,80%","27,66%","36,07%","41,91%","41,56%","13,04%","21,02%","5,16%","10,13%",NA,"2,53","3,35","2,35",NA
79,31/12/2004,"21,78%","25,92%","33,00%","39,27%","33,54%","11,79%","20,71%","4,63%","9,66%",NA,"2,55","3,39","2,39",NA
80,30/09/2004,"17,96%","21,01%","27,21%","31,84%","21,19%","7,76%","21,07%","3,49%","9,18%",NA,"2,22","3,03","2,03",NA
81,30/06/2004,"13,87%","15,83%","21,01%","23,98%","3,29%","1,21%","19,89%","0,62%","8,38%",NA,"1,94","3,13","2,13",NA
82,31/03/2004,"9,96%","11,29%","15,08%","17,11%","-3,99%","-1,40%","18,86%","-0,86%","6,74%",NA,"1,62","3,19","2,19",NA
83,31/12/2003,"11,10%","12,60%","16,81%","19,09%","-3,26%","-1,28%","20,21%","-0,76%","7,64%",NA,"1,69","2,85","1,85",NA
84,30/09/2003,"13,43%","15,44%","20,34%","23,39%","-5,09%","-1,39%","22,29%","-1,41%","10,92%",NA,"0,99","2,73","1,73",NA
85,30/06/2003,"14,67%","16,90%","22,23%","25,61%","-4,25%","-1,28%","22,83%","-1,36%","12,83%",NA,"0,95","2,72","1,72",NA
86,31/03/2003,"13,32%","15,39%","20,18%","23,31%","-7,76%","-2,51%","23,39%","-2,85%","13,18%",NA,"0,88","2,85","1,85",NA
87,31/12/2002,"10,41%","12,00%","15,78%","18,19%","-13,33%","-4,69%","21,88%","-5,89%","11,28%",NA,"0,80","2,55","1,55",NA
88,30/09/2002,"3,57%","3,99%","5,40%","6,05%","-13,64%","-4,19%","19,97%","-7,38%","6,99%",NA,"0,57","3,65","2,65",NA
89,30/06/2002,"2,74%","3,04%","4,15%","4,61%","-15,85%","-5,48%","19,99%","-9,21%","4,80%",NA,"0,59","3,31","2,31",NA
90,31/03/2002,"3,11%","3,47%","4,71%","5,26%","-12,35%","-4,11%","20,63%","-7,19%","5,52%",NA,"0,57","3,09","2,09",NA
91,31/12/2001,"12,64%","13,68%","19,15%","20,73%","14,77%","3,78%","21,44%","6,62%","25,35%",NA,"0,57","2,84","1,84",NA
92,30/06/2001,"17,32%","19,04%","26,24%","28,85%","21,91%","6,68%","20,55%","7,71%","23,25%",NA,"0,87","2,89","1,89",NA
93,31/03/2001,"16,38%","17,48%","24,82%","26,49%","18,48%","5,62%","19,72%","6,08%","20,12%",NA,"0,92","3,00","2,00",NA
94,31/12/2000,"10,66%","11,41%","16,15%","17,28%","7,65%","2,09%","18,54%","2,18%","13,10%",NA,"0,96","3,91","2,91",NA
95,30/09/2000,"11,17%","12,33%","16,92%","18,68%","17,63%","5,09%","17,68%","5,16%","11,94%",NA,"0,99","3,37","2,37",NA
96,30/06/2000,"5,90%","6,62%","8,95%","10,03%","2,23%","0,67%","16,49%","0,79%","7,97%",NA,"0,85","3,28","2,28",NA
97,31/03/2000,"6,36%","7,12%","9,64%","10,79%","-1,88%","-0,58%","14,47%","-0,67%","8,25%",NA,"0,86","3,29","2,29",NA
